0,1,2,3,4,5,6,filename
8,7,5,0,0,0,0,41970.txt
9,7,5,0,0,0,0,41971.txt
0,0,5,0,0,0,0,41972.txt
9,7,5,0,0,9,0,41973.txt
0,0,5,0,0,0,0,41974.txt
0,0,0,7,0,0,0,41975.txt
0,0,5,0,0,0,0,41976.txt
0,0,5,7,0,9,0,41977.txt
8,7,5,7,0,0,0,41978.txt
8,7,0,0,0,0,0,41979.txt
0,0,0,7,0,0,0,41980.txt
9,7,0,0,0,0,0,41981.txt
0,0,5,7,0,0,0,41982.txt
8,7,5,7,0,0,0,41983.txt
0,0,5,0,0,0,0,41984.txt
0,0,5,7,0,0,0,41985.txt
0,0,0,0,0,0,0,41986.txt
9,7,0,0,0,0,0,41988.txt
8,7,5,0,0,0,9,41989.txt
0,0,5,7,0,0,0,41991.txt
0,7,5,7,0,0,0,41992.txt
9,7,5,0,7,0,0,41994.txt
9,7,0,0,0,0,0,41995.txt
9,7,5,0,0,0,0,41996.txt
0,0,0,0,0,0,0,41997.txt
0,0,0,0,0,0,0,41999.txt
8,0,5,0,0,0,0,42000.txt
8,7,0,0,0,9,0,42001.txt
9,7,0,0,0,0,0,42002.txt
0,0,5,0,0,0,0,42003.txt
0,0,5,0,0,0,0,42006.txt
0,0,5,0,0,9,0,42007.txt
0,0,5,0,0,10,9,42008.txt
0,0,5,7,0,0,0,42009.txt
9,7,0,7,0,12,0,42010.txt
8,7,0,0,0,0,0,42011.txt
0,0,0,0,0,9,0,42012.txt
9,7,0,7,0,0,0,42013.txt
8,0,0,0,0,0,0,42014.txt
9,7,0,0,0,9,0,42015.txt
9,7,0,0,7,0,0,42016.txt
8,7,5,0,0,0,0,42018.txt
0,0,0,7,0,0,0,42019.txt
9,7,0,0,0,9,0,42020.txt
0,0,5,0,0,9,0,42021.txt
8,7,5,0,0,0,0,42022.txt
0,0,0,7,0,0,0,42023.txt
0,7,0,0,0,0,0,42024.txt
9,7,0,0,0,0,0,42025.txt
0,7,5,0,0,0,0,42026.txt
0,0,0,7,0,0,0,42027.txt
0,0,0,0,0,9,0,42028.txt
0,0,5,7,0,9,0,42029.txt
0,0,5,7,0,9,0,42031.txt
8,0,5,0,0,0,0,42032.txt
0,0,5,7,0,0,0,42033.txt
8,7,0,7,0,9,0,42034.txt
0,0,5,7,0,12,0,42035.txt
0,0,5,7,0,9,0,42037.txt
8,7,5,7,0,0,0,42038.txt
8,7,0,0,0,0,0,42039.txt
9,7,5,0,0,0,0,42040.txt
8,7,5,0,0,0,0,42041.txt
0,7,7,0,7,9,0,42042.txt
8,0,5,7,0,10,9,42043.txt
8,7,5,0,0,0,0,42044.txt
8,7,5,0,0,0,0,42045.txt
0,0,5,7,0,0,0,42046.txt
9,7,0,7,0,0,9,42047.txt
8,7,5,0,0,0,0,42048.txt
9,7,0,9,0,9,0,42049.txt
8,7,0,0,0,0,0,42050.txt
0,0,0,0,0,0,0,42051.txt
9,7,0,0,0,0,0,42052.txt
0,0,5,0,0,0,9,42053.txt
8,0,5,7,0,0,0,42054.txt
8,7,0,0,0,9,0,42055.txt
0,0,0,0,0,0,9,42056.txt
9,7,0,0,0,0,0,42057.txt
8,7,0,0,0,0,0,42058.txt
9,7,5,0,0,0,0,42059.txt
8,7,5,0,0,0,0,42060.txt
0,0,5,0,0,0,0,42061.txt
9,7,0,7,0,0,0,42062.txt
9,7,0,0,0,0,0,42063.txt
9,7,0,16,0,9,0,42064.txt
8,0,5,0,0,0,0,42065.txt
9,7,0,0,7,0,0,42066.txt
0,7,7,0,0,0,0,42067.txt
8,7,0,0,0,0,0,42068.txt
8,7,5,0,0,0,0,42069.txt
10,7,5,0,0,9,0,42071.txt
9,7,5,0,0,0,9,42072.txt
8,7,0,0,0,0,0,42073.txt
8,7,5,0,0,0,0,42075.txt
0,0,0,0,0,0,0,42077.txt
8,7,0,0,0,0,0,42078.txt
0,7,5,7,0,0,0,42079.txt
0,0,0,0,0,0,9,42080.txt
8,7,0,0,0,0,0,42081.txt
0,7,7,13,0,0,0,42082.txt
0,0,0,7,0,9,0,42083.txt
8,7,0,0,0,0,0,42084.txt
0,0,5,0,0,0,9,42088.txt
8,7,0,0,0,9,0,42090.txt
8,7,0,0,0,0,0,42091.txt
8,7,5,0,0,0,0,42092.txt
8,7,0,0,0,0,0,42093.txt
8,7,0,0,0,0,0,42095.txt
0,0,5,7,0,9,0,42096.txt
8,7,5,0,0,9,9,42097.txt
0,0,0,7,0,9,0,42098.txt
9,7,5,0,0,0,0,42099.txt
8,0,0,0,0,9,0,42100.txt
0,0,0,0,0,9,9,42101.txt
9,7,5,0,0,10,9,42102.txt
8,7,0,0,0,0,0,42103.txt
8,7,0,7,0,0,0,42104.txt
0,0,0,0,0,0,0,42105.txt
8,0,0,0,0,0,0,42107.txt
8,7,0,7,0,9,0,42108.txt
0,0,0,0,0,0,0,42109.txt
0,0,0,0,0,9,0,42110.txt
0,0,0,0,0,0,0,42111.txt
9,7,0,7,0,0,0,42112.txt
0,0,0,0,0,0,0,42113.txt
8,0,0,0,0,0,0,42114.txt
0,0,0,7,0,9,9,42115.txt
8,0,0,0,0,0,0,42116.txt
8,7,0,0,0,0,0,42117.txt
0,7,5,7,0,0,0,42118.txt
0,0,5,7,0,9,0,42122.txt
0,0,5,0,0,0,0,42123.txt
0,7,0,0,0,0,0,42124.txt
8,0,0,0,0,0,0,42128.txt
0,0,0,0,0,0,0,42129.txt
8,7,5,0,0,0,9,42132.txt
8,7,5,7,0,0,0,42134.txt
8,7,5,7,0,9,0,42135.txt
0,0,0,0,0,0,0,42136.txt
8,7,5,0,0,0,0,42139.txt
8,7,0,0,0,9,0,42141.txt
0,0,5,0,0,0,0,42142.txt
9,7,5,7,0,9,0,42143.txt
0,0,5,0,0,0,0,42144.txt
8,7,0,7,0,9,0,42145.txt
0,0,5,7,0,0,0,42146.txt
0,0,0,7,0,0,9,42147.txt
9,7,0,0,0,0,0,42149.txt
9,7,5,0,0,0,0,42150.txt
0,7,0,0,0,0,0,42151.txt
0,0,5,0,0,0,0,42152.txt
9,7,5,0,0,0,0,42154.txt
8,7,0,0,0,0,0,42156.txt
9,7,0,7,0,0,0,42157.txt
0,0,0,7,0,0,0,42158.txt
8,7,0,7,0,0,0,42159.txt
9,7,0,7,0,12,0,42160.txt
9,7,0,0,0,0,0,42161.txt
0,0,0,7,0,0,0,42162.txt
8,7,0,0,0,0,0,42163.txt
0,0,5,7,0,9,0,42164.txt
0,0,5,7,0,9,0,42165.txt
0,0,0,0,0,0,0,42166.txt
0,0,7,7,0,12,0,42168.txt
8,7,0,0,0,0,0,42169.txt
0,0,5,7,0,9,9,42170.txt
9,7,0,0,0,0,0,42171.txt
8,7,5,7,0,9,0,42172.txt
0,0,5,0,0,0,0,42174.txt
9,7,5,0,0,0,0,42175.txt
0,0,5,0,0,0,0,42177.txt
9,7,0,0,0,0,0,42178.txt
9,7,0,7,0,0,0,42179.txt
8,7,5,0,0,0,0,42180.txt
0,0,5,0,0,0,0,42181.txt
9,7,0,0,0,0,0,42182.txt
0,7,0,0,0,0,0,42183.txt
8,0,0,0,0,9,0,42184.txt
8,7,0,0,0,0,0,42185.txt
0,0,0,0,0,0,0,42186.txt
0,0,0,7,0,9,0,42187.txt
9,7,0,0,0,0,0,42188.txt
0,0,5,0,0,0,0,42189.txt
0,0,5,0,0,0,9,42190.txt
8,7,0,0,0,0,0,42191.txt
0,0,0,7,0,0,0,42192.txt
8,0,5,0,0,0,0,42193.txt
0,0,0,0,0,9,9,42194.txt
0,7,7,0,0,0,0,42195.txt
0,0,0,0,0,0,0,42196.txt
8,0,0,0,0,0,0,42200.txt
8,7,0,0,0,0,0,42201.txt
9,7,5,7,0,0,0,42202.txt
0,0,0,7,0,9,0,42206.txt
9,7,0,7,0,0,0,42208.txt
0,0,0,14,0,9,0,42209.txt
0,0,5,0,0,9,0,42210.txt
8,7,0,0,0,0,0,42211.txt
9,7,0,0,0,0,0,42212.txt
8,7,0,0,0,0,0,42213.txt
0,0,5,7,0,9,0,42214.txt
9,7,0,0,0,0,0,42215.txt
9,7,0,0,0,9,0,42217.txt
0,7,5,0,0,0,0,42220.txt
0,0,0,0,0,0,0,42221.txt
0,0,0,7,0,0,0,42222.txt
8,7,0,7,0,0,0,42223.txt
0,0,0,0,0,0,0,42224.txt
9,7,0,0,0,0,0,42225.txt
8,7,5,7,0,0,0,42226.txt
0,0,7,0,0,0,0,42227.txt
9,7,5,9,0,0,0,42228.txt
8,7,5,7,0,0,0,42229.txt
0,0,5,7,0,0,0,42230.txt
9,7,0,7,0,0,0,42231.txt
8,0,0,0,0,0,0,42232.txt
8,7,0,0,0,0,0,42233.txt
0,0,0,7,0,9,0,42234.txt
8,0,0,0,0,0,0,42235.txt
9,7,5,0,0,0,0,42236.txt
9,7,0,0,0,0,0,42237.txt
9,7,0,0,0,0,0,42238.txt
8,7,0,7,0,0,0,42239.txt
9,7,0,0,0,0,0,42240.txt
8,7,5,0,0,0,0,42241.txt
9,7,0,0,0,0,0,42242.txt
8,0,0,0,0,0,0,42243.txt
0,0,0,7,0,0,0,42245.txt
8,7,5,0,0,0,0,42246.txt
9,7,0,0,0,0,0,42247.txt
9,7,0,0,0,0,0,42249.txt
0,0,0,0,0,0,0,42250.txt
9,7,0,0,0,0,0,42252.txt
0,0,5,0,0,0,0,42253.txt
0,0,0,0,0,0,0,42254.txt
0,0,5,0,0,0,0,42255.txt
9,7,0,0,0,0,0,42256.txt
8,7,0,7,0,9,0,42258.txt
0,0,5,7,0,0,0,42260.txt
8,7,0,0,0,0,0,42261.txt
9,7,5,0,0,9,0,42262.txt
9,7,0,0,0,0,0,42263.txt
0,0,0,0,0,0,0,42264.txt
0,0,0,7,0,9,0,42265.txt
9,7,0,0,0,0,0,42266.txt
8,7,0,0,0,0,0,42267.txt
9,7,0,0,0,9,9,42268.txt
0,0,5,7,0,0,9,42269.txt
9,7,0,0,0,0,0,42270.txt
0,7,5,7,0,9,0,42271.txt
0,0,0,7,0,0,0,42272.txt
0,0,0,0,0,0,0,42273.txt
8,7,0,0,0,0,0,42274.txt
8,7,0,0,0,0,9,42275.txt
8,7,0,7,0,0,0,42276.txt
8,7,5,0,0,0,0,42277.txt
9,7,0,0,0,0,0,42278.txt
0,0,0,0,0,0,0,42279.txt
9,7,0,0,0,0,9,42280.txt
8,7,0,0,0,0,9,42282.txt
0,0,0,0,0,0,0,42283.txt
0,0,0,0,0,9,0,42284.txt
8,7,0,0,0,0,0,42285.txt
0,0,5,0,0,0,0,42286.txt
8,0,5,0,0,0,0,42287.txt
8,7,0,0,0,0,0,42289.txt
8,7,0,0,0,0,0,42291.txt
9,7,0,0,0,0,0,42293.txt
0,0,0,7,0,0,0,42294.txt
8,7,0,0,0,0,0,42295.txt
0,0,5,0,0,0,0,42296.txt
0,0,0,0,0,0,0,42297.txt
8,7,0,7,0,9,0,42298.txt
9,7,0,0,0,0,0,42299.txt
0,0,5,0,0,0,0,42301.txt
9,7,0,0,0,0,0,42302.txt
0,0,0,0,0,0,0,42303.txt
8,7,5,0,0,0,0,42304.txt
9,7,0,0,0,0,0,42305.txt
8,7,5,0,0,0,0,42306.txt
9,7,0,0,0,9,0,42307.txt
0,7,0,7,0,0,9,42308.txt
8,7,0,0,0,0,0,42309.txt
0,0,0,0,0,9,0,42310.txt
9,7,0,0,0,0,0,42311.txt
8,7,5,0,0,10,9,42312.txt
0,0,0,0,0,0,0,42313.txt
9,7,0,0,0,0,0,42314.txt
8,0,0,0,0,0,0,42316.txt
0,0,5,0,0,19,5,42319.txt
8,7,0,0,0,0,0,42320.txt
0,0,5,7,0,12,0,42321.txt
10,7,5,13,0,0,0,42322.txt
8,7,0,0,0,0,0,42323.txt
0,7,5,0,0,0,0,42324.txt
8,7,5,7,0,0,9,42325.txt
0,0,0,7,0,9,0,42326.txt
0,0,5,0,0,0,0,42327.txt
0,7,5,0,0,0,0,42328.txt
8,7,5,0,0,9,0,42329.txt
8,7,5,0,0,0,0,42330.txt
0,0,0,0,0,0,0,42331.txt
8,7,0,0,0,0,0,42332.txt
9,7,5,0,0,0,0,42333.txt
9,7,5,7,0,0,0,42334.txt
9,7,5,0,0,0,0,42335.txt
9,7,5,7,0,0,0,42336.txt
0,0,7,0,0,0,0,42337.txt
8,7,5,0,0,9,0,42338.txt
0,0,5,0,0,0,0,42339.txt
8,7,0,0,0,0,0,42340.txt
0,0,5,0,0,0,0,42341.txt
0,0,5,7,0,9,0,42342.txt
0,7,7,7,0,0,0,42343.txt
8,7,0,0,0,0,0,42344.txt
8,7,5,0,0,0,0,42345.txt
0,0,5,0,0,0,0,42346.txt
9,7,5,0,0,0,0,42347.txt
8,0,0,0,0,9,0,42348.txt
0,0,5,0,0,0,0,42349.txt
8,0,0,0,0,0,0,42350.txt
8,0,0,0,0,0,0,42351.txt
8,0,5,0,0,9,0,42352.txt
0,0,5,0,0,0,0,42353.txt
8,0,5,0,0,0,0,42354.txt
9,7,5,7,0,0,0,42355.txt
0,0,0,0,0,0,0,42356.txt
0,0,0,7,0,9,0,42357.txt
8,0,5,0,0,9,0,42358.txt
0,0,0,0,0,0,0,42359.txt
0,0,0,7,0,9,0,42361.txt
8,0,5,0,0,0,0,42362.txt
8,7,5,0,0,0,0,42363.txt
9,7,5,0,0,9,0,42364.txt
0,0,0,0,0,0,0,42365.txt
8,7,0,0,0,0,0,42366.txt
0,0,0,0,0,0,0,42367.txt
0,0,5,0,0,0,0,42368.txt
9,7,0,0,0,9,0,42369.txt
8,7,5,0,0,0,0,42370.txt
8,7,0,0,0,9,0,42371.txt
0,0,0,0,0,0,0,42372.txt
0,0,5,7,0,0,0,42373.txt
0,0,0,7,0,0,0,42374.txt
0,0,5,0,0,9,9,42375.txt
0,0,5,7,0,12,0,42376.txt
0,0,0,7,0,0,0,42377.txt
9,7,0,0,0,0,9,42378.txt
0,0,0,0,0,0,0,42379.txt
0,0,0,0,0,0,0,42380.txt
0,0,5,0,0,0,0,42381.txt
0,7,6,0,14,9,0,42382.txt
0,0,0,7,0,0,0,42383.txt
0,0,0,7,0,0,9,42384.txt
8,7,0,7,0,0,0,42385.txt
8,0,0,0,0,0,0,42386.txt
0,0,0,0,0,0,0,42387.txt
9,7,5,0,0,0,0,42388.txt
0,0,5,7,0,9,9,42389.txt
9,7,5,0,0,0,0,42390.txt
9,7,0,7,0,0,0,42391.txt
9,7,0,0,0,0,0,42392.txt
8,7,5,7,0,0,0,42393.txt
0,7,5,0,0,0,0,42394.txt
0,0,0,7,0,9,0,42395.txt
9,7,0,11,0,0,0,42396.txt
0,0,5,7,0,0,0,42397.txt
8,7,0,7,0,0,9,42398.txt
9,7,0,0,0,0,0,42399.txt
0,0,5,7,0,0,9,42400.txt
0,0,5,0,0,9,0,42401.txt
9,7,5,0,0,0,0,42402.txt
0,0,0,0,0,0,0,42403.txt
8,7,5,0,0,0,0,42404.txt
0,0,0,7,0,0,0,42405.txt
0,0,0,0,0,0,0,42406.txt
0,0,0,7,0,0,0,42407.txt
0,0,5,0,0,0,0,42408.txt
9,7,0,0,0,0,0,42409.txt
9,7,0,7,0,0,0,42410.txt
0,7,0,7,0,0,0,42412.txt
9,7,0,0,7,0,0,42413.txt
0,0,5,0,0,0,0,42414.txt
8,7,5,0,0,0,0,42415.txt
9,7,5,0,0,0,0,42416.txt
8,0,5,0,0,9,0,42417.txt
9,7,0,0,0,0,0,42418.txt
9,7,0,0,0,0,0,42419.txt
8,7,0,0,0,0,0,42420.txt
8,7,0,0,0,0,0,42421.txt
0,0,5,7,0,0,9,42422.txt
0,0,7,0,0,0,0,42423.txt
8,7,5,7,0,0,0,42424.txt
0,0,0,0,0,0,0,42425.txt
0,0,5,0,0,0,0,42426.txt
0,0,5,0,0,0,0,42427.txt
0,0,5,7,0,0,0,42428.txt
0,0,5,0,0,0,0,42429.txt
8,0,5,0,0,0,0,42430.txt
8,7,5,0,0,0,0,42431.txt
9,7,5,0,0,9,0,42432.txt
9,7,0,7,0,9,0,42433.txt
0,0,0,0,0,0,0,42434.txt
8,7,0,7,0,0,0,42435.txt
9,7,0,9,7,0,0,42436.txt
0,0,5,7,0,9,0,42437.txt
8,7,0,0,0,0,0,42438.txt
0,7,5,7,0,0,0,42439.txt
0,0,0,0,0,0,9,42440.txt
0,0,5,7,0,12,0,42441.txt
0,0,5,0,0,0,9,42442.txt
0,0,5,0,0,9,0,42443.txt
8,7,0,0,0,0,0,42444.txt
8,0,0,0,0,0,0,42445.txt
8,7,5,0,0,0,0,42446.txt
0,0,5,7,0,0,0,42447.txt
0,0,5,0,0,0,0,42448.txt
9,7,0,7,0,0,0,42449.txt
0,0,5,7,0,9,0,42450.txt
8,7,5,7,0,0,0,42451.txt
9,7,5,0,0,0,0,42452.txt
0,0,5,0,0,0,0,42453.txt
0,7,7,7,0,0,0,42454.txt
8,7,0,0,0,0,0,42455.txt
0,0,5,0,0,0,0,42456.txt
9,7,0,30,7,12,0,42457.txt
8,7,5,7,0,9,0,42458.txt
0,0,0,0,0,0,0,42459.txt
0,0,0,0,0,0,0,42460.txt
9,7,0,0,0,0,0,42461.txt
0,0,0,0,0,0,0,42462.txt
9,7,0,0,0,9,0,42463.txt
0,0,5,0,0,9,0,42464.txt
9,7,0,7,0,9,0,42465.txt
8,7,5,7,0,0,0,42466.txt
0,0,0,0,0,0,0,42467.txt
0,0,0,7,0,9,0,42468.txt
0,0,0,0,0,0,0,42469.txt
0,0,0,0,0,0,0,42470.txt
9,7,0,0,0,0,0,42471.txt
9,7,0,7,0,0,0,42472.txt
0,0,5,7,0,0,0,42473.txt
8,7,5,0,0,9,0,42475.txt
0,0,5,0,0,0,0,42476.txt
0,0,0,0,0,0,0,42477.txt
0,0,5,0,0,0,0,42478.txt
0,0,5,0,0,0,0,42479.txt
0,0,5,7,0,9,0,42480.txt
0,0,0,0,0,0,0,42481.txt
0,0,5,0,0,0,0,42482.txt
8,0,0,7,0,9,0,42483.txt
9,7,5,0,0,0,0,42484.txt
9,7,0,0,0,0,0,42485.txt
9,7,5,0,0,0,0,42486.txt
9,7,0,0,0,0,0,42487.txt
0,0,5,0,0,0,0,42488.txt
0,0,5,7,0,0,9,42489.txt
9,7,0,10,0,9,0,42490.txt
0,0,5,7,0,0,0,42491.txt
0,0,0,0,0,0,9,42492.txt
8,7,5,0,0,0,0,42494.txt
9,7,0,0,0,0,0,42495.txt
9,7,5,0,0,0,0,42496.txt
0,0,5,0,0,0,0,42497.txt
8,7,0,0,0,0,9,42498.txt
9,7,5,0,0,0,0,42499.txt
9,7,5,0,0,0,0,42500.txt
9,7,0,7,0,0,0,42501.txt
9,7,0,0,0,0,0,42502.txt
9,7,0,7,0,9,0,42503.txt
0,0,0,0,0,0,0,42504.txt
8,7,0,0,0,9,0,42505.txt
0,0,0,0,0,0,0,42506.txt
0,0,0,7,0,0,0,42507.txt
0,0,5,7,0,9,9,42508.txt
0,0,7,7,0,0,0,42509.txt
9,7,0,0,7,0,0,42510.txt
8,0,5,0,0,0,0,42511.txt
0,0,5,0,0,0,0,42512.txt
8,7,0,0,0,0,0,42513.txt
0,0,5,7,0,0,0,42514.txt
0,0,0,0,0,0,0,42515.txt
9,7,0,9,7,0,0,42516.txt
8,7,5,7,0,9,0,42517.txt
9,7,0,0,0,0,0,42518.txt
0,0,5,7,0,0,0,42519.txt
0,0,0,0,0,0,0,42520.txt
0,0,5,7,0,9,9,42521.txt
9,7,5,7,0,0,0,42522.txt
0,0,5,7,0,0,0,42523.txt
9,7,0,18,0,9,0,42524.txt
0,0,5,0,0,0,0,42525.txt
8,7,0,0,0,0,0,42526.txt
8,7,0,0,0,0,0,42527.txt
0,0,5,7,0,12,9,42528.txt
8,0,5,0,0,0,0,42529.txt
9,7,0,0,0,0,0,42530.txt
0,0,5,0,0,0,0,42531.txt
0,7,5,7,0,0,0,42532.txt
9,7,0,0,0,0,0,42533.txt
9,7,0,0,0,0,0,42534.txt
0,0,0,0,0,9,0,42535.txt
9,7,0,0,0,0,0,42536.txt
8,7,0,7,0,0,0,42537.txt
0,0,0,0,0,0,0,42538.txt
0,0,0,0,0,0,0,42539.txt
0,0,5,7,0,12,0,42540.txt
0,0,5,7,0,12,0,42541.txt
0,0,5,7,0,9,0,42542.txt
0,0,0,0,0,0,0,42543.txt
0,0,0,0,0,0,0,42544.txt
0,0,5,0,0,0,0,42545.txt
8,7,5,0,0,0,0,42546.txt
0,0,5,0,0,0,0,42547.txt
0,0,0,7,0,0,0,42548.txt
8,0,5,0,0,0,0,42549.txt
9,7,0,0,0,0,0,42550.txt
9,7,0,0,7,0,0,42551.txt
0,0,5,7,0,9,0,42552.txt
0,0,0,0,0,0,0,42553.txt
9,7,0,0,0,9,0,42554.txt
0,0,0,7,0,0,0,42555.txt
0,0,0,7,0,0,0,42556.txt
8,0,0,0,0,0,0,42557.txt
0,0,5,7,0,9,0,42558.txt
9,7,0,0,0,0,0,42559.txt
9,7,0,0,0,0,9,42560.txt
0,0,0,0,0,0,0,42561.txt
0,0,5,7,0,0,0,42562.txt
0,0,0,0,0,0,0,42563.txt
0,0,0,0,0,0,0,42564.txt
8,7,0,0,0,0,0,42565.txt
0,0,5,0,0,0,0,42566.txt
9,7,5,0,0,9,0,42567.txt
9,7,0,0,0,9,0,42568.txt
8,7,5,0,0,0,0,42569.txt
0,0,5,7,0,9,9,42570.txt
8,7,0,0,0,0,0,42571.txt
8,7,5,7,0,0,0,42572.txt
0,7,6,7,0,0,9,42573.txt
0,0,5,0,0,0,0,42574.txt
0,0,5,7,0,0,0,42575.txt
0,0,0,0,0,0,0,42576.txt
8,7,0,0,0,0,0,42577.txt
0,0,5,0,0,0,0,42578.txt
8,7,0,0,0,0,0,42579.txt
0,0,0,7,0,9,0,42580.txt
0,7,7,13,0,0,0,42581.txt
8,7,0,0,0,9,0,42582.txt
9,7,0,7,0,9,0,42583.txt
0,0,0,0,0,0,0,42584.txt
8,7,0,7,0,0,0,42585.txt
9,7,0,0,0,0,0,42586.txt
0,0,5,7,0,0,0,42587.txt
0,0,0,0,0,0,0,42588.txt
8,7,5,7,0,0,0,42589.txt
9,7,0,0,0,0,0,42590.txt
0,0,5,0,0,0,0,42591.txt
8,7,5,7,0,0,0,42592.txt
9,7,0,7,0,0,0,42593.txt
9,7,5,0,0,0,0,42594.txt
9,7,5,0,0,0,0,42595.txt
9,7,0,7,0,0,0,42596.txt
9,7,5,0,0,0,0,42597.txt
0,0,0,0,0,0,0,42598.txt
0,0,0,0,0,0,0,42599.txt
8,7,5,0,0,0,0,42600.txt
0,0,5,7,0,0,0,42601.txt
9,7,5,0,0,0,0,42602.txt
9,7,5,0,0,9,0,42603.txt
0,0,0,13,0,11,0,42604.txt
0,0,0,7,0,0,0,42605.txt
8,7,5,0,0,0,0,42606.txt
8,7,0,0,0,0,0,42607.txt
9,7,0,9,0,0,0,42608.txt
0,0,5,7,0,9,0,42609.txt
9,7,0,0,0,0,0,42610.txt
8,7,5,0,0,0,0,42611.txt
8,7,0,0,0,0,0,42612.txt
9,7,5,7,0,0,0,42613.txt
0,0,0,7,0,9,0,42614.txt
0,0,5,0,0,0,0,42615.txt
9,7,5,0,0,0,0,42616.txt
0,0,5,7,0,0,0,42617.txt
0,0,5,0,0,9,0,42618.txt
8,0,0,7,0,0,0,42620.txt
0,0,0,7,0,0,0,42621.txt
0,0,5,0,0,9,0,42622.txt
0,0,5,7,0,0,0,42623.txt
8,0,5,0,0,0,0,42624.txt
8,0,5,0,0,0,0,42625.txt
9,7,5,0,0,0,0,42626.txt
8,7,0,7,0,0,0,42627.txt
0,0,5,0,0,0,0,42628.txt
0,0,0,0,0,0,0,42629.txt
0,0,0,7,0,9,0,42630.txt
0,0,0,7,0,9,0,42631.txt
9,7,0,0,14,9,0,42632.txt
9,7,5,0,0,0,0,42633.txt
8,0,0,0,0,0,0,42635.txt
9,7,0,0,0,0,0,42636.txt
8,7,0,0,0,0,0,42637.txt
9,7,0,0,0,0,9,42638.txt
0,0,0,0,0,0,0,42639.txt
0,0,0,0,0,0,0,42640.txt
8,7,0,0,0,0,0,42641.txt
0,0,0,0,0,0,0,42642.txt
0,0,0,0,0,9,0,42643.txt
9,7,0,0,0,0,0,42644.txt
0,0,0,7,0,0,0,42645.txt
8,7,5,7,0,0,0,42646.txt
0,0,5,0,0,0,0,42647.txt
0,0,0,7,0,0,0,42648.txt
9,7,5,0,0,0,0,42649.txt
0,0,5,7,0,9,0,42650.txt
8,7,0,0,0,0,0,42651.txt
0,0,0,0,0,0,0,42652.txt
8,7,5,7,0,0,0,42653.txt
0,0,5,7,0,0,0,42654.txt
0,0,5,0,0,0,0,42655.txt
9,7,5,0,0,0,0,42656.txt
8,7,0,0,0,0,0,42657.txt
8,7,0,0,0,0,0,42658.txt
8,0,0,0,0,0,0,42659.txt
9,7,5,0,0,0,0,42660.txt
8,7,5,0,0,0,0,42661.txt
8,0,5,7,0,0,0,42662.txt
8,7,0,0,0,0,0,42663.txt
9,7,0,7,0,0,0,42664.txt
9,7,0,0,0,0,10,42665.txt
0,0,5,7,0,0,0,42666.txt
9,7,0,0,7,9,0,42667.txt
0,0,5,0,0,0,0,42668.txt
9,7,5,0,0,0,0,42669.txt
0,0,5,0,0,9,0,42670.txt
0,0,0,0,0,10,9,42671.txt
8,0,0,0,0,0,0,42672.txt
9,7,0,0,0,0,0,42673.txt
9,7,5,0,0,0,0,42674.txt
0,0,5,0,0,10,9,42675.txt
9,7,5,0,0,0,0,42676.txt
8,7,0,0,0,0,0,42677.txt
0,0,0,7,0,9,0,42678.txt
0,0,5,0,0,0,9,42679.txt
0,0,0,0,0,9,0,42680.txt
0,0,5,0,0,0,0,42681.txt
9,7,5,0,0,0,0,42682.txt
0,0,5,0,0,0,0,42683.txt
8,7,5,0,0,0,9,42684.txt
0,7,7,7,0,0,0,42685.txt
9,7,5,0,0,0,0,42686.txt
9,7,0,0,0,0,0,42687.txt
0,0,7,7,0,9,10,42688.txt
8,7,0,0,0,0,0,42689.txt
0,0,0,0,0,0,0,42690.txt
9,7,5,9,0,0,0,42691.txt
0,7,6,0,7,9,0,42692.txt
0,0,5,0,0,9,0,42693.txt
0,0,5,7,0,0,0,42694.txt
9,7,0,7,0,9,0,42695.txt
0,0,5,7,0,0,0,42696.txt
9,7,0,0,0,0,0,42697.txt
8,7,5,0,0,0,0,42698.txt
0,0,0,0,0,0,9,42699.txt
9,7,0,0,0,9,0,42700.txt
8,7,5,7,0,9,0,42701.txt
8,0,0,7,0,0,0,42702.txt
8,7,5,7,0,9,0,42703.txt
8,0,0,0,0,0,0,42704.txt
0,0,0,7,0,9,0,42705.txt
0,7,5,7,0,0,0,42706.txt
9,7,0,0,0,0,0,42707.txt
0,0,0,7,0,0,0,42708.txt
9,7,5,0,0,9,0,42709.txt
9,7,0,0,0,0,0,42710.txt
8,0,0,0,0,0,0,42711.txt
0,0,5,0,0,0,0,42713.txt
0,0,5,7,0,12,9,42714.txt
8,7,0,7,0,0,0,42715.txt
9,7,0,0,0,0,0,42716.txt
0,0,5,0,0,0,0,42717.txt
0,0,7,7,0,9,0,42718.txt
9,7,0,7,0,9,0,42719.txt
8,7,0,0,0,0,0,42720.txt
0,0,0,0,0,0,0,42721.txt
8,7,0,7,0,0,0,42722.txt
0,0,0,7,0,0,0,42723.txt
9,7,0,0,0,0,0,42724.txt
0,7,5,7,0,0,0,42725.txt
0,0,7,14,0,9,9,42726.txt
0,0,5,0,0,0,0,42727.txt
8,7,0,0,0,0,0,42728.txt
0,0,0,0,0,0,0,42729.txt
0,0,0,0,0,0,0,42730.txt
8,7,0,0,0,0,0,42731.txt
9,7,0,0,0,0,0,42732.txt
0,0,0,0,0,9,0,42733.txt
8,7,0,0,0,0,0,42734.txt
