0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,filename
0,0,5,2,2,0,3,0,1,1,0,0,1,2,2,4,2,2,1,1,0,2,0,0,0,0,2,1,1,1,1,1,1,3,1,9,5,6,2,7,3,2,10,2,4,3,4,6,2,4,6,7,3,4,3,4,3,1,4,4,4,5,1,1,3,5,1,1,4,5,3,3,1,1,40595.txt
0,0,0,0,0,0,3,0,1,1,0,0,1,1,3,1,2,2,1,1,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,9,7,2,2,7,7,2,3,2,4,6,4,4,2,0,6,5,3,7,3,0,3,5,0,0,4,5,0,0,4,0,1,1,3,3,3,3,3,0,40596.txt
0,0,0,2,0,0,0,0,1,1,0,0,1,1,3,1,2,1,1,1,0,0,0,0,0,0,2,1,1,1,1,1,1,3,1,9,2,3,2,7,3,2,6,2,3,3,4,4,2,2,6,2,5,1,3,1,3,1,0,0,4,5,1,1,0,4,1,1,4,3,2,3,3,1,40597.txt
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,3,1,9,2,3,2,7,3,2,3,2,3,3,4,4,2,2,1,2,3,1,3,1,3,1,4,4,0,5,1,1,0,6,0,3,0,2,2,1,4,2,40598.txt
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,2,1,1,1,1,2,1,1,9,4,2,3,7,3,2,3,2,3,3,4,4,2,2,1,6,3,1,3,1,3,1,4,1,0,5,1,1,0,4,0,0,0,0,1,1,0,2,40599.txt
0,0,0,2,0,0,0,0,1,1,0,0,1,1,3,1,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,3,1,9,6,8,2,11,3,10,3,6,3,3,4,4,5,4,10,2,8,1,3,1,3,1,4,4,4,5,1,1,3,3,3,5,4,4,2,3,1,1,40600.txt
0,0,0,2,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2,1,1,1,1,2,3,1,9,6,4,2,7,3,2,3,2,3,3,4,4,2,2,1,2,3,1,4,1,3,1,5,0,0,5,1,0,0,4,1,1,4,2,2,1,1,1,40601.txt
3,0,0,0,0,0,3,0,3,3,0,3,1,2,2,4,2,2,1,1,0,0,0,0,0,0,2,1,1,1,1,1,1,3,1,2,7,2,2,7,3,2,2,2,4,3,5,6,1,1,7,1,1,4,1,7,1,4,4,1,4,5,4,1,4,0,0,5,3,0,0,0,0,0,40602.txt
0,0,0,0,0,0,0,0,1,1,0,0,1,1,3,1,2,2,1,1,0,0,0,0,0,0,2,1,1,1,1,1,1,3,1,9,4,2,2,7,3,10,3,6,3,3,4,4,5,4,6,2,8,1,3,7,3,5,4,4,4,5,1,1,0,5,3,3,0,3,2,3,3,3,40603.txt
0,0,0,0,2,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,2,0,0,0,0,1,1,1,1,1,1,2,3,1,12,4,2,3,7,6,2,0,0,0,0,4,13,2,4,1,7,7,5,0,0,0,0,0,0,0,5,0,0,0,4,1,1,1,1,2,3,4,2,40604.txt
0,0,3,0,0,0,0,0,1,1,0,0,1,1,1,1,2,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,2,3,1,9,2,2,5,7,1,1,3,2,3,3,4,9,2,4,1,2,3,1,3,1,3,5,4,4,0,5,1,1,0,5,4,3,0,2,2,3,4,2,40605.txt
0,0,0,0,0,0,0,0,1,1,0,0,1,1,3,1,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,3,1,9,2,2,2,7,3,2,3,6,3,3,4,4,4,2,6,2,10,1,3,1,3,5,4,4,4,5,1,1,0,6,3,3,0,4,2,3,4,3,40606.txt
0,0,0,0,0,0,0,0,1,1,0,0,1,1,3,1,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,3,1,9,2,2,2,7,3,2,3,2,3,7,4,4,2,4,6,2,3,1,3,1,3,5,4,4,4,5,0,0,0,6,0,3,0,4,2,3,3,3,40607.txt
5,4,0,0,2,5,4,2,3,4,0,3,1,2,2,3,2,2,2,1,0,2,2,0,0,0,4,1,2,2,2,2,1,2,2,2,3,2,3,6,4,3,2,3,5,3,1,1,3,3,8,3,2,9,2,2,2,6,0,0,2,3,0,0,2,2,2,2,2,0,0,0,0,0,40608.txt
0,0,0,2,0,0,0,0,1,1,0,0,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,2,1,1,1,1,2,3,1,9,2,8,2,7,3,2,3,0,3,3,4,4,2,4,1,2,3,6,0,0,3,1,0,0,0,5,0,0,0,4,1,1,4,2,2,1,1,1,40609.txt
3,0,0,0,0,0,3,0,3,3,0,3,1,2,2,4,2,2,1,1,0,2,0,0,0,0,2,1,1,1,1,1,1,3,1,9,5,2,3,7,4,3,2,3,4,3,1,2,4,4,9,7,2,2,0,0,2,6,0,0,2,3,0,0,2,2,2,2,2,0,1,2,0,0,40610.txt
0,0,0,2,0,0,0,0,1,1,0,0,1,1,3,1,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,3,1,9,4,3,2,7,3,2,6,2,0,0,4,4,2,4,6,2,5,1,0,0,3,0,0,0,4,5,0,0,0,4,1,1,4,2,2,3,4,1,40611.txt
0,0,0,2,0,0,0,0,1,1,0,0,1,1,3,1,2,1,1,1,0,0,0,0,0,0,1,2,1,1,1,1,2,3,1,9,2,3,2,7,3,2,3,2,3,3,4,4,2,4,0,0,7,1,3,1,0,0,4,4,4,5,1,1,0,4,4,5,0,2,2,3,4,1,40612.txt
0,0,0,2,0,0,3,0,1,1,0,0,1,1,2,1,2,2,1,1,0,0,0,0,0,0,2,1,1,1,1,1,1,3,1,9,2,3,2,7,7,10,6,2,4,3,4,6,2,2,7,7,9,7,3,7,3,5,4,4,1,1,1,1,3,3,1,1,4,5,0,0,1,1,40613.txt
0,0,3,0,0,0,0,0,1,1,0,0,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,3,1,9,5,3,5,11,14,14,6,2,3,3,4,17,2,4,1,2,5,8,3,1,3,1,4,4,0,5,1,1,0,5,4,3,0,1,2,1,4,2,40614.txt
0,0,0,2,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,3,1,9,4,3,2,7,3,14,3,6,3,3,4,4,5,4,1,9,4,1,3,1,3,5,5,4,0,5,3,0,3,3,1,1,4,2,2,1,1,1,40615.txt
3,4,0,2,1,2,3,0,3,3,0,3,1,2,2,4,2,2,1,1,0,2,2,0,0,0,3,1,1,3,2,1,1,3,1,0,4,8,3,11,4,3,2,3,5,3,1,1,6,3,3,10,2,9,8,6,5,6,2,2,2,3,2,2,1,1,2,2,2,0,0,0,1,1,40616.txt
0,0,0,2,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2,1,1,1,1,2,3,1,9,4,7,3,4,15,2,3,6,3,3,4,12,5,4,1,2,6,5,3,1,3,1,1,4,1,2,3,1,3,3,1,1,4,1,2,1,1,1,40617.txt
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,3,1,9,7,2,5,11,3,10,3,2,3,3,4,12,2,4,1,2,3,1,3,1,3,1,4,4,0,5,1,1,0,4,3,0,0,2,2,1,4,2,40618.txt
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,3,1,9,7,3,2,7,3,14,3,2,3,3,4,4,2,4,6,2,3,1,3,0,3,0,0,0,4,5,0,0,0,4,1,1,0,2,2,3,4,3,40620.txt
0,0,3,0,0,0,0,0,1,1,0,0,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,2,3,1,9,0,0,2,2,7,2,0,0,0,0,4,9,2,4,0,0,3,5,0,0,0,0,0,0,0,5,0,0,0,4,0,0,4,2,2,1,0,2,40621.txt
0,0,0,2,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2,1,1,1,1,2,3,1,9,2,4,3,7,3,2,6,2,3,3,4,4,2,4,1,2,5,1,3,1,3,3,3,4,0,5,3,1,3,3,3,0,4,2,0,0,1,1,40622.txt
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,2,1,1,1,1,2,1,1,9,4,3,2,7,7,13,3,2,3,3,4,4,2,2,1,9,3,5,3,1,3,1,4,4,0,5,1,1,0,4,0,0,4,2,2,1,4,2,40623.txt
0,0,0,2,0,0,0,0,1,1,0,0,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,3,1,9,6,2,2,7,3,2,6,2,3,3,4,4,2,2,1,2,5,1,0,0,3,1,0,0,0,5,0,0,0,6,3,3,4,2,2,3,4,1,40624.txt
0,0,0,2,0,0,0,0,1,1,0,0,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,3,1,9,4,3,2,7,3,2,6,6,3,3,4,4,5,4,1,2,8,1,3,1,3,1,4,0,0,5,1,1,0,5,3,5,4,2,2,3,1,1,40625.txt
0,0,0,2,0,0,3,0,1,1,0,0,1,1,3,1,2,2,1,1,0,0,0,0,0,0,2,1,0,0,1,1,0,0,1,9,0,0,2,7,3,2,0,0,0,0,4,4,2,2,0,0,3,1,0,0,0,0,0,0,4,5,0,0,3,3,1,1,4,3,3,3,3,1,40626.txt
0,0,0,0,0,0,0,0,1,1,0,0,1,1,3,1,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,3,1,9,2,2,2,11,3,10,3,2,3,3,4,4,2,4,6,2,3,6,3,1,3,1,4,4,4,5,1,1,0,1,0,3,0,4,2,3,3,3,40627.txt
0,0,0,2,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,3,1,7,4,2,3,7,6,1,2,2,3,3,4,4,1,1,1,1,7,1,0,0,1,1,0,0,0,0,0,0,0,4,3,0,4,0,1,3,1,1,40628.txt
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,9,4,3,2,7,3,2,7,6,0,0,4,4,4,2,1,2,4,1,0,0,3,1,0,0,0,5,0,0,0,4,0,0,0,2,2,1,2,2,40629.txt
0,0,3,0,0,0,0,0,1,1,0,0,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,9,0,0,2,7,0,2,0,0,0,0,4,9,2,4,0,0,3,6,0,0,0,0,0,0,0,5,0,0,0,6,1,1,0,2,2,3,4,3,40630.txt
0,0,3,0,0,0,0,0,1,1,0,0,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,3,1,9,2,3,2,7,14,2,3,2,3,3,4,9,2,4,1,2,7,5,3,0,0,0,0,0,0,5,0,0,0,4,4,0,1,1,2,1,2,2,40631.txt
0,0,0,2,3,6,3,0,1,1,0,0,1,2,2,1,2,2,1,1,0,4,0,0,0,0,2,2,1,1,1,1,1,3,1,7,4,3,3,0,4,3,0,0,0,0,1,2,4,4,0,0,2,2,8,6,0,0,0,0,2,3,2,2,2,2,1,1,2,0,1,3,0,1,40632.txt
0,0,0,0,0,0,0,0,1,1,0,0,1,1,3,1,2,2,1,1,0,0,0,0,0,0,2,1,1,1,1,1,1,3,1,9,2,3,2,11,3,2,3,2,3,3,4,4,2,2,6,8,3,1,3,7,0,0,4,4,4,5,1,1,0,5,3,3,0,3,2,3,3,3,40633.txt
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,2,0,1,2,0,0,1,5,3,2,0,0,0,0,4,4,2,2,0,0,1,3,0,0,0,0,0,0,3,4,0,0,0,7,1,1,3,0,0,0,0,3,40635.txt
0,0,0,0,0,0,3,0,1,1,0,0,1,1,2,1,2,2,1,1,0,0,0,0,0,0,2,1,1,1,1,1,1,3,1,9,8,3,2,11,3,10,6,2,4,6,4,4,2,4,6,7,9,1,3,7,3,1,4,4,4,5,1,1,5,6,0,3,0,5,3,3,3,0,40636.txt
0,0,4,2,0,0,0,0,1,1,0,0,1,1,3,1,2,1,1,1,0,0,0,0,0,0,1,2,1,1,1,1,2,1,1,9,2,0,2,7,3,2,0,0,0,0,4,9,2,2,0,0,3,1,0,0,0,0,0,0,4,5,0,0,0,5,0,3,4,4,2,3,4,1,40637.txt
0,0,0,0,0,0,3,0,1,1,0,0,1,1,2,1,2,2,1,1,0,0,0,0,0,0,2,1,1,1,1,1,1,3,1,9,4,2,8,11,3,14,9,2,4,3,4,7,2,4,6,5,3,1,7,7,3,1,4,4,4,7,1,1,5,4,0,5,0,5,3,3,3,0,40638.txt
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,2,3,1,7,4,3,0,0,2,0,1,1,1,1,0,0,1,1,1,1,0,0,3,1,1,1,1,1,0,5,1,1,0,0,0,0,0,0,1,1,0,2,40639.txt
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,9,4,2,2,1,3,2,3,2,3,3,4,4,2,2,1,2,3,1,3,0,3,1,0,0,0,5,0,0,0,5,0,1,0,2,2,1,2,2,40640.txt
0,0,0,0,0,0,0,0,1,1,0,0,1,1,3,1,2,1,1,1,0,0,0,0,0,0,1,2,1,1,1,1,2,3,1,9,2,2,2,7,3,11,3,2,3,3,4,4,2,4,6,2,3,1,3,1,3,1,4,4,4,5,1,1,0,4,0,5,0,2,2,3,2,3,40641.txt
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2,1,1,1,1,2,3,1,9,4,2,2,7,3,2,3,2,3,3,4,4,4,2,1,2,3,1,3,1,3,1,0,0,0,5,1,0,0,5,0,3,0,2,2,1,4,2,40642.txt
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,3,1,7,4,3,0,0,2,0,1,4,1,1,0,0,1,1,1,1,0,0,3,1,0,0,1,1,0,5,1,1,0,4,4,0,0,0,1,1,0,2,40643.txt
3,0,0,0,0,0,3,0,3,3,0,3,1,2,2,4,2,2,1,1,0,2,0,0,0,0,2,2,1,1,1,1,1,3,1,9,7,3,2,7,3,12,10,2,4,3,5,6,4,4,6,7,3,4,3,4,3,4,4,4,4,5,4,1,5,5,4,3,0,5,3,3,3,0,40644.txt
0,0,0,2,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,3,1,9,4,2,2,7,3,14,3,6,3,4,4,4,5,2,1,2,10,1,3,1,3,1,5,4,0,5,1,0,0,4,0,1,0,2,2,1,1,1,40645.txt
0,0,0,0,0,0,0,0,1,1,0,0,1,1,3,1,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,9,5,3,2,7,7,2,3,2,3,3,4,4,2,2,6,2,3,8,3,1,3,1,4,4,4,5,1,1,0,4,3,5,0,4,2,3,4,3,40646.txt
0,0,0,2,0,0,0,0,1,0,0,0,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,9,0,0,2,7,0,2,0,0,0,0,4,4,5,2,0,0,6,1,0,0,0,0,0,0,0,5,0,0,0,5,1,1,4,2,2,1,4,1,40647.txt
0,0,6,0,0,0,0,0,1,1,0,0,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,2,1,1,1,1,2,1,1,9,4,2,2,7,14,2,3,2,3,3,4,16,4,2,1,2,3,8,10,1,3,1,4,4,0,5,1,1,0,4,0,5,0,1,2,3,4,2,40648.txt
0,0,0,0,0,0,3,0,1,1,0,0,1,1,3,2,2,2,0,0,0,0,0,0,0,0,2,0,1,1,1,1,1,3,0,6,0,0,1,5,3,2,0,0,0,0,4,4,0,0,6,5,1,3,0,0,1,1,0,0,3,4,0,0,4,0,1,1,3,0,0,0,0,3,40649.txt
0,0,0,2,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2,1,1,1,1,2,3,1,9,6,8,3,7,3,10,6,2,3,3,4,4,5,4,1,2,5,1,3,1,3,1,1,4,0,5,1,1,0,4,1,1,0,2,2,1,1,1,40650.txt
0,0,0,2,0,0,0,0,1,1,0,0,1,1,3,1,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,3,1,9,5,2,2,11,3,10,3,2,3,3,4,8,2,4,6,2,3,1,3,1,3,1,4,4,4,5,1,1,0,4,0,5,0,4,2,3,2,1,40651.txt
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,3,1,9,7,0,2,7,3,2,0,0,0,0,4,4,2,2,0,0,3,1,0,0,0,0,0,0,0,5,0,0,0,4,0,1,0,2,2,1,2,2,40652.txt
0,0,0,2,0,0,0,0,1,1,0,0,1,1,3,1,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,9,5,3,2,7,3,14,3,2,3,3,4,4,2,2,6,2,3,6,0,0,0,0,0,0,4,5,0,0,0,5,1,1,4,2,2,3,1,1,40653.txt
0,0,3,2,0,0,0,0,1,1,0,0,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,9,2,8,2,7,7,2,3,2,3,3,4,9,2,2,1,9,3,5,3,1,3,1,0,0,0,5,0,0,0,5,3,3,4,2,2,1,1,1,40654.txt
0,0,0,2,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,9,4,8,2,0,3,16,3,6,3,3,4,4,5,2,1,2,3,1,4,1,4,1,1,4,0,5,3,4,3,3,1,1,4,2,2,1,1,1,40655.txt
4,4,5,0,2,5,4,0,3,4,0,3,1,2,2,6,2,2,1,1,0,2,2,0,0,0,4,0,2,2,2,2,1,2,0,1,1,1,1,5,3,10,2,2,2,2,2,6,2,0,6,7,1,3,1,4,1,4,4,1,3,4,4,3,4,7,0,4,3,0,0,0,0,0,40656.txt
0,0,0,0,0,0,0,0,1,1,0,0,1,1,3,1,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,3,1,9,4,3,2,7,3,2,3,6,3,3,4,4,4,4,7,2,7,1,3,1,3,1,4,4,4,5,1,1,0,4,0,5,0,2,2,3,2,3,40657.txt
0,0,5,0,0,0,0,0,1,1,0,0,1,1,3,1,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,9,5,3,2,7,3,2,6,2,3,3,4,16,2,2,6,2,5,1,3,1,3,1,4,4,4,5,1,1,0,4,0,5,0,4,2,3,3,3,40658.txt
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,3,1,9,4,3,2,11,3,10,6,6,3,3,4,11,4,2,1,2,8,1,3,1,3,1,4,4,0,5,1,1,0,4,0,6,0,2,2,3,2,3,40659.txt
0,0,0,2,0,0,3,0,1,1,0,0,1,1,2,4,2,2,1,1,0,0,0,0,0,0,2,1,1,1,1,1,1,3,1,9,2,3,2,6,3,2,10,6,4,5,4,4,5,2,6,5,8,1,3,7,3,1,4,4,4,5,0,0,5,5,3,3,4,5,3,3,3,1,40660.txt
0,0,6,0,0,0,0,0,1,1,0,0,1,1,3,1,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,3,1,9,5,3,2,6,3,2,6,5,3,3,4,16,5,2,6,9,5,1,0,0,3,0,0,0,4,5,0,0,0,4,0,6,4,2,2,3,4,3,40661.txt
0,0,0,2,0,0,0,0,1,1,0,0,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,2,1,1,1,1,2,3,1,9,9,8,2,7,15,10,3,2,3,3,4,4,2,4,6,2,3,1,3,1,3,1,4,4,4,5,3,1,3,3,1,1,4,2,2,3,1,1,40662.txt
0,0,0,0,0,0,0,0,1,1,0,0,1,1,3,1,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,9,4,3,2,7,3,2,3,2,3,3,4,4,2,2,6,8,3,1,3,1,3,1,4,4,4,5,1,1,0,6,0,3,0,4,2,3,2,3,40663.txt
0,0,0,0,0,0,3,0,1,1,0,0,1,1,3,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,3,2,4,1,4,0,0,0,0,0,0,6,1,0,0,1,0,1,1,0,0,3,4,0,0,4,7,1,1,3,0,0,0,0,3,40664.txt
3,0,5,0,2,4,3,0,3,3,0,3,1,2,2,4,2,2,1,1,0,2,0,0,0,0,2,1,1,1,1,1,1,3,1,9,7,3,4,11,12,14,9,2,5,3,2,6,2,2,6,7,7,4,3,4,3,4,4,4,4,8,4,1,5,4,0,4,0,5,3,3,3,0,40665.txt
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,3,1,9,2,8,5,7,3,10,3,2,3,3,4,12,5,2,1,2,3,1,10,1,6,5,4,4,0,5,1,4,3,3,3,3,4,2,2,3,4,2,40666.txt
5,4,0,0,2,5,5,3,3,5,0,3,1,2,2,3,2,2,2,1,0,3,2,0,0,0,4,1,2,2,2,2,1,2,2,8,3,2,3,7,3,2,2,2,5,3,3,5,2,4,3,7,1,4,1,3,1,4,0,0,4,5,4,0,4,7,2,2,2,0,0,0,0,0,40667.txt
0,0,0,2,0,0,0,0,1,1,0,0,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,3,1,9,4,4,2,7,3,2,3,2,3,3,4,4,2,2,1,9,3,1,3,1,3,5,4,4,0,5,1,1,0,5,3,3,4,2,2,3,4,1,40668.txt
0,0,0,2,0,0,3,0,1,1,0,0,1,1,3,1,2,2,1,1,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,9,2,4,2,11,3,11,3,2,4,3,4,4,2,2,6,5,3,1,3,7,3,1,4,4,4,5,1,1,5,6,3,3,4,3,3,3,3,1,40669.txt
0,0,0,2,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,2,3,1,9,5,2,4,11,3,10,3,6,3,3,4,8,5,4,1,2,4,1,4,1,6,1,1,4,1,1,1,4,3,3,1,1,4,2,2,1,1,1,40670.txt
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2,1,1,1,1,2,1,1,9,4,2,4,7,17,14,3,2,3,3,4,7,2,2,1,2,3,1,3,1,3,5,4,4,0,7,1,1,0,5,0,3,0,2,2,1,2,2,40671.txt
0,0,3,0,0,0,0,0,1,1,0,0,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,3,1,9,8,2,2,6,3,2,3,2,3,3,4,9,2,2,6,2,3,1,3,1,3,1,4,4,4,5,1,1,0,0,0,5,3,2,0,0,4,3,40672.txt
0,0,5,0,0,0,0,0,1,1,0,0,1,1,3,1,2,2,1,1,0,0,0,0,0,0,2,1,1,1,1,1,1,3,1,9,11,3,2,7,3,14,3,2,3,3,4,9,2,4,6,2,3,1,3,0,3,0,0,0,4,5,0,0,0,5,4,3,0,3,2,3,3,3,40673.txt
3,2,0,0,0,0,3,0,3,3,0,3,1,2,2,4,2,2,1,1,0,2,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,5,4,3,9,3,2,2,5,6,2,2,2,7,1,3,1,3,1,4,4,1,3,4,4,3,4,2,2,1,2,0,0,0,0,0,40674.txt
0,0,0,2,0,0,0,0,1,1,0,0,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,3,1,9,8,7,8,7,15,14,3,2,3,3,4,7,2,2,4,2,3,1,3,1,3,5,4,4,1,1,3,1,3,3,1,1,4,2,2,3,1,1,40675.txt
0,0,0,2,0,0,0,0,1,1,0,0,1,1,3,1,2,1,1,1,0,0,0,0,0,0,2,1,1,1,1,1,1,3,1,9,8,7,2,7,3,10,3,2,3,7,4,11,2,4,6,2,3,1,3,1,3,1,4,4,4,5,1,1,3,3,1,1,4,3,2,3,1,1,40676.txt
0,0,0,0,0,0,0,0,1,1,0,0,1,1,3,1,2,1,1,1,0,0,0,0,0,0,1,2,1,1,1,1,1,3,1,9,9,2,2,11,3,14,7,6,3,3,4,11,4,2,6,2,8,1,3,1,3,1,4,4,4,5,1,1,0,6,0,3,0,4,2,3,3,3,40677.txt
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,3,1,9,4,3,2,7,3,2,3,2,3,3,4,4,2,4,1,9,3,1,3,1,3,1,4,4,0,5,1,1,0,4,3,0,4,2,2,1,4,3,40678.txt
0,0,0,2,0,0,0,0,1,1,0,0,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,9,11,2,8,11,12,9,3,2,3,3,4,15,2,2,1,2,3,1,3,1,3,5,4,4,0,7,1,1,0,4,0,5,0,2,2,3,1,1,40679.txt
0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,2,1,1,1,1,2,0,1,7,4,2,0,0,2,0,1,1,1,1,0,0,1,1,1,1,0,0,5,5,1,1,0,0,0,5,0,0,1,1,4,0,0,0,1,1,0,2,40680.txt
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,3,1,7,4,2,0,0,2,0,1,1,1,1,0,0,1,1,1,1,0,0,3,1,1,1,0,0,0,5,0,0,0,0,3,0,0,0,1,1,0,2,40681.txt
0,0,0,2,0,0,0,0,1,1,0,0,1,1,3,1,2,2,1,1,0,0,0,1,1,1,2,1,1,1,1,1,1,3,1,9,2,3,2,7,1,1,3,2,0,0,4,4,0,0,4,2,3,1,0,0,3,3,0,0,4,5,0,0,3,3,1,1,4,3,3,3,1,1,40682.txt
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,3,1,9,4,3,2,7,3,2,3,2,3,3,4,4,2,4,1,9,3,1,3,1,3,0,4,4,0,5,1,1,0,5,0,3,0,2,2,1,4,2,40683.txt
0,0,0,2,0,0,0,0,1,1,0,0,1,1,3,1,2,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,9,4,7,5,7,3,14,3,2,3,3,4,7,2,2,4,2,3,1,3,1,3,5,4,4,1,1,1,1,0,5,3,3,4,4,2,3,1,1,40684.txt
0,0,0,2,0,0,0,0,1,1,0,0,1,1,3,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,2,1,1,11,2,3,2,11,6,5,3,2,3,3,4,4,2,2,4,2,3,5,3,1,3,1,1,3,1,1,0,0,0,5,1,1,1,1,2,3,1,1,40685.txt
