0,1,2,3,4,5,6,7,8,9,10,11,12,13,filename
10,7,5,8,0,9,0,8,10,7,0,8,15,10,40595.txt
10,7,5,8,0,9,0,8,0,7,0,8,12,0,40596.txt
10,7,5,8,10,9,9,8,0,8,14,8,12,0,40597.txt
0,7,0,0,0,11,0,8,0,14,0,30,12,0,40598.txt
0,7,0,0,0,11,0,8,0,10,0,30,12,10,40599.txt
10,7,5,8,0,10,9,8,0,7,14,30,15,10,40600.txt
0,7,0,0,0,11,0,0,0,7,14,30,15,0,40601.txt
10,7,5,8,10,9,0,8,0,8,0,8,12,10,40602.txt
10,7,5,8,0,9,0,8,0,7,0,8,12,0,40603.txt
0,7,0,0,12,11,0,8,0,8,0,30,12,10,40604.txt
0,7,0,0,0,11,0,8,10,7,0,30,12,15,40605.txt
0,7,5,8,0,10,0,8,0,7,0,23,12,0,40606.txt
10,7,5,8,0,10,0,8,0,7,13,8,12,0,40607.txt
10,9,5,14,0,13,0,8,9,7,11,8,12,10,40608.txt
0,7,0,0,0,11,0,8,0,7,14,30,15,0,40609.txt
10,7,5,8,0,9,0,8,0,7,0,8,12,10,40610.txt
0,7,0,8,12,11,0,8,0,0,0,30,15,0,40611.txt
0,7,0,8,12,11,0,8,0,8,0,30,12,0,40612.txt
10,7,5,8,10,9,0,8,0,23,14,8,15,10,40613.txt
0,7,0,0,12,11,0,8,12,8,0,30,12,0,40614.txt
0,7,0,0,0,11,8,8,0,8,14,30,15,10,40615.txt
10,7,5,11,10,13,9,8,0,8,11,8,4,9,40616.txt
0,7,0,0,0,11,8,0,0,7,12,30,15,10,40617.txt
0,7,0,0,0,11,0,8,0,12,0,30,15,0,40618.txt
0,7,0,0,0,11,0,8,0,8,0,30,12,0,40620.txt
0,7,0,0,0,11,0,8,10,8,0,30,12,10,40621.txt
0,7,0,0,12,11,8,0,0,17,14,30,15,0,40622.txt
0,7,0,0,0,11,9,8,0,7,0,30,15,10,40623.txt
0,7,0,0,12,11,0,8,0,17,0,30,12,0,40624.txt
0,7,0,0,12,11,0,8,0,23,14,30,15,10,40625.txt
10,7,5,8,0,9,0,8,0,0,14,8,15,0,40626.txt
10,0,5,8,0,10,9,8,0,8,0,8,12,0,40627.txt
0,7,0,0,12,11,0,8,0,11,0,30,12,10,40628.txt
0,0,0,0,12,11,0,8,0,17,0,30,12,10,40629.txt
0,7,0,0,0,11,0,8,10,7,0,30,12,10,40630.txt
0,7,0,0,12,11,0,8,10,8,0,30,12,0,40631.txt
16,1,7,12,1,1,2,1,2,1,3,1,1,4,40632.txt
10,7,5,8,10,9,0,8,0,11,0,8,15,0,40633.txt
0,7,0,0,12,22,0,8,0,17,0,30,12,10,40635.txt
10,0,5,8,10,9,0,8,0,8,0,8,12,0,40636.txt
10,7,5,8,0,10,0,8,10,8,0,30,12,0,40637.txt
10,7,5,8,0,9,0,8,0,7,0,8,12,0,40638.txt
0,7,0,0,0,11,9,0,0,8,0,30,12,10,40639.txt
0,7,0,0,0,11,0,0,0,7,0,30,12,10,40640.txt
0,0,0,8,0,11,9,8,0,9,0,30,12,0,40641.txt
0,7,0,0,0,11,0,8,0,13,0,30,12,10,40642.txt
0,7,0,0,0,11,0,0,0,8,0,30,12,10,40643.txt
10,7,5,8,0,9,0,8,0,8,0,8,12,0,40644.txt
0,7,0,0,12,11,9,8,0,7,0,30,12,10,40645.txt
0,7,5,8,0,10,0,8,0,11,0,30,15,10,40646.txt
0,7,0,0,0,11,9,8,0,7,20,30,15,0,40647.txt
0,7,0,0,0,11,0,8,12,7,0,28,12,10,40648.txt
10,7,5,8,0,9,0,8,0,7,14,8,12,0,40649.txt
0,7,0,0,12,11,9,0,0,10,0,30,15,0,40650.txt
10,0,5,8,0,10,9,8,0,9,14,21,12,0,40651.txt
0,7,0,0,0,11,0,8,0,14,14,30,12,10,40652.txt
0,7,0,8,0,11,0,8,0,17,14,30,15,19,40653.txt
0,7,0,0,0,11,9,8,10,14,14,30,12,0,40654.txt
0,7,0,0,0,11,0,8,0,7,12,30,15,10,40655.txt
10,7,5,10,0,13,0,8,10,7,11,8,12,10,40656.txt
0,0,0,8,12,11,0,8,0,8,0,30,12,10,40657.txt
10,0,5,8,10,10,0,8,12,8,0,8,12,10,40658.txt
0,0,0,0,12,11,9,8,0,17,0,30,12,10,40659.txt
10,7,5,8,0,9,0,8,0,10,24,8,15,0,40660.txt
0,7,5,8,12,10,0,8,10,8,0,30,15,10,40661.txt
0,7,0,0,0,11,0,8,0,12,14,30,15,0,40662.txt
10,0,5,8,0,10,0,8,0,11,0,8,12,0,40663.txt
10,7,5,8,10,9,9,8,0,17,0,8,12,0,40664.txt
10,7,5,8,10,9,9,8,10,8,0,8,12,21,40665.txt
0,7,0,0,0,11,0,8,0,9,14,30,15,10,40666.txt
10,9,5,22,0,13,0,8,9,7,11,8,12,10,40667.txt
0,7,0,0,0,11,0,8,0,7,14,30,12,0,40668.txt
10,7,5,8,0,9,0,8,0,7,0,8,15,0,40669.txt
0,7,0,0,0,11,0,8,0,8,14,30,15,0,40670.txt
0,0,0,0,11,11,0,8,0,22,0,30,12,0,40671.txt
0,7,0,0,0,11,9,8,10,13,0,30,12,0,40672.txt
10,7,5,8,0,9,0,8,10,8,0,8,12,0,40673.txt
10,7,5,8,0,9,0,8,0,8,14,8,15,0,40674.txt
0,7,0,0,11,11,0,8,0,7,12,30,15,10,40675.txt
10,7,5,8,0,9,0,8,0,9,30,8,15,0,40676.txt
10,0,5,8,10,10,9,8,0,8,0,8,12,19,40677.txt
0,7,0,0,0,11,9,8,0,7,0,30,12,10,40678.txt
0,7,0,0,0,11,0,8,12,10,0,30,15,0,40679.txt
0,0,0,0,0,11,9,8,0,7,0,30,12,10,40680.txt
0,7,0,0,0,11,0,0,0,13,26,30,12,10,40681.txt
10,7,5,8,0,9,12,8,0,8,12,8,15,10,40682.txt
0,7,0,0,0,11,0,8,0,8,0,30,12,10,40683.txt
10,7,5,8,0,10,0,8,0,8,12,8,15,26,40684.txt
0,7,0,0,0,11,0,8,0,7,15,18,15,0,40685.txt
10,7,5,8,0,9,0,8,0,8,14,8,15,0,40686.txt
10,7,5,8,10,9,0,8,0,17,0,8,12,10,40687.txt
0,7,0,0,12,11,0,8,0,8,0,30,12,0,40688.txt
10,7,5,8,0,10,0,8,10,8,0,25,12,10,40689.txt
0,7,0,0,0,11,0,8,0,8,14,30,12,0,40690.txt
10,7,5,10,10,13,0,8,0,8,11,8,15,10,40691.txt
0,7,0,0,10,21,8,8,10,8,14,18,15,10,40692.txt
0,7,0,0,0,11,0,0,0,7,14,30,15,11,40693.txt
0,7,0,0,10,11,0,8,12,20,0,22,15,0,40694.txt
10,7,5,8,0,9,0,8,0,7,0,8,12,0,40695.txt
0,7,0,0,0,11,0,0,10,7,0,30,12,10,40696.txt
10,7,5,8,0,9,0,8,0,8,0,8,12,0,40697.txt
0,7,0,0,0,11,0,8,10,8,0,30,12,0,40698.txt
0,0,0,0,12,11,0,8,0,17,0,30,12,0,40699.txt
10,7,5,8,0,9,0,8,0,7,0,8,12,0,40700.txt
0,7,0,8,0,11,0,8,0,7,13,20,12,10,40701.txt
0,7,0,0,0,11,0,8,0,8,14,30,12,10,40702.txt
10,7,5,8,12,10,0,8,0,8,0,27,12,0,40703.txt
0,7,0,8,0,11,9,8,0,7,0,30,12,10,40704.txt
0,7,0,0,0,11,0,0,0,7,0,30,12,10,40705.txt
0,7,0,0,10,11,0,8,0,8,14,13,15,0,40706.txt
10,7,5,8,0,9,0,8,0,7,0,8,12,10,40707.txt
0,7,0,0,12,11,0,8,0,11,0,30,12,0,40708.txt
10,7,5,8,0,13,0,8,0,7,11,8,15,0,40709.txt
10,7,5,8,10,9,0,8,0,8,0,8,12,0,40710.txt
0,7,0,0,0,11,0,8,0,7,0,30,12,0,40711.txt
0,7,0,0,0,11,0,8,0,0,14,30,12,10,40713.txt
0,7,0,0,12,11,16,8,0,8,12,30,15,10,40714.txt
10,7,5,8,10,9,0,8,0,23,0,8,12,0,40715.txt
10,7,5,8,0,9,0,8,0,14,11,8,12,10,40716.txt
0,7,0,0,12,11,0,0,0,12,14,30,15,10,40717.txt
0,7,0,0,0,11,0,8,0,7,0,30,15,0,40718.txt
10,0,5,8,10,9,0,8,0,0,0,8,12,0,40719.txt
10,0,5,8,0,10,0,8,0,8,0,27,12,0,40720.txt
0,0,0,0,12,11,0,8,0,8,0,30,12,0,40721.txt
10,7,5,8,0,9,0,8,0,9,0,8,12,0,40722.txt
0,7,0,0,0,11,0,0,0,8,0,30,12,0,40723.txt
10,7,5,8,10,9,0,8,0,8,0,8,12,0,40724.txt
0,7,0,0,0,11,0,8,12,7,15,13,15,0,40725.txt
0,7,0,0,0,11,16,8,12,7,15,30,15,0,40726.txt
0,7,0,0,12,11,0,8,0,0,12,30,15,10,40727.txt
10,7,5,8,0,19,0,8,0,12,14,16,12,0,40728.txt
0,7,0,0,0,11,0,0,0,7,14,30,12,10,40729.txt
0,7,0,0,0,11,0,8,0,7,0,30,12,10,40730.txt
0,7,0,8,0,11,0,8,0,8,0,25,12,10,40731.txt
10,7,5,8,10,9,0,8,0,17,0,8,12,0,40732.txt
0,7,0,0,0,11,0,8,0,8,0,30,12,0,40733.txt
0,7,5,8,0,14,0,8,0,12,0,14,12,10,40734.txt
10,7,5,8,0,9,0,8,0,8,0,8,12,10,40735.txt
0,7,0,0,0,11,8,8,0,7,14,30,15,10,40736.txt
0,7,0,0,0,11,0,8,0,7,14,30,15,10,40737.txt
10,7,5,8,0,9,0,8,10,7,0,8,12,0,40738.txt
0,7,0,0,0,11,8,8,0,7,12,30,15,10,40739.txt
0,7,0,0,0,11,0,8,0,0,14,30,15,0,40740.txt
0,7,0,0,0,11,0,8,0,11,0,30,12,10,40741.txt
0,7,0,0,12,11,0,8,0,9,0,30,12,0,40742.txt
0,7,0,0,12,11,9,8,12,8,0,30,12,10,40743.txt
10,0,5,8,0,9,0,8,0,22,0,8,12,0,40744.txt
0,7,0,0,0,11,0,8,0,8,0,30,12,10,40745.txt
0,7,0,8,0,11,0,8,0,7,14,30,15,0,40746.txt
10,7,5,8,0,9,9,8,0,7,23,8,12,0,40747.txt
0,0,0,0,0,11,0,8,0,11,0,30,12,0,40748.txt
10,7,5,8,10,9,0,8,0,8,0,8,12,0,40749.txt
0,7,0,0,0,5,8,8,1,1,14,0,15,10,40750.txt
10,7,5,8,0,9,0,8,0,10,0,8,12,0,40751.txt
10,7,5,8,0,13,9,8,0,8,11,8,12,0,40752.txt
0,7,0,0,0,11,0,8,0,8,0,30,12,10,40754.txt
10,7,5,8,0,9,0,8,0,7,11,8,15,0,40755.txt
0,7,0,0,12,11,0,8,0,8,0,30,12,10,40756.txt
0,7,0,0,0,11,0,8,0,12,14,30,12,0,40757.txt
10,0,5,8,10,9,0,8,0,8,0,8,12,0,40758.txt
10,7,5,22,0,13,0,8,9,18,11,8,12,10,40759.txt
0,7,0,0,0,11,0,8,0,7,14,30,12,10,40760.txt
0,7,0,0,0,11,0,8,0,0,14,30,15,10,40761.txt
0,7,0,0,0,11,0,0,12,7,14,30,15,19,40762.txt
10,7,5,8,10,9,9,8,12,8,18,8,12,10,40763.txt
0,7,0,0,0,11,0,8,0,8,0,30,12,10,40764.txt
10,7,5,10,0,13,0,8,0,8,11,8,15,0,40765.txt
10,7,5,8,0,10,0,8,0,7,14,8,15,0,40766.txt
0,7,0,0,12,11,0,8,0,7,15,30,15,0,40767.txt
0,7,0,0,0,11,0,0,0,0,0,30,12,10,40768.txt
0,0,0,8,12,11,0,8,0,17,0,30,12,0,40769.txt
10,7,5,8,0,9,0,8,0,7,0,8,12,0,40770.txt
10,7,5,8,10,9,0,8,0,8,13,8,15,0,40771.txt
0,7,0,0,12,11,0,8,0,7,0,30,15,0,40772.txt
0,7,0,0,10,11,0,8,0,8,0,13,15,5,40773.txt
0,7,0,0,12,11,0,0,0,7,0,30,12,10,40774.txt
0,7,0,0,12,11,0,0,0,17,14,30,12,10,40775.txt
0,7,0,0,0,11,0,0,0,8,14,30,12,11,40776.txt
0,7,0,0,0,11,0,0,0,8,14,30,12,11,40777.txt
0,7,0,0,0,11,0,0,0,7,14,30,12,11,40778.txt
0,7,0,0,12,11,0,0,10,9,14,30,15,11,40779.txt
10,7,5,8,10,9,0,8,0,17,14,8,15,10,40780.txt
0,7,0,0,0,11,0,8,0,7,14,30,12,10,40781.txt
0,7,0,0,0,11,0,8,0,8,0,30,12,0,40782.txt
0,7,0,0,0,11,9,8,0,8,0,30,12,10,40783.txt
0,7,5,8,12,10,0,8,0,8,0,28,12,0,40784.txt
0,7,5,8,10,10,0,8,0,0,13,20,12,0,40785.txt
0,7,0,0,0,11,0,8,0,8,0,30,12,10,40786.txt
10,7,5,8,0,10,0,8,0,8,14,27,15,0,40787.txt
10,7,5,8,10,9,0,8,0,17,14,8,15,0,40788.txt
0,7,0,0,0,11,9,8,0,9,0,30,12,10,40789.txt
0,7,0,0,0,11,0,8,0,11,0,30,12,10,40790.txt
0,7,0,0,0,11,0,8,10,13,14,30,12,10,40791.txt
0,7,5,8,0,10,0,8,0,8,0,21,12,0,40792.txt
0,7,0,0,12,11,0,0,0,7,14,30,15,10,40793.txt
0,7,0,0,0,11,8,8,0,13,15,30,15,10,40794.txt
0,7,0,8,0,11,9,8,0,7,0,21,12,10,40795.txt
10,7,5,8,0,9,0,8,0,8,0,8,12,0,40796.txt
0,7,0,0,12,11,0,0,0,20,14,30,15,10,40797.txt
0,7,0,0,0,11,8,8,0,11,15,17,15,15,40798.txt
0,7,0,0,12,11,0,8,0,17,0,30,12,0,40799.txt
0,7,0,0,12,11,0,8,0,17,0,29,12,0,40800.txt
10,7,5,8,10,9,0,8,0,8,30,8,12,0,40801.txt
0,7,0,0,12,11,0,8,0,8,0,30,12,0,40802.txt
10,9,5,10,10,13,11,8,0,17,11,8,12,10,40803.txt
10,7,5,8,0,9,9,8,0,7,13,8,12,0,40804.txt
0,7,0,0,0,11,0,8,10,7,0,18,12,0,40805.txt
10,0,5,8,0,9,0,8,0,0,0,8,12,0,40806.txt
15,7,5,8,0,10,0,8,10,7,14,30,12,10,40807.txt
10,7,5,8,0,9,0,8,10,7,14,8,15,10,40808.txt
0,0,0,0,0,11,0,8,12,7,0,30,8,28,40809.txt
0,0,0,0,0,11,0,8,0,13,13,30,12,10,40810.txt
9,7,5,8,0,10,0,8,10,8,0,20,12,0,40811.txt
10,0,5,8,10,9,0,8,0,14,0,8,12,0,40812.txt
0,7,0,0,12,11,0,8,0,7,14,30,15,0,40813.txt
0,7,0,0,0,11,0,8,0,9,0,30,15,0,40814.txt
0,7,0,0,0,11,0,8,10,12,14,30,12,10,40815.txt
10,7,5,8,0,9,9,8,0,7,14,8,12,10,40816.txt
0,7,0,0,10,11,0,8,0,0,0,21,12,0,40817.txt
0,7,0,0,0,11,0,8,0,8,0,30,12,0,40818.txt
0,7,0,0,10,11,9,8,0,9,0,20,12,0,40819.txt
0,7,0,0,0,11,0,8,0,7,0,30,12,10,40820.txt
0,7,0,0,10,11,0,8,0,7,13,16,15,10,40821.txt
0,7,0,0,0,11,0,8,0,24,13,30,15,0,40822.txt
10,7,5,8,12,10,0,8,0,8,14,26,12,0,40823.txt
0,7,0,0,0,11,0,8,0,7,23,30,15,10,40824.txt
0,7,0,0,0,11,0,0,0,7,0,30,12,10,40825.txt
10,7,5,8,10,9,0,8,0,8,30,8,12,0,40826.txt
11,7,5,8,0,10,12,8,10,13,14,8,15,0,40827.txt
10,7,5,8,10,9,0,8,0,17,14,8,12,0,40828.txt
10,7,5,8,10,9,20,8,0,7,13,8,15,0,40829.txt
0,7,0,0,0,11,0,0,0,24,0,30,15,10,40830.txt
10,7,5,8,10,9,0,8,0,0,13,8,15,0,40831.txt
0,7,0,0,12,11,0,8,0,0,14,27,12,10,40832.txt
0,7,0,0,12,11,0,8,0,12,14,30,15,10,40833.txt
10,7,5,8,0,13,0,8,0,7,11,8,15,0,40834.txt
10,7,5,8,0,10,0,8,0,8,0,8,12,0,40835.txt
0,7,0,0,0,11,8,8,0,8,0,30,15,10,40836.txt
0,7,0,0,0,11,0,0,0,7,14,30,15,10,40837.txt
0,7,0,0,12,5,8,0,0,8,15,30,14,0,40838.txt
0,7,0,0,0,11,0,8,0,8,14,30,15,10,40839.txt
0,0,0,0,12,11,0,8,0,17,0,30,12,10,40840.txt
10,7,5,8,0,10,0,8,0,7,14,30,12,0,40841.txt
10,7,5,8,0,9,0,8,0,7,0,8,12,17,40842.txt
0,7,0,8,12,11,0,8,0,17,0,30,12,0,40843.txt
10,7,5,8,10,9,0,8,0,8,0,8,12,10,40844.txt
0,7,0,0,0,11,0,8,0,0,0,30,12,0,40845.txt
10,7,5,8,0,9,0,8,0,0,14,8,15,10,40846.txt
10,7,5,8,10,9,0,8,0,7,14,8,15,0,40847.txt
10,7,5,8,0,10,0,8,0,7,0,8,12,10,40848.txt
0,7,0,0,0,11,0,8,12,8,14,30,1,4,40849.txt
0,7,0,0,12,11,16,8,0,8,14,30,24,18,40850.txt
10,7,5,8,10,9,0,8,0,17,13,8,12,0,40851.txt
0,0,5,8,0,10,0,8,0,7,19,26,12,0,40852.txt
0,7,0,0,12,11,0,8,0,8,0,30,15,10,40853.txt
0,0,0,0,0,11,0,8,0,7,0,30,12,0,40854.txt
0,7,0,0,0,11,0,8,0,7,0,30,15,0,40855.txt
0,7,0,0,0,11,0,8,0,7,0,30,12,0,40856.txt
0,7,0,0,12,11,9,0,0,17,0,30,12,0,40857.txt
0,7,0,0,0,11,0,8,10,7,0,30,12,10,40858.txt
10,7,5,8,0,9,0,8,0,7,0,8,15,0,40859.txt
0,7,0,0,16,11,0,8,0,7,0,30,12,18,40860.txt
0,7,0,0,12,11,0,8,0,8,0,30,12,0,40861.txt
0,7,0,0,0,11,0,8,0,7,0,30,12,10,40862.txt
0,0,0,8,0,10,0,8,0,7,0,26,12,0,40863.txt
0,7,0,0,10,11,0,8,0,8,14,0,12,10,40864.txt
0,7,0,0,0,11,0,8,0,10,13,30,12,0,40865.txt
0,7,0,0,0,11,0,8,0,7,0,30,12,10,40867.txt
0,7,0,0,10,11,8,8,0,8,0,17,15,10,40868.txt
0,7,0,0,10,11,0,8,0,0,0,13,12,0,40869.txt
0,7,0,0,12,11,0,8,0,8,0,30,15,10,40870.txt
0,7,0,0,0,11,8,0,0,7,14,30,15,10,40871.txt
0,7,0,0,0,11,0,0,0,7,0,30,12,10,40872.txt
0,7,0,0,0,11,0,8,10,7,0,30,12,10,40873.txt
0,7,0,0,10,5,16,8,0,8,12,22,24,0,40874.txt
0,7,0,0,0,11,0,8,0,7,0,30,12,10,40875.txt
10,7,5,8,0,10,0,8,0,17,14,25,12,0,40876.txt
0,7,0,0,10,11,0,8,0,17,0,19,12,0,40877.txt
0,7,0,0,0,11,9,0,0,8,14,30,15,10,40878.txt
10,7,5,8,10,10,0,8,0,12,14,20,15,0,40879.txt
10,7,5,8,0,9,0,8,10,10,0,8,12,10,40880.txt
10,7,5,12,10,9,0,8,0,17,0,8,12,0,40881.txt
0,7,5,8,12,10,0,8,0,8,0,30,12,10,40882.txt
0,7,0,0,0,11,0,8,0,0,0,30,12,0,40883.txt
0,7,0,0,12,11,8,8,0,7,12,30,15,10,40884.txt
0,7,0,0,0,11,0,8,0,7,14,30,12,0,40885.txt
0,7,0,0,0,11,0,8,0,7,14,30,15,0,40886.txt
0,7,0,0,12,11,0,8,10,12,0,30,12,0,40887.txt
0,7,0,0,0,11,0,8,0,8,0,30,12,0,40888.txt
10,0,5,8,10,10,9,8,0,10,0,8,12,0,40889.txt
10,7,5,8,0,9,9,8,0,0,0,8,12,0,40890.txt
0,7,0,0,0,5,0,8,0,10,12,0,15,10,40891.txt
10,7,5,8,0,10,0,8,0,7,0,8,12,26,40892.txt
0,7,0,0,0,11,0,8,0,7,0,30,12,28,40893.txt
10,0,5,8,10,9,0,8,0,17,0,8,12,19,40894.txt
10,7,5,8,10,9,9,8,0,7,0,8,12,0,40895.txt
0,7,0,0,12,11,0,8,0,17,0,30,12,10,40896.txt
0,7,0,0,0,11,0,8,0,10,0,30,12,0,40897.txt
10,7,5,8,0,9,0,8,0,8,0,8,12,0,40898.txt
1,1,0,0,2,1,1,2,1,1,3,1,1,4,40899.txt
0,7,0,0,0,11,0,8,0,7,14,30,15,10,40900.txt
0,0,0,0,12,11,0,0,0,12,0,30,12,10,40901.txt
0,7,0,0,12,11,0,8,0,13,14,30,15,10,40902.txt
0,7,0,0,10,11,0,8,0,0,0,20,12,0,40904.txt
0,7,0,0,12,11,0,8,0,0,0,30,12,0,40905.txt
10,7,5,8,0,9,0,8,0,7,0,8,12,0,40906.txt
10,7,5,8,0,13,0,8,0,7,11,8,12,27,40907.txt
0,7,0,0,12,11,0,8,0,17,0,30,12,0,40908.txt
10,7,5,8,0,10,0,8,0,7,14,8,12,0,40909.txt
10,7,5,8,0,10,0,8,0,7,0,30,12,0,40910.txt
10,7,5,8,0,9,0,8,0,14,0,8,12,10,40912.txt
10,7,5,11,10,13,0,8,0,17,11,8,12,18,40913.txt
10,7,5,8,10,10,0,8,0,8,0,21,12,0,40914.txt
0,7,0,8,0,11,9,8,10,7,0,28,12,0,40915.txt
0,7,0,0,10,11,0,8,0,7,14,10,15,0,40917.txt
0,7,0,0,12,11,0,0,0,8,14,30,12,10,40918.txt
0,7,0,0,0,11,0,8,10,8,14,30,15,0,40919.txt
0,7,0,0,12,11,0,8,0,12,0,30,12,0,40920.txt
10,7,5,8,10,9,0,8,12,8,11,8,12,0,40921.txt
10,7,5,8,10,9,0,8,0,8,0,8,12,0,40922.txt
0,7,0,0,12,11,0,8,0,7,14,30,15,10,40923.txt
0,7,5,8,12,10,9,8,0,0,0,30,12,10,40924.txt
10,7,5,8,0,9,0,8,0,7,0,8,12,0,40925.txt
0,7,0,0,0,11,0,0,0,0,0,30,12,10,40926.txt
10,7,5,8,15,9,0,8,10,8,14,8,12,10,40927.txt
0,7,0,0,12,11,9,8,0,8,0,30,12,0,40928.txt
0,7,0,0,10,11,0,8,0,0,0,20,12,10,40929.txt
10,7,5,8,0,9,0,8,0,7,0,8,12,0,40930.txt
10,7,5,8,0,10,0,8,0,0,0,8,12,19,40931.txt
10,7,5,8,0,10,9,8,0,8,14,8,12,10,40932.txt
0,7,0,0,12,11,0,0,0,12,14,30,12,10,40933.txt
0,7,0,0,0,11,0,8,0,7,23,30,12,0,40934.txt
10,7,5,8,0,10,0,8,0,7,0,8,12,0,40935.txt
0,7,0,0,12,11,16,0,0,17,14,30,15,10,40936.txt
0,7,0,0,0,11,0,8,12,7,0,30,15,10,40937.txt
0,7,0,0,12,11,0,8,0,8,0,29,12,10,40938.txt
0,7,0,0,0,11,9,8,0,0,0,30,12,10,40939.txt
9,7,5,8,0,17,9,8,12,14,0,8,12,0,40940.txt
0,7,0,0,0,11,9,8,0,7,0,30,12,0,40941.txt
0,7,0,0,0,11,0,0,0,7,0,30,12,0,40942.txt
10,7,5,8,0,9,0,8,0,7,0,8,12,10,40943.txt
0,7,5,8,0,10,9,8,0,0,14,22,15,10,40944.txt
0,7,0,0,0,5,8,8,0,8,12,30,22,10,40945.txt
0,7,0,0,0,11,8,8,0,7,12,30,15,10,40946.txt
10,7,5,8,0,9,0,8,0,8,14,8,15,15,40947.txt
10,7,5,8,0,9,9,8,0,14,0,8,12,0,40948.txt
10,7,5,8,0,9,0,8,0,7,20,8,12,15,40949.txt
0,7,0,0,0,11,0,0,0,7,14,30,15,10,40950.txt
10,7,5,8,0,9,9,8,10,8,0,8,12,10,40951.txt
0,0,0,0,0,11,0,8,10,7,0,30,12,0,40952.txt
0,7,0,0,10,11,0,8,0,11,14,21,12,0,40953.txt
10,7,6,19,10,19,2,1,2,1,0,8,12,3,40954.txt
0,7,0,0,12,11,0,0,0,0,0,30,12,0,40955.txt
0,0,0,0,0,11,9,8,0,7,0,30,12,0,40957.txt
0,7,0,8,0,11,0,8,0,8,0,30,12,0,40958.txt
10,7,5,8,10,9,0,8,10,8,0,8,12,10,40959.txt
10,0,5,8,0,9,0,8,0,8,0,8,12,0,40960.txt
0,7,0,0,12,11,9,8,0,8,14,30,15,23,40962.txt
10,7,5,8,0,9,0,8,0,7,0,8,12,0,40963.txt
10,7,5,8,0,9,9,8,0,7,19,8,12,10,40964.txt
10,7,5,8,10,9,0,8,0,0,14,8,15,0,40965.txt
0,0,0,0,12,11,0,8,0,8,0,30,12,18,40966.txt
0,7,0,0,12,11,14,0,12,15,12,30,10,11,40967.txt
0,7,0,0,12,11,9,0,0,12,12,30,10,11,40968.txt
0,7,0,0,0,11,0,0,0,7,0,30,12,10,40969.txt
0,7,0,0,0,11,0,8,0,11,0,29,12,0,40970.txt
0,7,0,0,12,11,0,8,0,17,14,30,12,10,40971.txt
0,7,0,0,12,11,16,8,0,8,12,29,15,10,40972.txt
0,7,0,0,0,11,0,8,0,8,0,30,12,0,40973.txt
0,7,0,0,0,11,8,8,0,7,14,30,15,0,40974.txt
0,7,0,0,12,11,10,8,0,8,15,30,15,12,40975.txt
0,7,0,0,10,11,9,8,0,12,0,13,12,10,40976.txt
0,7,0,0,12,11,0,8,0,13,0,30,12,0,40977.txt
0,7,0,0,0,11,8,0,0,10,14,30,15,10,40978.txt
10,7,5,8,0,9,0,8,0,12,0,8,12,10,40979.txt
10,7,5,8,0,10,0,8,0,7,0,27,12,10,40980.txt
0,7,0,0,12,11,9,8,0,17,14,30,12,10,40981.txt
0,7,0,0,0,11,0,8,12,9,0,17,12,10,40982.txt
10,7,5,8,10,9,9,8,0,0,0,8,15,0,40983.txt
10,7,5,8,10,9,0,8,0,8,0,8,12,0,40985.txt
10,7,5,8,10,9,9,8,0,0,0,8,12,0,40986.txt
0,7,0,0,12,11,16,8,0,8,14,30,10,10,40987.txt
0,7,0,0,0,11,0,0,0,8,0,30,12,10,40988.txt
0,7,0,0,0,11,0,8,0,0,14,30,12,10,40989.txt
10,7,5,8,0,9,0,8,0,8,23,8,15,0,40990.txt
10,7,5,8,0,10,9,8,0,8,0,8,12,0,40991.txt
10,7,5,8,0,9,9,8,0,8,13,8,12,0,40992.txt
10,7,5,8,10,9,0,8,0,12,0,8,12,0,40993.txt
0,7,0,0,12,11,0,8,10,8,14,30,12,21,40994.txt
0,7,0,0,0,11,0,8,0,11,0,30,12,10,40995.txt
0,7,0,0,12,11,0,8,10,27,0,30,12,10,40996.txt
0,7,0,0,0,11,0,8,0,8,0,25,12,10,40997.txt
0,7,0,0,12,11,0,8,10,8,14,30,15,0,40998.txt
0,7,0,0,0,11,0,8,0,10,0,30,12,0,40999.txt
0,7,0,0,0,11,0,8,0,7,14,30,12,23,41000.txt
10,7,5,8,0,9,0,8,0,7,0,8,12,10,41001.txt
0,7,0,0,0,11,0,0,0,7,14,30,15,10,41003.txt
0,7,0,8,0,11,0,8,0,8,0,20,12,0,41004.txt
10,0,5,8,0,10,0,8,0,8,13,8,12,15,41005.txt
0,7,0,8,0,11,0,8,0,7,0,24,15,10,41006.txt
0,7,0,0,0,11,0,8,0,7,14,30,12,0,41007.txt
0,7,0,8,0,11,0,8,0,7,25,20,12,15,41009.txt
0,7,0,0,0,11,0,8,0,8,0,30,12,0,41010.txt
10,7,5,8,0,9,0,8,0,7,0,8,12,0,41011.txt
10,9,5,22,15,13,0,8,9,11,11,8,12,10,41012.txt
0,0,0,0,0,11,0,8,0,8,0,30,12,0,41013.txt
10,7,5,8,0,17,0,8,0,0,0,0,15,10,41015.txt
0,7,0,0,12,11,0,0,0,8,0,30,12,10,41017.txt
0,7,0,8,12,10,0,8,0,0,0,25,12,0,41018.txt
0,7,0,0,12,11,16,8,0,8,14,30,15,10,41019.txt
