0,1,2,3,4,5,6,7,8,9,10,11,filename
30,23,16,5,5,5,1,10,6,0,3,10,42623.txt
27,25,7,5,5,5,1,10,6,0,3,10,42624.txt
27,25,7,18,5,11,1,10,6,0,3,10,42625.txt
25,28,7,5,8,5,1,0,6,0,3,12,42626.txt
27,28,7,5,5,5,1,10,6,0,3,12,42627.txt
30,22,7,18,5,5,1,10,6,0,3,11,42628.txt
30,22,7,18,5,11,1,10,6,0,3,10,42629.txt
27,25,21,5,5,5,1,10,6,0,3,10,42630.txt
27,25,16,5,5,5,1,10,6,0,3,10,42631.txt
12,26,9,19,15,16,12,17,5,5,18,12,42632.txt
27,28,10,5,8,5,1,10,6,0,3,12,42633.txt
27,25,7,5,5,6,2,10,6,0,3,10,42635.txt
27,29,7,5,7,5,1,10,17,0,3,12,42636.txt
27,20,10,5,5,5,1,10,6,0,3,9,42637.txt
27,29,7,9,8,5,11,10,17,0,3,12,42638.txt
30,23,7,18,5,5,1,10,6,0,3,11,42639.txt
30,23,7,18,5,5,1,10,6,0,3,10,42640.txt
27,25,7,5,5,5,1,10,6,0,3,18,42641.txt
30,23,7,5,5,11,1,10,6,0,3,10,42642.txt
30,27,7,18,5,5,1,10,6,0,3,11,42643.txt
27,29,5,5,7,11,1,10,16,0,3,15,42644.txt
30,23,7,5,5,11,1,10,6,0,3,10,42645.txt
27,20,7,5,5,5,1,10,6,0,3,18,42646.txt
27,22,16,5,5,11,1,10,6,0,3,10,42647.txt
27,30,16,5,5,11,1,10,6,0,3,13,42648.txt
27,29,7,5,8,5,1,10,6,0,3,12,42649.txt
30,23,7,5,5,5,10,10,6,0,3,11,42650.txt
27,28,7,5,5,5,1,10,6,0,3,12,42651.txt
27,25,7,5,5,5,1,10,6,0,3,10,42652.txt
27,25,7,5,5,5,1,10,6,0,3,12,42653.txt
27,25,16,5,5,5,1,10,6,0,3,10,42654.txt
12,23,7,18,5,11,1,11,6,0,3,11,42655.txt
27,11,22,5,16,5,1,8,0,6,3,3,42656.txt
27,25,10,5,5,11,1,10,6,0,3,10,42657.txt
27,28,10,5,5,5,1,10,6,0,3,12,42658.txt
27,25,7,18,5,11,1,10,6,0,3,10,42659.txt
27,29,7,5,8,11,1,10,17,0,3,12,42660.txt
27,25,10,5,5,11,1,10,6,0,3,18,42661.txt
27,25,10,5,5,5,1,10,6,0,3,10,42662.txt
27,28,10,5,5,5,1,10,6,0,3,12,42663.txt
27,29,7,5,8,5,1,10,6,0,3,12,42664.txt
27,26,5,15,7,5,1,10,7,11,3,3,42665.txt
27,25,7,5,5,11,8,10,6,0,3,10,42666.txt
22,11,22,8,19,5,1,7,0,6,7,3,42667.txt
27,25,7,18,5,5,8,10,6,0,3,10,42668.txt
27,29,7,5,8,5,1,10,6,0,3,12,42669.txt
30,5,7,18,5,2,1,10,6,0,3,11,42670.txt
27,25,7,7,5,5,8,10,6,0,3,10,42671.txt
27,25,10,5,5,5,1,10,6,0,3,10,42672.txt
27,28,10,5,8,5,1,10,6,0,3,12,42673.txt
22,26,5,5,7,5,1,8,16,7,3,15,42674.txt
27,25,7,7,5,5,8,10,6,0,3,10,42675.txt
27,28,7,5,5,5,11,10,6,0,3,12,42676.txt
27,28,10,5,5,11,1,10,6,0,3,12,42677.txt
27,25,7,5,5,5,1,10,6,0,3,10,42678.txt
27,25,16,7,5,5,8,10,6,0,3,10,42679.txt
27,25,7,18,5,5,1,10,6,0,3,10,42680.txt
30,27,7,18,5,5,1,10,6,0,3,11,42681.txt
27,28,10,5,8,5,1,10,6,0,3,12,42682.txt
27,25,7,5,5,5,1,10,6,0,3,10,42683.txt
27,28,7,9,5,5,11,10,6,0,3,12,42684.txt
27,30,7,5,5,5,10,10,6,0,15,16,42685.txt
27,28,7,5,5,5,1,10,6,0,3,12,42686.txt
22,29,7,18,7,11,1,10,17,0,3,12,42687.txt
30,25,7,18,7,5,1,10,6,0,14,11,42688.txt
27,28,10,5,5,5,1,10,6,0,3,12,42689.txt
27,25,16,5,5,5,1,10,6,0,3,10,42690.txt
27,11,22,5,16,11,1,8,13,6,3,3,42691.txt
22,28,10,18,19,5,1,10,9,12,7,12,42692.txt
12,21,7,18,5,11,1,10,6,0,3,14,42693.txt
27,30,16,5,5,11,1,10,6,0,14,16,42694.txt
27,16,10,5,8,5,1,10,6,0,3,12,42695.txt
30,23,16,5,5,5,1,10,6,0,3,11,42696.txt
27,29,5,5,7,5,1,10,16,0,3,12,42697.txt
27,25,10,5,5,5,1,10,6,0,3,18,42698.txt
27,25,16,5,5,11,1,10,6,0,3,10,42699.txt
27,28,10,5,8,5,1,10,6,0,3,12,42700.txt
27,28,7,5,5,5,1,10,6,0,3,12,42701.txt
27,25,7,5,5,5,1,10,6,0,3,10,42702.txt
27,30,10,5,5,5,1,10,6,0,3,12,42703.txt
27,25,7,5,5,5,1,10,6,0,3,18,42704.txt
30,27,7,5,5,5,1,10,6,0,3,11,42705.txt
27,28,7,5,7,11,1,10,6,0,3,12,42706.txt
27,28,7,5,8,5,1,10,6,0,3,12,42707.txt
27,25,16,5,5,11,1,10,6,0,3,10,42708.txt
1,3,3,3,23,5,1,8,0,6,3,3,42709.txt
27,29,7,5,7,5,1,10,16,0,3,12,42710.txt
27,25,7,5,5,5,1,10,6,0,3,10,42711.txt
27,22,7,5,5,5,1,0,6,0,3,10,42713.txt
30,23,7,5,5,11,1,11,6,0,3,11,42714.txt
27,28,7,5,5,5,1,10,6,0,25,5,42715.txt
22,26,5,5,7,5,1,8,0,6,3,3,42716.txt
30,23,7,5,5,5,1,10,6,0,3,10,42717.txt
30,25,7,5,7,5,1,10,6,0,9,11,42718.txt
27,28,7,5,7,11,1,0,6,0,3,12,42719.txt
27,28,7,5,5,5,1,10,6,0,3,12,42720.txt
27,25,7,5,5,5,1,10,6,0,3,10,42721.txt
27,28,7,5,7,5,1,10,6,0,3,12,42722.txt
30,27,7,5,5,5,1,10,6,0,3,11,42723.txt
27,28,7,5,7,11,1,10,6,0,3,12,42724.txt
14,24,18,5,7,11,8,10,6,0,29,15,42725.txt
30,25,16,18,7,11,1,11,6,10,30,16,42726.txt
27,22,7,5,5,11,1,0,6,0,3,10,42727.txt
27,28,7,5,7,5,11,10,6,0,3,12,42728.txt
30,23,7,5,5,5,8,10,6,0,3,11,42729.txt
30,22,7,18,5,5,1,10,6,0,3,10,42730.txt
27,28,7,18,5,5,1,10,6,0,3,12,42731.txt
27,29,5,5,7,5,1,10,16,0,3,15,42732.txt
27,25,7,5,5,5,1,10,6,0,3,10,42733.txt
27,28,8,15,7,5,11,10,6,0,3,12,42734.txt
27,29,5,5,7,5,1,10,16,0,3,3,42735.txt
30,23,7,5,5,5,1,10,6,0,3,10,42736.txt
30,25,16,5,5,11,1,10,6,0,3,11,42737.txt
27,26,5,5,7,5,1,10,16,0,3,3,42738.txt
25,25,7,18,5,11,1,10,6,0,3,10,42739.txt
30,23,7,18,5,5,1,0,6,0,3,10,42740.txt
30,25,7,5,5,11,1,10,6,0,3,10,42741.txt
30,25,7,5,5,11,1,10,6,0,3,10,42742.txt
27,25,16,7,5,5,8,10,6,0,3,11,42743.txt
27,29,7,5,7,5,1,10,17,0,3,12,42744.txt
27,25,7,5,5,5,1,10,6,0,3,10,42745.txt
27,25,7,7,5,11,1,10,6,0,3,18,42746.txt
27,28,10,5,5,5,1,10,6,0,3,12,42747.txt
27,25,7,5,5,5,1,10,6,0,3,10,42748.txt
27,26,19,5,7,5,1,8,0,19,3,15,42749.txt
12,28,5,5,19,11,1,0,8,13,7,17,42750.txt
27,28,10,5,5,5,1,10,6,0,3,12,42751.txt
22,11,17,5,7,5,1,8,0,6,3,3,42752.txt
27,25,7,5,5,5,1,10,6,0,3,10,42754.txt
27,26,5,5,7,5,1,8,0,6,3,15,42755.txt
27,25,7,5,5,5,1,10,6,0,3,10,42756.txt
1,2,21,5,5,5,1,10,6,0,3,10,42757.txt
27,29,7,5,7,5,1,10,17,0,3,12,42758.txt
12,11,22,8,19,12,1,7,0,6,7,3,42759.txt
27,25,7,5,5,5,1,10,6,0,3,10,42760.txt
27,25,7,5,5,5,1,0,6,0,3,10,42761.txt
30,23,16,5,5,5,8,10,6,0,3,10,42762.txt
27,28,10,5,5,11,1,10,6,0,3,12,42763.txt
27,25,7,5,5,5,1,10,6,0,3,18,42764.txt
27,11,22,5,7,5,1,8,0,6,3,3,42765.txt
27,13,3,3,25,5,1,10,6,0,3,12,42766.txt
12,25,16,18,7,3,0,10,6,0,3,11,42767.txt
30,23,7,18,5,5,1,0,6,0,3,11,42768.txt
27,25,7,5,5,11,1,10,6,0,3,18,42769.txt
27,29,5,5,7,5,1,10,16,0,3,12,42770.txt
27,28,7,18,5,5,1,10,6,0,3,12,42771.txt
27,25,12,5,5,11,1,10,6,0,3,10,42772.txt
22,24,5,18,19,12,1,10,8,12,7,15,42773.txt
30,23,7,18,5,11,1,10,6,0,3,10,42774.txt
30,27,7,5,5,11,1,10,6,0,3,11,42775.txt
12,21,7,18,5,5,1,10,6,0,3,11,42776.txt
12,21,7,18,5,5,1,10,6,0,3,11,42777.txt
30,21,16,18,5,5,10,10,6,0,3,14,42778.txt
30,27,16,18,5,5,10,10,6,0,3,14,42779.txt
27,13,3,3,25,5,1,10,6,0,3,12,42780.txt
30,23,7,18,5,5,1,10,6,0,3,11,42781.txt
27,25,7,5,5,5,1,10,6,0,3,10,42782.txt
30,22,7,5,5,11,1,10,6,0,3,10,42783.txt
27,20,7,5,5,5,1,10,6,0,3,12,42784.txt
27,28,7,5,5,5,1,0,6,0,3,12,42785.txt
27,25,16,5,5,5,1,10,6,0,3,10,42786.txt
27,28,7,5,5,11,1,10,6,0,3,12,42787.txt
27,28,7,5,5,11,1,10,6,0,3,12,42788.txt
30,23,7,18,5,5,1,10,6,0,3,10,42789.txt
30,23,7,18,5,5,1,10,6,0,3,11,42790.txt
27,25,16,5,5,5,1,10,6,0,3,10,42791.txt
27,12,0,0,0,5,1,10,6,0,0,0,42792.txt
30,23,7,5,5,11,1,10,6,0,3,11,42793.txt
27,25,7,18,5,5,1,14,6,0,3,10,42794.txt
27,28,7,5,5,5,1,10,6,0,3,12,42795.txt
27,28,8,5,7,5,1,10,6,0,3,12,42796.txt
30,23,7,18,5,5,1,10,6,0,3,10,42797.txt
30,30,7,18,7,5,8,10,6,0,14,16,42798.txt
27,25,7,5,5,11,8,10,6,0,3,10,42799.txt
27,25,7,5,5,11,8,10,6,0,3,12,42800.txt
27,29,7,5,7,5,1,10,17,0,3,12,42801.txt
30,23,7,7,14,15,1,10,6,0,3,11,42802.txt
27,11,22,5,7,5,1,8,0,6,3,3,42803.txt
27,28,7,5,5,5,1,10,6,0,3,12,42804.txt
27,28,8,5,5,11,1,10,6,0,3,12,42805.txt
27,29,7,16,7,5,11,0,16,0,3,12,42806.txt
22,20,10,18,5,5,1,10,6,0,3,9,42807.txt
27,28,10,18,5,11,1,10,6,0,3,12,42808.txt
27,25,16,10,5,5,8,10,6,0,3,10,42809.txt
27,25,7,18,5,5,1,10,6,0,3,10,42810.txt
27,28,10,5,5,5,11,10,6,0,3,12,42811.txt
27,26,5,5,7,3,0,10,0,9,3,3,42812.txt
27,25,7,18,5,11,1,10,6,0,3,10,42813.txt
27,25,7,5,5,5,1,10,6,0,3,10,42814.txt
27,25,10,5,5,5,1,10,6,0,3,10,42815.txt
27,29,7,5,7,5,1,10,16,0,3,12,42816.txt
27,28,7,5,5,5,1,0,6,0,3,12,42817.txt
27,13,3,3,3,5,1,10,6,0,3,10,42818.txt
27,30,7,7,5,11,8,10,6,0,3,16,42819.txt
27,25,7,5,5,5,1,10,6,0,3,10,42820.txt
27,28,7,18,7,5,1,10,6,0,3,12,42821.txt
27,25,7,5,5,5,1,10,6,0,3,10,42822.txt
27,28,10,5,5,11,1,10,6,0,3,12,42823.txt
27,25,7,18,5,11,1,10,6,0,3,10,42824.txt
30,27,7,5,5,5,1,10,6,0,3,11,42825.txt
27,28,7,5,8,5,1,10,6,0,3,12,42826.txt
25,28,10,5,5,5,1,11,6,0,3,12,42827.txt
27,29,5,5,7,11,1,10,6,0,3,15,42828.txt
27,28,7,5,7,11,1,10,6,0,3,12,42829.txt
30,23,7,5,5,5,1,10,6,0,3,10,42830.txt
27,28,7,5,8,5,1,0,6,0,3,12,42831.txt
27,30,7,5,5,5,10,0,6,0,3,12,42832.txt
30,25,7,5,5,11,1,10,6,0,3,10,42833.txt
27,26,17,5,7,5,1,8,0,6,3,3,42834.txt
27,28,7,5,5,11,1,10,6,0,3,12,42835.txt
30,25,7,5,5,5,1,10,6,0,3,10,42836.txt
30,23,7,5,5,5,1,10,6,0,3,11,42837.txt
30,23,7,5,5,5,1,10,6,0,3,11,42838.txt
27,25,7,5,5,5,8,10,6,0,3,10,42839.txt
27,25,7,5,5,17,13,5,5,5,3,10,42840.txt
27,20,7,5,5,5,11,10,6,0,3,12,42841.txt
27,29,7,5,7,5,1,10,6,0,3,12,42842.txt
27,25,7,5,5,11,1,10,6,0,3,18,42843.txt
27,28,7,5,8,5,1,10,6,0,3,12,42844.txt
27,25,7,5,5,5,1,0,6,0,3,10,42845.txt
27,29,7,18,8,5,1,0,26,0,3,12,42846.txt
27,29,7,5,7,11,1,10,6,0,3,12,42847.txt
27,28,7,5,5,11,1,10,6,0,3,12,42848.txt
27,28,10,17,19,5,1,10,9,12,14,10,42849.txt
30,25,7,13,5,5,1,10,6,0,14,11,42850.txt
27,29,7,18,8,11,1,10,6,0,3,12,42851.txt
27,28,10,5,5,5,1,10,6,0,3,12,42852.txt
27,25,7,18,5,11,1,10,6,0,3,12,42853.txt
27,25,7,5,5,5,1,10,6,0,3,10,42854.txt
27,25,7,5,5,11,1,10,6,0,3,10,42855.txt
30,23,7,5,5,5,1,10,6,0,3,10,42856.txt
30,27,7,5,5,5,1,10,6,0,3,11,42857.txt
27,25,21,18,5,11,1,10,6,0,3,10,42858.txt
27,29,8,5,7,5,1,10,16,0,3,12,42859.txt
27,25,7,23,5,15,8,10,6,0,3,12,42860.txt
27,25,7,5,5,5,1,10,6,0,3,10,42861.txt
27,25,7,5,5,5,1,10,6,0,3,10,42862.txt
27,28,10,5,5,5,1,10,6,0,3,12,42863.txt
27,28,5,8,19,5,1,10,9,12,11,17,42864.txt
27,25,7,5,5,5,1,10,6,0,3,10,42865.txt
30,23,7,18,5,5,1,10,6,0,3,10,42867.txt
27,28,7,5,8,5,1,10,6,0,3,12,42868.txt
27,28,7,5,7,3,0,0,6,0,3,12,42869.txt
30,22,7,5,5,10,7,5,5,5,3,14,42870.txt
30,27,7,5,5,5,1,10,6,0,3,11,42871.txt
30,27,16,5,5,5,1,10,6,0,3,11,42872.txt
30,23,16,18,5,5,1,10,6,0,3,10,42873.txt
27,30,7,5,5,11,1,10,6,0,3,16,42874.txt
27,25,7,5,5,5,1,10,6,0,3,10,42875.txt
27,28,7,5,5,5,1,10,6,0,3,12,42876.txt
27,28,10,5,5,5,1,10,6,0,3,12,42877.txt
30,23,7,5,5,5,1,10,6,0,3,10,42878.txt
27,28,7,5,5,5,1,10,6,0,3,12,42879.txt
22,16,8,18,7,5,1,10,17,0,3,12,42880.txt
27,26,5,5,19,11,1,8,0,18,7,3,42881.txt
27,25,7,5,5,11,1,10,6,0,3,18,42882.txt
27,25,7,5,5,5,1,0,6,0,3,10,42883.txt
12,23,7,5,5,5,1,10,6,0,3,10,42884.txt
27,12,4,4,4,5,1,10,6,0,4,4,42885.txt
27,25,16,5,5,5,1,10,6,0,3,10,42886.txt
27,25,12,5,5,11,1,10,6,0,3,10,42887.txt
30,23,7,5,5,5,1,10,6,0,3,10,42888.txt
27,28,7,9,5,11,1,10,6,0,3,12,42889.txt
27,29,7,5,7,5,1,0,16,0,3,12,42890.txt
27,28,26,5,19,5,1,10,9,12,7,17,42891.txt
27,28,7,5,5,5,1,10,6,0,3,12,42892.txt
27,25,7,5,5,5,1,10,6,0,3,10,42893.txt
27,28,7,5,8,11,1,10,6,0,3,12,42894.txt
27,29,7,5,7,5,1,10,16,0,3,12,42895.txt
27,25,7,18,5,5,1,10,6,0,3,10,42896.txt
30,25,7,5,5,5,1,10,6,0,3,10,42897.txt
27,28,7,5,7,5,1,10,6,0,3,12,42898.txt
27,24,29,5,19,12,1,0,22,13,10,25,42899.txt
22,25,7,18,5,5,1,10,6,0,3,10,42900.txt
30,27,7,18,5,11,1,10,6,0,3,11,42901.txt
27,25,7,5,5,5,1,10,6,0,3,10,42902.txt
27,30,7,5,7,5,1,0,6,17,15,16,42904.txt
27,25,7,5,5,11,1,0,6,0,3,18,42905.txt
27,28,7,5,8,5,1,10,6,0,3,12,42906.txt
27,26,17,5,7,5,11,8,0,6,3,3,42907.txt
27,25,7,5,5,5,1,10,6,0,3,10,42908.txt
27,28,7,5,5,5,1,10,6,0,3,12,42909.txt
27,20,7,5,5,5,1,10,6,0,3,12,42910.txt
1,2,3,3,25,5,1,10,6,0,3,12,42912.txt
27,26,17,5,19,5,1,8,0,6,3,3,42913.txt
27,12,4,4,4,5,1,10,6,0,3,4,42914.txt
27,30,10,5,5,5,1,10,6,0,3,12,42915.txt
27,28,5,5,19,11,1,10,9,12,7,17,42917.txt
30,23,7,5,5,11,8,10,6,0,3,10,42918.txt
27,25,16,5,5,5,1,10,6,0,3,10,42919.txt
27,25,7,5,5,11,1,10,6,0,3,10,42920.txt
27,26,5,5,7,11,1,8,0,6,3,15,42921.txt
27,29,5,5,7,5,1,10,16,0,3,3,42922.txt
30,23,7,18,5,11,1,10,6,0,3,10,42923.txt
27,25,7,5,5,5,1,0,6,0,3,12,42924.txt
27,29,7,5,7,5,1,10,16,0,3,12,42925.txt
30,23,7,5,5,5,1,0,6,0,3,10,42926.txt
22,29,8,18,8,5,1,10,6,0,3,12,42927.txt
27,25,21,5,5,11,1,10,6,0,3,10,42928.txt
27,28,7,5,5,5,1,0,6,0,3,12,42929.txt
27,28,7,5,8,11,1,10,6,0,3,12,42930.txt
27,28,7,5,5,5,1,0,6,0,3,12,42931.txt
27,28,7,5,5,11,1,10,6,0,3,12,42932.txt
30,27,7,18,5,5,1,10,6,0,3,11,42933.txt
27,25,7,5,5,5,1,10,6,0,3,10,42934.txt
27,13,3,3,25,5,1,10,6,0,3,12,42935.txt
14,27,16,9,5,11,19,10,6,0,3,11,42936.txt
30,23,16,18,5,5,1,10,6,0,3,14,42937.txt
27,25,7,5,5,11,1,10,6,0,3,12,42938.txt
27,25,7,5,5,5,1,0,6,0,3,10,42939.txt
27,28,8,5,7,5,1,10,6,0,3,12,42940.txt
27,25,7,5,5,5,1,10,6,0,3,10,42941.txt
30,27,7,5,5,5,1,10,6,0,3,11,42942.txt
19,29,7,18,7,5,1,10,16,0,3,12,42943.txt
27,28,7,5,5,11,1,0,6,0,3,12,42944.txt
14,7,7,18,5,2,15,14,6,0,3,10,42945.txt
22,25,7,18,5,5,1,11,6,0,3,10,42946.txt
27,29,7,5,7,5,1,10,16,0,3,12,42947.txt
27,28,7,5,8,11,1,10,6,0,3,12,42948.txt
27,29,8,5,8,5,1,10,6,0,3,12,42949.txt
30,27,7,18,5,5,1,0,6,0,3,11,42950.txt
27,16,8,5,8,5,1,10,26,0,3,12,42951.txt
27,25,13,5,5,5,1,10,6,0,3,10,42952.txt
27,30,7,5,5,5,1,10,6,0,3,12,42953.txt
27,28,7,5,19,12,1,0,8,12,7,12,42954.txt
30,23,7,5,5,5,1,0,6,0,3,10,42955.txt
27,25,7,5,5,5,1,10,6,0,3,10,42957.txt
27,25,7,18,5,5,1,10,6,0,3,12,42958.txt
27,29,8,5,7,5,1,10,16,0,3,12,42959.txt
27,28,7,5,5,5,1,10,6,0,3,12,42960.txt
30,25,16,5,5,5,1,10,6,0,3,11,42962.txt
27,28,7,5,5,11,1,10,6,0,3,12,42963.txt
27,28,10,5,8,5,1,10,6,0,3,12,42964.txt
27,28,7,5,8,5,1,0,6,0,3,12,42965.txt
27,25,7,16,5,5,1,10,6,0,3,10,42966.txt
30,5,16,20,10,2,19,14,6,0,13,14,42967.txt
30,27,7,20,10,15,10,9,6,0,3,14,42968.txt
30,23,16,18,5,5,1,10,6,0,3,11,42969.txt
27,25,7,5,5,5,1,10,6,0,3,12,42970.txt
27,25,7,5,5,5,1,10,6,0,3,10,42971.txt
30,25,16,25,19,15,1,11,9,8,13,16,42972.txt
27,25,7,5,5,5,1,10,6,0,3,10,42973.txt
27,25,16,9,7,11,1,11,6,0,3,16,42974.txt
30,23,7,7,7,15,8,14,6,0,12,11,42975.txt
27,28,7,5,7,5,1,10,6,11,3,12,42976.txt
27,25,16,5,5,5,1,10,6,0,3,10,42977.txt
30,23,16,5,5,11,1,10,6,0,3,10,42978.txt
22,28,7,5,8,5,1,10,6,0,3,12,42979.txt
27,28,7,5,5,5,1,10,6,0,3,12,42980.txt
27,25,16,5,5,5,1,10,6,0,3,10,42981.txt
27,28,8,5,19,11,1,10,10,11,3,12,42982.txt
27,29,7,5,7,5,1,0,17,0,3,12,42983.txt
27,29,7,5,7,5,1,10,6,0,3,12,42985.txt
27,28,7,5,8,5,1,0,6,0,3,12,42986.txt
30,25,7,20,7,5,1,10,6,0,13,14,42987.txt
30,27,7,5,5,5,1,10,6,0,3,11,42988.txt
30,22,7,18,5,5,1,0,6,0,3,10,42989.txt
27,29,7,5,7,11,1,10,6,0,3,12,42990.txt
27,28,7,5,5,5,1,10,6,0,3,12,42991.txt
27,28,7,5,8,5,1,10,6,0,3,12,42992.txt
27,29,7,5,7,5,1,10,17,0,3,12,42993.txt
12,25,16,5,7,11,10,11,6,0,3,11,42994.txt
30,25,7,18,5,5,1,10,6,0,3,10,42995.txt
27,25,16,5,5,11,1,10,6,0,25,5,42996.txt
27,30,7,5,5,5,1,10,6,0,3,13,42997.txt
30,25,16,5,5,5,1,10,6,0,3,11,42998.txt
27,25,7,5,5,5,1,10,6,0,3,10,42999.txt
27,25,7,5,5,5,1,10,6,0,3,10,43000.txt
27,29,5,5,7,5,1,10,16,0,3,15,43001.txt
30,27,7,18,5,5,1,10,6,0,3,11,43003.txt
27,28,10,5,5,5,1,10,6,0,3,12,43004.txt
27,28,7,5,8,5,1,10,6,0,3,12,43005.txt
27,30,7,5,5,5,1,10,6,0,3,12,43006.txt
30,22,7,5,5,5,1,10,6,0,3,10,43007.txt
27,28,7,18,5,5,1,10,6,0,3,12,43009.txt
27,25,7,5,5,11,1,10,6,0,3,10,43010.txt
22,28,7,5,5,5,1,10,6,0,3,12,43011.txt
12,11,22,8,19,14,1,23,14,6,7,3,43012.txt
15,23,7,5,5,5,1,10,6,0,3,10,43013.txt
22,17,5,18,16,5,1,0,11,11,3,3,43015.txt
30,21,7,18,5,5,1,10,6,0,3,11,43017.txt
27,28,7,5,5,5,1,0,6,0,3,12,43018.txt
30,25,7,26,5,5,1,14,6,0,3,11,43019.txt
22,21,7,18,5,5,1,10,6,0,3,14,43021.txt
27,25,7,5,5,5,1,10,6,0,3,10,43022.txt
27,25,7,5,5,5,1,10,6,0,3,10,43023.txt
30,23,7,5,5,5,1,0,6,0,3,10,43024.txt
22,11,22,8,15,5,1,19,0,6,7,3,43025.txt
22,29,5,5,7,5,1,10,16,0,3,12,43026.txt
30,23,7,5,5,11,1,10,6,0,3,10,43027.txt
27,25,7,5,5,3,2,10,6,0,3,12,43028.txt
30,23,16,5,5,5,1,10,6,0,3,10,43029.txt
27,26,5,5,7,5,1,10,12,11,3,3,43030.txt
27,28,7,5,5,11,1,10,6,0,3,12,43031.txt
30,23,7,18,5,11,1,10,6,0,3,10,43032.txt
27,25,7,5,5,5,1,10,6,0,3,10,43033.txt
27,29,7,5,7,5,1,0,6,0,3,12,43034.txt
27,25,7,5,5,5,1,10,6,0,3,10,43035.txt
27,12,4,4,4,5,1,10,6,0,3,4,43036.txt
27,29,7,18,8,11,1,10,6,0,3,12,43037.txt
27,25,10,5,5,5,1,10,6,0,3,12,43038.txt
27,28,7,5,8,5,1,0,6,0,3,12,43039.txt
27,29,8,5,7,5,1,10,16,0,3,12,43040.txt
27,29,5,5,7,5,1,10,16,0,3,15,43041.txt
27,28,7,5,5,5,1,10,6,0,3,12,43042.txt
27,25,7,5,5,11,1,0,6,0,3,10,43043.txt
27,30,7,5,5,11,1,10,6,0,3,13,43044.txt
27,26,18,5,7,11,1,8,0,6,3,3,43045.txt
27,28,7,5,8,5,1,10,6,0,3,12,43046.txt
27,26,5,5,19,5,1,0,12,13,3,3,43047.txt
30,27,7,18,5,11,1,0,6,0,3,11,43048.txt
12,21,7,18,5,11,1,10,6,0,3,11,43049.txt
27,30,7,18,7,5,1,10,6,0,3,16,43050.txt
27,25,10,5,5,5,1,10,6,0,3,18,43051.txt
27,25,7,5,5,11,1,10,6,0,3,10,43052.txt
30,23,16,5,5,11,1,10,6,0,3,10,43053.txt
30,23,7,18,5,5,1,10,6,0,3,10,43054.txt
27,25,7,5,5,5,1,10,6,0,3,10,43055.txt
1,2,7,5,5,11,1,10,6,0,25,5,43056.txt
27,25,10,5,5,5,1,10,6,0,3,10,43057.txt
27,25,7,5,5,5,1,10,6,0,3,10,43058.txt
27,30,21,17,7,5,1,10,6,0,3,12,43059.txt
27,28,7,5,5,5,1,10,6,0,3,12,43060.txt
27,25,21,5,5,5,1,10,6,0,3,13,43061.txt
30,23,16,5,5,5,8,10,6,0,3,11,43062.txt
27,29,7,5,7,5,1,0,16,0,3,12,43063.txt
27,30,7,5,5,5,1,10,6,0,3,12,43064.txt
27,13,3,3,24,5,1,10,16,0,3,15,43065.txt
27,12,4,4,4,5,1,10,16,0,3,4,43067.txt
27,29,8,5,7,5,1,10,17,0,3,12,43068.txt
27,25,7,5,5,5,8,0,6,0,3,10,43069.txt
27,25,21,18,5,5,1,10,6,0,3,10,43070.txt
27,11,17,5,7,5,1,8,0,6,3,3,43071.txt
27,28,7,5,7,11,8,14,6,0,3,12,43072.txt
30,23,16,5,5,5,8,10,6,0,3,10,43073.txt
27,28,7,5,8,5,1,10,6,0,3,12,43074.txt
27,28,7,5,5,5,1,10,6,0,3,12,43075.txt
27,29,8,5,8,5,1,10,6,0,3,12,43076.txt
27,20,7,5,5,5,1,10,6,0,3,12,43077.txt
27,25,7,5,5,11,1,10,6,0,3,10,43078.txt
27,28,7,18,7,5,1,10,6,0,3,12,43079.txt
27,28,7,5,7,5,1,10,6,0,3,12,43080.txt
30,27,16,5,5,11,1,10,6,0,3,11,43081.txt
27,30,16,7,7,5,8,10,6,0,3,16,43082.txt
27,30,7,5,5,3,0,10,6,0,3,16,43083.txt
27,28,7,5,5,5,1,10,6,0,3,12,43084.txt
27,26,5,5,7,5,1,8,0,6,3,15,43085.txt
27,29,7,5,7,3,0,10,16,0,3,12,43086.txt
30,22,7,5,5,5,1,10,6,0,3,10,43087.txt
27,25,7,5,5,11,1,10,6,0,3,10,43088.txt
27,25,7,5,5,5,1,10,6,0,21,12,43089.txt
27,29,7,5,7,5,1,10,17,0,3,12,43090.txt
30,23,7,5,5,11,1,10,6,0,3,10,43091.txt
27,12,4,4,4,5,1,10,6,0,4,4,43092.txt
27,16,5,5,7,5,1,10,16,0,3,15,43093.txt
14,23,16,5,5,11,1,10,6,0,3,11,43094.txt
27,25,7,5,5,3,0,0,6,0,3,12,43095.txt
27,28,7,5,5,5,11,11,6,0,3,12,43096.txt
30,23,7,5,5,11,1,10,6,0,3,10,43097.txt
27,25,7,5,5,11,1,10,6,0,3,10,43098.txt
12,27,7,5,5,5,10,11,6,0,3,14,43099.txt
27,29,5,5,7,5,1,10,6,0,3,3,43100.txt
27,28,7,18,5,5,1,10,6,0,3,12,43101.txt
27,22,7,5,5,5,1,10,6,0,3,10,43102.txt
30,27,7,18,5,5,1,0,6,0,3,11,43103.txt
