0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,filename
0,19,16,19,19,28,18,25,20,20,17,21,26,6,26,30,9,7,8,13,6,6,6,6,6,6,6,6,6,6,8,8,8,10,8,8,8,8,8,8,7,8,7,28,8,8,8,8,8,8,30,27,27,27,26,27,42748.txt
0,19,17,23,23,30,19,5,24,23,17,7,25,6,7,7,8,21,20,13,26,26,27,26,27,8,7,7,7,7,10,9,9,5,9,9,9,9,9,9,8,9,8,28,9,9,9,9,9,9,9,9,9,9,9,27,42749.txt
8,18,14,9,2,15,17,2,2,2,4,4,4,4,4,4,4,4,3,4,16,16,16,16,2,3,4,3,3,3,3,3,3,24,3,3,3,3,3,3,10,4,10,2,4,3,3,3,7,3,3,3,7,3,11,3,42750.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,10,5,25,9,7,8,13,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,30,27,27,27,26,27,42751.txt
0,19,16,19,19,28,18,25,24,23,17,19,9,6,26,30,9,7,8,28,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,11,27,27,27,26,27,42752.txt
0,19,17,23,23,30,19,26,11,11,14,13,10,6,5,20,25,5,5,13,26,26,27,26,27,23,26,24,24,25,6,9,9,5,9,9,9,9,9,9,29,9,29,28,9,9,9,9,9,9,9,9,9,9,9,27,42754.txt
0,19,17,23,23,30,19,26,24,23,14,19,9,6,26,30,25,29,11,28,26,26,27,26,27,23,26,24,24,25,6,9,9,5,9,9,9,9,9,9,29,9,29,28,9,9,9,9,9,9,9,9,9,9,9,27,42755.txt
29,29,19,22,22,25,27,22,24,23,14,10,25,20,5,19,20,21,20,28,24,24,24,24,24,22,25,25,25,26,28,27,27,23,28,28,28,28,28,27,28,28,28,28,30,29,28,29,29,27,29,30,27,29,29,26,42756.txt
0,19,16,19,19,28,18,25,24,23,17,10,30,6,26,30,9,28,28,13,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,30,27,27,27,26,30,42757.txt
29,24,17,23,23,30,19,26,20,20,27,21,26,11,30,11,25,8,9,26,26,26,27,26,27,23,26,24,24,25,6,9,9,5,9,9,9,9,9,9,29,9,29,26,9,9,9,9,9,9,9,9,9,9,9,26,42758.txt
0,19,16,19,19,28,18,25,11,11,17,13,10,6,11,30,9,7,8,13,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,30,27,27,27,26,27,42759.txt
0,19,16,19,19,25,27,22,24,23,28,24,9,6,26,30,22,29,11,28,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,28,30,27,29,29,27,42760.txt
0,19,16,19,19,25,27,5,24,23,14,7,9,29,28,7,8,29,11,28,24,24,25,25,25,18,19,18,19,14,18,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,28,30,27,29,29,27,42761.txt
0,23,16,19,19,25,27,22,24,23,14,24,23,10,26,27,22,29,23,15,28,28,20,21,23,18,19,18,19,21,26,28,28,25,29,29,29,29,29,28,24,29,24,9,28,30,29,24,30,28,28,30,27,29,29,8,42762.txt
29,29,17,23,23,30,19,26,7,7,27,5,6,20,30,19,25,5,5,26,26,26,27,26,27,23,26,24,24,25,6,9,9,11,9,9,9,9,9,9,29,9,29,26,9,9,9,9,9,9,9,9,9,9,9,26,42763.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,6,26,30,9,7,8,28,6,6,6,6,6,6,6,6,6,6,8,8,8,10,8,8,8,8,8,8,7,8,7,28,8,8,8,8,8,8,30,27,27,27,26,27,42764.txt
0,19,11,6,5,30,19,26,24,23,17,24,9,6,5,30,25,5,5,13,26,26,27,26,27,8,5,5,5,5,10,6,6,5,6,6,6,6,6,6,6,6,6,28,6,7,6,6,6,6,6,6,6,6,6,27,42765.txt
0,19,16,19,19,25,27,5,24,23,14,7,30,29,28,7,8,7,8,13,24,24,25,25,25,18,19,18,19,14,18,28,28,25,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,29,30,27,29,29,30,42766.txt
29,28,10,8,8,14,16,17,30,30,23,19,9,10,16,27,20,30,11,25,25,25,24,24,24,22,25,25,25,26,28,24,26,4,30,30,30,30,30,30,28,1,28,30,30,28,27,27,28,30,30,27,27,27,26,30,42767.txt
0,19,16,19,19,28,18,25,24,23,17,24,9,6,5,30,9,29,11,28,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,20,24,28,28,30,29,29,30,28,30,27,27,27,26,27,42768.txt
29,30,19,29,12,28,18,25,20,20,27,21,26,28,5,25,20,22,21,26,23,23,24,24,24,22,25,25,25,26,28,27,27,23,28,28,28,28,28,27,28,28,28,26,30,29,28,24,29,27,30,27,27,27,26,26,42769.txt
0,19,17,23,23,30,19,26,24,23,17,24,9,9,26,9,25,29,11,28,26,26,27,26,27,8,26,24,24,25,10,9,9,5,9,9,9,9,9,9,29,9,29,28,9,9,9,9,9,9,9,9,9,9,9,27,42770.txt
0,19,16,19,19,25,27,21,29,29,14,21,26,6,5,30,22,7,8,13,30,23,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,6,28,30,29,24,30,28,30,27,27,27,26,27,42771.txt
0,19,16,19,19,28,18,25,24,23,14,24,9,6,26,30,9,7,8,13,23,23,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,24,30,28,30,27,27,27,26,27,42772.txt
0,8,14,8,8,14,16,17,18,19,23,24,9,6,4,30,9,29,24,25,25,25,25,25,25,18,19,18,19,21,26,24,26,2,30,30,30,30,30,26,24,4,24,30,28,28,27,27,28,30,28,30,27,29,29,30,42773.txt
0,19,17,23,23,30,19,26,20,20,17,21,26,9,26,9,25,5,5,13,26,26,27,26,27,23,26,24,24,25,6,9,9,11,9,9,9,9,9,9,29,9,29,28,9,9,9,9,9,9,9,9,9,9,9,27,42774.txt
29,29,17,23,23,30,19,26,14,14,25,15,26,20,30,19,25,29,11,28,26,26,27,26,27,23,7,7,7,7,6,9,9,5,9,9,9,9,9,9,8,9,8,26,9,9,9,9,9,9,9,9,9,9,9,26,42775.txt
0,19,17,23,23,30,19,26,11,11,17,13,10,27,5,30,25,29,11,28,26,26,27,26,27,23,26,24,24,25,6,9,9,2,9,9,9,9,9,9,29,9,29,28,9,9,9,9,9,9,9,9,9,9,9,27,42776.txt
0,19,17,23,23,30,19,26,11,11,17,13,10,27,5,30,25,29,11,28,26,26,27,26,27,23,26,24,24,25,6,9,9,2,9,9,9,9,9,9,29,9,29,28,9,9,9,9,9,9,9,9,9,9,9,27,42777.txt
0,19,12,19,19,28,18,30,14,14,14,7,26,10,28,7,8,30,11,28,24,24,25,25,25,18,19,18,19,14,18,28,21,2,29,29,29,29,29,28,24,20,17,17,28,30,29,29,30,28,11,27,27,27,26,16,42778.txt
29,4,19,21,21,29,28,30,11,11,16,7,10,23,28,7,8,29,11,28,24,24,29,30,29,22,25,25,25,14,18,27,21,28,28,28,28,28,28,27,28,28,17,17,30,29,28,29,29,27,11,30,27,29,29,16,42779.txt
29,26,30,21,21,29,28,22,22,21,30,20,9,20,30,19,20,29,11,28,24,24,24,24,24,28,25,30,30,26,28,20,27,23,21,21,20,19,20,19,17,28,28,26,18,19,19,19,19,18,28,21,23,21,20,30,42780.txt
0,19,28,19,19,25,27,22,24,23,14,10,22,6,26,30,22,29,11,28,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,20,24,28,28,30,29,29,30,28,28,30,27,29,29,27,42781.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,6,26,30,9,7,8,13,23,23,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,24,30,28,30,27,27,27,26,27,42782.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,6,26,30,9,7,8,13,23,23,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,24,30,28,30,27,27,27,26,27,42783.txt
0,19,16,19,19,28,18,25,24,23,17,24,9,10,5,27,9,29,11,28,30,23,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,24,30,28,30,27,27,27,26,27,42784.txt
0,19,16,19,19,28,18,25,20,20,14,21,26,10,26,25,9,7,8,13,23,23,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,24,30,28,30,27,27,27,26,27,42785.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,6,26,30,9,7,8,28,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,30,27,27,27,26,27,42786.txt
0,23,16,19,19,25,27,30,14,14,14,7,26,29,28,7,8,29,24,28,28,28,25,25,25,18,19,18,19,14,18,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,24,30,28,28,30,27,29,29,27,42787.txt
29,30,29,21,21,29,28,27,14,14,30,15,26,20,30,19,20,22,21,26,28,28,29,30,29,28,25,30,30,26,28,27,27,23,28,28,28,28,28,27,28,28,28,26,30,29,28,24,29,27,29,30,27,29,29,26,42788.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,6,26,30,9,29,11,28,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,30,27,27,27,26,27,42789.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,6,26,30,9,7,8,13,23,23,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,20,24,28,28,30,29,24,30,28,30,27,27,27,26,27,42790.txt
0,19,16,19,19,28,18,30,24,23,17,7,9,6,28,7,8,29,11,28,24,24,25,25,25,18,19,18,19,14,18,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,30,27,27,27,26,27,42791.txt
0,19,16,19,19,28,18,25,24,23,17,10,9,6,26,30,9,29,23,28,23,23,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,24,30,28,25,27,27,27,26,27,42792.txt
27,8,14,8,8,14,16,17,18,19,23,24,22,20,28,19,20,29,24,25,25,25,29,30,29,28,25,30,30,26,28,24,26,23,30,30,30,30,30,30,28,30,28,30,30,28,27,27,28,30,28,30,27,29,29,30,42793.txt
0,28,14,8,8,14,16,29,30,30,23,10,23,30,28,20,23,30,24,25,25,25,20,21,23,19,20,19,20,24,27,24,26,25,30,30,30,30,30,30,23,30,23,30,27,28,27,27,28,30,28,30,27,29,29,30,42794.txt
0,19,16,19,19,28,18,25,11,11,14,13,10,6,5,30,9,21,20,28,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,30,27,27,27,26,27,42795.txt
0,19,16,19,19,28,18,25,24,23,17,24,9,6,5,30,9,29,11,28,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,30,27,27,27,26,27,42796.txt
29,28,14,8,8,14,16,29,30,30,23,10,23,20,24,19,20,30,24,25,25,25,29,30,29,28,25,30,30,26,28,24,26,23,30,30,30,30,30,30,28,30,28,30,30,28,27,27,28,30,28,30,27,29,29,30,42797.txt
8,4,4,9,25,15,17,28,26,27,29,4,4,4,16,4,4,4,4,4,16,16,28,29,28,4,4,4,4,4,19,18,7,4,4,4,4,4,4,7,10,1,10,19,4,4,4,4,4,7,4,4,4,4,7,7,42798.txt
22,26,30,21,21,29,28,27,12,12,27,12,11,23,19,27,20,22,21,28,28,28,24,24,24,28,25,30,30,26,28,27,27,23,28,28,28,28,28,27,28,28,28,26,30,29,28,24,29,27,28,30,27,29,29,26,42799.txt
26,29,19,24,24,28,18,25,20,20,27,21,26,23,11,27,20,22,21,26,23,23,24,24,24,22,25,25,25,26,28,27,27,23,28,28,28,28,28,27,28,28,28,6,30,29,28,24,29,27,30,27,27,27,26,26,42800.txt
0,19,16,19,19,28,18,25,24,23,17,24,9,6,26,30,9,29,11,28,24,24,25,25,25,18,19,18,19,21,26,28,28,17,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,25,27,27,27,26,27,42801.txt
0,19,12,19,19,28,18,25,29,29,17,21,26,10,26,25,9,7,8,13,23,23,25,25,25,18,19,18,19,21,26,28,28,3,29,29,29,29,29,28,24,29,24,9,28,30,29,24,30,28,30,27,27,27,26,29,42802.txt
18,14,19,29,12,16,18,14,28,7,27,5,6,20,19,19,20,22,21,26,6,6,6,6,6,6,6,6,6,6,8,8,8,1,8,8,8,8,8,8,7,8,7,26,8,8,8,8,8,8,25,27,27,27,26,26,42803.txt
0,19,16,19,19,28,18,25,14,14,14,15,26,6,5,30,9,7,8,13,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,30,27,27,27,26,27,42804.txt
0,19,16,19,19,28,18,25,24,23,14,19,9,6,26,30,9,29,11,28,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,28,30,27,29,29,27,42805.txt
0,0,24,16,16,19,21,11,20,20,12,21,14,10,9,10,12,12,12,11,6,6,6,6,6,6,6,6,6,6,8,8,8,1,8,8,8,8,8,8,7,8,7,9,8,8,8,8,8,8,13,12,12,12,16,9,42806.txt
0,19,17,23,23,30,19,5,24,23,14,7,27,6,7,7,8,21,20,28,26,26,27,26,27,23,7,7,7,7,6,9,9,5,9,9,9,9,9,9,8,9,8,28,9,9,9,9,9,9,9,9,9,9,9,27,42807.txt
0,19,16,19,19,25,27,22,24,23,14,19,9,6,26,30,9,7,8,13,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,28,30,27,29,29,27,42808.txt
0,19,25,17,17,20,22,11,20,20,12,21,14,10,11,26,12,13,13,28,24,24,25,25,25,18,19,18,19,21,26,28,28,7,29,29,29,29,29,28,24,29,24,10,28,30,29,29,30,28,14,13,13,13,13,29,42809.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,6,26,30,9,21,20,28,6,6,6,6,6,6,6,6,6,6,8,8,8,10,8,8,8,8,8,8,7,8,7,28,8,8,8,8,8,8,30,27,27,27,26,27,42810.txt
0,19,16,19,19,28,18,25,20,20,14,21,26,10,11,13,9,7,8,13,6,6,6,6,6,6,6,6,6,6,8,8,8,10,8,8,8,8,8,8,7,8,7,6,8,8,8,8,8,8,30,27,27,27,26,27,42811.txt
0,19,16,19,19,28,18,25,24,23,7,24,9,6,26,30,9,29,11,28,6,6,6,6,6,6,6,6,6,6,8,8,8,10,8,8,8,8,8,8,7,8,7,28,8,8,8,8,8,8,25,27,27,27,26,27,42812.txt
29,23,30,21,21,29,28,27,24,23,14,24,23,20,10,19,20,29,24,28,28,28,29,30,29,28,25,30,30,26,28,27,27,23,28,28,28,28,28,27,28,28,28,28,30,29,28,24,29,27,28,30,27,29,29,26,42813.txt
0,19,16,19,19,25,27,30,24,23,14,7,9,10,28,7,8,29,11,28,24,24,25,25,25,18,19,18,19,14,18,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,30,27,27,27,26,27,42814.txt
0,19,16,19,19,25,27,30,24,23,14,7,9,6,28,7,8,29,11,28,24,24,25,25,25,18,19,18,19,14,18,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,30,27,27,27,26,27,42815.txt
0,19,16,19,19,25,27,22,24,23,14,24,9,6,26,30,9,7,8,13,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,28,30,27,29,29,27,42816.txt
0,19,16,19,19,28,18,25,7,7,17,5,6,6,5,30,9,7,8,13,24,24,25,25,25,18,19,18,19,21,26,28,28,17,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,25,27,27,27,26,27,42817.txt
0,19,16,27,30,28,18,17,24,23,17,10,9,6,5,30,9,30,23,24,25,25,25,25,25,18,19,18,19,21,26,24,26,24,30,30,30,30,30,30,24,30,24,30,28,28,27,27,28,30,30,27,27,27,26,30,42818.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,10,5,25,9,7,8,13,23,23,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,9,28,30,29,24,30,28,30,27,27,27,26,9,42819.txt
0,19,22,19,19,25,27,22,24,23,14,24,23,29,23,20,22,29,23,28,24,24,25,25,25,18,19,18,19,21,26,28,28,25,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,28,30,27,29,29,27,42820.txt
29,27,30,25,25,11,13,28,26,27,4,2,2,2,30,2,2,2,2,2,16,16,28,29,28,2,2,2,2,27,2,2,2,23,2,2,2,2,2,2,26,28,26,27,2,2,2,2,2,2,2,2,2,2,2,2,42821.txt
0,19,16,19,19,25,27,22,20,20,17,21,26,10,5,25,9,7,8,13,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,28,30,27,29,29,27,42822.txt
29,29,19,21,21,29,28,22,22,21,30,24,9,23,30,27,20,29,11,28,28,28,29,30,29,22,25,25,25,26,28,27,27,23,28,28,28,28,28,27,28,28,28,28,30,29,28,24,29,27,28,30,27,29,29,26,42823.txt
0,28,14,8,8,14,16,17,30,30,23,24,23,29,24,20,22,29,24,25,25,25,25,25,25,18,19,18,19,21,26,24,26,25,30,30,30,30,30,30,24,30,24,30,28,28,27,27,28,30,28,30,27,29,29,30,42824.txt
0,19,16,19,19,28,18,25,24,23,17,10,9,6,26,30,9,29,11,28,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,20,24,28,28,30,29,29,30,28,30,27,27,27,26,27,42825.txt
29,26,30,22,22,26,28,22,22,21,25,24,9,20,30,19,20,29,11,28,30,23,24,24,24,22,25,25,25,26,28,27,27,23,28,28,28,28,28,27,28,28,28,26,30,29,28,24,29,27,28,30,27,29,29,26,42826.txt
0,23,28,19,19,25,27,22,24,23,14,10,23,29,26,20,22,29,24,28,24,24,25,25,25,18,19,18,19,21,26,28,28,25,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,28,30,27,29,29,27,42827.txt
29,30,30,22,22,26,28,21,22,21,25,24,9,23,11,27,20,29,11,28,30,23,29,30,29,22,25,25,25,26,28,27,27,23,28,28,28,28,28,27,28,28,28,12,30,29,28,24,29,27,28,30,27,29,29,29,42828.txt
29,30,30,27,30,29,28,29,27,28,23,24,9,12,11,27,20,29,24,25,25,25,29,30,29,28,25,30,30,26,28,24,26,23,30,30,30,30,30,30,28,30,28,30,30,28,27,27,28,30,28,30,27,29,29,30,42829.txt
0,19,16,19,19,28,18,25,24,23,14,24,22,10,26,27,9,29,11,28,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,30,27,27,27,26,27,42830.txt
29,26,30,21,21,29,28,22,27,28,30,24,23,23,11,27,20,29,24,28,24,24,29,30,29,28,25,30,30,26,28,27,27,23,28,28,28,28,28,27,28,28,28,26,30,29,28,29,29,27,28,30,27,29,29,26,42831.txt
29,3,19,24,24,26,2,5,22,21,7,7,9,20,7,7,8,29,23,28,23,23,24,24,24,22,25,25,25,14,18,27,27,23,28,28,28,28,28,27,28,28,28,28,30,29,28,24,29,27,30,27,27,27,26,30,42832.txt
29,23,30,21,21,29,28,22,24,23,14,24,9,10,26,27,20,29,24,28,24,24,29,30,29,28,25,30,30,26,28,27,27,23,28,28,28,28,28,27,28,28,28,28,30,29,28,29,29,27,28,30,27,29,29,26,42833.txt
0,28,14,27,30,14,16,17,30,30,23,24,23,12,11,27,22,30,11,25,25,25,20,21,23,18,19,18,19,21,26,24,26,25,30,30,30,30,30,30,24,30,24,30,28,28,27,27,28,30,28,30,27,29,29,30,42834.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,6,5,30,9,7,8,13,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,6,28,30,29,29,30,28,30,27,27,27,26,27,42835.txt
0,19,16,19,19,25,27,22,24,23,14,19,23,27,26,20,22,29,11,28,24,24,20,21,23,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,28,30,27,29,29,27,42836.txt
0,19,16,19,19,25,27,30,24,23,14,7,23,6,28,7,8,29,11,28,24,24,25,25,25,18,19,18,19,14,18,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,28,30,27,29,29,27,42837.txt
8,28,14,8,8,14,16,5,30,30,23,7,23,29,28,7,8,30,23,25,25,25,20,21,23,19,20,19,20,14,18,24,26,25,30,30,30,30,30,30,23,30,23,30,27,28,27,27,28,30,28,30,27,29,29,30,42838.txt
0,19,16,19,19,25,27,22,24,23,14,19,9,10,26,25,22,7,8,28,28,28,20,21,23,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,24,30,28,28,30,27,29,29,27,42839.txt
29,30,17,23,23,13,15,8,20,20,27,21,26,20,30,19,11,8,9,26,8,8,8,8,8,23,26,24,24,25,6,9,9,5,9,9,9,9,9,9,29,9,29,26,9,9,9,9,9,9,9,9,9,9,9,26,42840.txt
0,19,17,23,23,30,19,11,14,14,14,15,13,9,26,9,25,29,11,28,26,26,27,26,27,23,26,24,24,25,6,9,9,5,9,9,9,9,9,9,29,9,29,28,9,9,9,9,9,9,9,9,9,9,9,27,42841.txt
0,19,16,19,19,28,18,25,24,23,17,19,9,6,26,30,9,29,11,28,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,30,27,27,27,26,27,42842.txt
29,30,19,22,22,28,18,25,20,20,27,21,26,23,19,25,20,22,21,26,30,23,24,24,24,22,25,25,25,26,28,27,27,23,28,28,28,28,28,27,28,28,28,26,30,29,28,24,29,27,30,27,27,27,26,26,42843.txt
29,26,17,23,23,13,15,30,22,21,30,7,23,11,28,7,8,30,23,28,8,8,8,8,8,8,26,24,24,25,10,9,9,5,9,9,9,9,9,9,29,9,29,26,9,9,9,9,9,9,9,9,9,9,9,26,42844.txt
0,19,16,19,19,25,27,30,24,23,14,7,9,6,7,7,8,29,11,28,24,24,25,25,25,18,19,18,19,14,18,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,30,27,27,27,26,27,42845.txt
0,19,11,6,5,30,19,26,11,11,14,13,10,29,11,20,25,29,11,28,26,26,27,26,27,23,5,5,5,5,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,27,42846.txt
29,26,30,22,22,26,28,30,27,28,25,7,9,20,28,7,8,29,24,28,24,24,29,30,29,28,25,30,30,14,18,27,27,23,28,28,28,28,28,27,28,28,28,26,30,29,28,29,29,27,28,30,27,29,29,30,42847.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,10,26,25,9,7,8,13,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,30,27,27,27,26,27,42848.txt
0,12,14,4,25,11,13,28,26,27,4,4,4,4,16,4,4,4,3,4,16,16,28,29,28,2,2,2,2,2,3,3,3,4,3,3,3,3,3,3,30,1,30,27,3,3,3,3,3,3,3,3,3,3,18,3,42849.txt
29,12,4,4,28,11,13,7,6,4,6,22,20,18,17,8,7,25,26,6,4,4,4,4,4,26,28,27,26,27,19,18,18,4,27,18,26,24,18,7,30,11,30,27,16,6,7,23,17,7,19,7,19,7,7,7,42850.txt
29,30,30,24,24,26,28,21,29,29,25,23,26,23,30,25,20,22,21,5,23,23,24,24,24,22,25,25,25,26,28,27,27,23,28,28,28,28,28,27,28,28,28,26,30,29,28,24,29,27,28,30,27,29,29,26,42851.txt
0,19,16,19,19,28,18,25,20,20,14,13,26,6,5,30,9,7,8,13,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,30,27,27,27,26,27,42852.txt
29,26,30,21,21,29,28,22,11,11,14,13,10,10,26,25,20,22,21,26,28,28,29,30,29,28,25,30,30,26,28,27,27,23,28,28,28,28,28,27,28,28,28,12,30,29,28,24,29,27,28,30,27,29,29,9,42853.txt
0,19,16,19,19,28,18,25,24,23,17,24,9,10,26,27,9,29,11,28,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,30,27,27,27,26,27,42854.txt
0,19,16,19,19,25,27,22,24,23,14,24,9,10,26,25,9,7,8,13,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,30,27,27,27,26,27,42855.txt
0,19,16,19,19,28,18,25,24,23,17,19,9,6,26,30,9,29,11,28,23,23,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,24,30,28,30,27,27,27,26,27,42856.txt
29,26,30,22,22,26,28,21,20,20,25,21,26,20,5,19,20,22,21,26,30,23,24,24,24,22,25,25,25,26,28,27,27,23,28,28,28,28,28,27,28,28,28,26,30,29,28,24,29,27,28,30,27,29,29,26,42857.txt
0,19,16,19,19,25,27,22,11,11,17,13,10,6,26,30,9,7,8,13,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,20,24,28,28,30,29,29,30,28,28,30,27,29,29,27,42858.txt
0,19,17,23,23,30,19,26,24,23,14,24,25,6,26,30,25,5,5,13,26,26,27,26,27,23,26,24,24,25,6,9,9,5,9,9,9,9,9,9,29,9,29,28,9,9,9,9,9,9,9,9,9,9,9,27,42859.txt
0,19,25,17,17,20,22,11,20,20,14,23,14,10,26,25,12,13,13,11,28,28,25,25,25,18,19,18,19,21,26,28,28,8,29,29,29,29,29,28,24,29,24,28,28,30,29,24,30,28,14,13,13,13,13,27,42860.txt
29,26,17,23,23,30,19,26,22,21,27,19,9,20,30,19,25,29,11,28,26,26,27,26,27,23,26,24,24,25,6,9,9,5,9,9,9,9,9,9,29,9,29,28,9,9,9,9,9,9,9,9,9,9,9,26,42861.txt
0,19,16,19,19,28,18,30,20,20,14,7,26,6,28,7,8,7,8,28,24,24,25,25,25,18,19,18,19,14,18,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,30,27,27,27,26,27,42862.txt
0,19,16,19,19,28,18,25,20,20,17,21,26,10,26,25,9,7,8,13,24,24,25,25,25,18,19,18,19,21,26,28,28,17,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,30,27,27,27,26,27,42863.txt
29,27,10,28,2,11,13,2,2,2,4,4,4,4,16,4,4,4,3,4,16,16,16,16,2,3,4,3,3,3,3,3,3,23,3,3,3,3,3,3,26,1,26,27,3,3,3,3,7,3,3,3,11,3,11,3,42864.txt
0,19,16,19,19,28,18,25,24,23,17,10,9,6,28,30,9,7,8,13,24,24,25,25,25,18,19,18,19,21,26,28,28,24,29,29,29,29,29,28,24,29,24,28,28,30,29,29,30,28,25,27,27,27,26,27,42865.txt
