0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,filename
1,1,9,26,24,25,8,25,19,26,12,30,13,28,29,18,20,19,4,4,20,22,21,19,20,15,30,25,25,24,2,2,2,2,2,14,41343.txt
1,1,27,0,15,6,1,1,8,6,16,27,4,17,0,0,20,19,1,1,20,22,21,19,20,12,30,27,25,26,2,2,2,2,2,14,41344.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,24,23,22,22,22,1,27,25,25,28,24,41345.txt
1,1,9,26,24,25,8,25,19,26,12,30,13,28,29,18,20,19,24,24,20,22,21,19,20,10,9,9,9,30,2,2,2,2,2,16,41347.txt
1,14,27,18,15,6,1,1,8,24,16,27,9,17,5,0,6,6,1,1,4,5,5,4,5,23,18,18,19,18,16,29,30,16,30,16,41348.txt
1,1,9,26,24,25,29,30,28,26,21,30,17,28,16,13,30,25,24,24,6,6,6,6,6,15,30,27,25,26,1,28,26,26,29,14,41349.txt
1,1,24,16,15,5,8,25,19,28,23,14,0,17,5,5,20,19,24,24,20,22,21,19,20,15,30,25,25,24,0,0,0,0,0,14,41350.txt
1,1,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,15,30,25,25,24,2,2,2,2,2,14,41351.txt
12,1,24,16,15,5,8,25,19,28,23,27,0,8,5,5,20,19,4,4,20,22,21,19,20,12,30,25,25,24,2,2,2,2,2,14,41352.txt
1,1,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,15,30,27,25,26,1,27,25,25,28,14,41353.txt
1,12,27,0,15,5,1,1,9,28,23,14,5,0,0,5,20,19,3,3,4,5,5,4,5,15,30,25,25,24,27,24,23,23,24,14,41354.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,16,26,26,11,25,15,30,25,25,24,1,27,25,25,28,14,41356.txt
1,1,27,0,15,6,1,1,8,6,15,14,0,17,0,0,0,0,1,1,2,2,2,9,2,12,27,25,26,24,2,2,2,2,2,14,41357.txt
1,1,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,15,27,28,26,27,1,27,25,25,28,14,41358.txt
1,14,24,16,17,5,8,25,19,28,23,14,0,0,0,5,20,19,24,24,4,5,5,4,5,12,30,25,25,24,3,3,3,3,4,14,41359.txt
1,0,27,26,24,30,3,3,12,26,12,30,13,28,29,18,30,25,8,8,28,25,25,26,29,17,16,15,15,14,2,2,2,2,2,1,41360.txt
1,14,24,26,24,25,8,25,19,26,12,30,13,28,29,18,22,21,24,24,10,10,10,20,10,22,25,19,4,28,0,0,0,0,0,16,41361.txt
1,0,9,26,24,25,8,25,19,26,12,30,13,28,29,18,20,19,4,4,10,10,10,10,10,22,25,29,4,28,3,3,3,3,4,29,41362.txt
1,14,24,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,16,15,4,26,26,4,25,28,25,29,29,28,29,29,30,30,30,16,41363.txt
28,30,9,20,4,28,6,9,10,9,9,10,0,19,0,18,30,25,9,9,1,1,1,1,1,15,6,6,6,7,29,29,30,30,30,5,41364.txt
1,14,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,16,26,26,11,25,24,23,22,22,22,12,21,11,11,3,24,41365.txt
1,1,9,26,28,25,29,30,28,21,12,30,13,28,29,28,27,25,24,24,25,28,29,30,6,24,23,22,22,22,1,27,25,25,28,24,41366.txt
1,1,24,16,18,5,8,25,19,28,23,27,7,17,8,5,20,19,4,4,20,22,21,19,20,12,30,25,25,24,7,7,7,7,7,14,41368.txt
1,1,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,16,26,26,11,25,15,30,25,25,24,1,27,25,25,28,14,41369.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,15,30,25,25,24,1,27,25,25,28,14,41370.txt
1,14,9,26,24,25,29,30,28,26,12,30,13,28,29,18,20,19,24,24,16,26,26,11,25,12,30,25,25,24,11,5,5,5,3,14,41371.txt
1,1,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,15,30,25,25,24,1,1,1,1,1,14,41372.txt
1,1,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,15,27,25,26,24,1,27,25,25,28,14,41374.txt
1,14,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,16,26,26,11,25,15,30,25,25,24,1,27,25,25,28,14,41375.txt
1,1,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,16,26,26,11,25,24,23,22,22,22,12,21,11,11,20,24,41376.txt
1,0,9,26,24,25,29,30,28,26,28,26,25,26,25,25,25,27,24,24,19,20,24,18,24,24,23,22,22,22,1,27,25,25,28,24,41377.txt
1,14,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,24,23,22,22,22,1,27,25,25,28,24,41378.txt
1,1,27,0,15,6,1,1,8,6,15,27,0,17,0,0,20,19,3,3,2,2,2,2,2,15,30,25,25,24,2,2,2,2,2,14,41379.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,15,27,25,26,24,1,27,25,25,28,14,41380.txt
28,30,27,29,24,25,15,5,4,19,22,9,21,23,22,27,30,8,19,20,17,17,17,29,17,28,25,29,29,28,27,25,23,24,24,28,41381.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,15,30,25,25,24,1,27,25,25,28,14,41382.txt
26,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,8,6,6,6,7,1,27,25,25,28,5,41383.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,3,3,2,26,26,9,25,24,23,22,22,22,1,27,25,25,28,24,41384.txt
1,1,24,16,15,5,8,25,19,28,23,15,0,8,5,5,26,18,4,4,25,28,29,30,6,26,10,10,10,11,3,3,3,3,4,10,41385.txt
1,1,9,16,19,0,29,30,28,6,5,14,0,17,4,0,3,25,24,24,6,6,6,6,6,15,30,25,25,24,1,27,25,25,28,14,41386.txt
3,30,2,2,2,23,5,5,3,7,2,2,2,2,2,3,8,25,8,8,28,25,25,26,29,14,1,1,1,1,8,8,8,8,8,30,41387.txt
1,1,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,16,26,26,11,25,15,11,11,11,9,1,27,25,25,28,11,41388.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,16,26,26,11,25,15,6,6,6,7,1,27,25,25,28,5,41389.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,24,23,22,22,22,1,27,25,25,28,24,41390.txt
1,1,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,16,26,26,11,25,15,30,25,25,24,1,27,25,25,28,14,41391.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,24,23,22,22,22,1,27,25,25,28,24,41392.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,15,30,25,25,24,1,27,25,25,28,14,41393.txt
1,1,24,26,24,25,8,25,19,22,12,30,13,28,29,18,26,18,24,24,20,22,21,19,20,10,9,9,9,30,2,2,2,2,2,16,41394.txt
1,0,9,26,24,25,8,25,19,26,12,30,13,28,29,18,22,18,24,24,20,22,21,19,20,10,1,1,1,1,1,27,25,25,28,16,41395.txt
1,1,24,16,15,5,17,17,25,5,23,5,8,17,5,5,6,6,4,4,10,5,5,2,5,17,16,15,15,14,3,3,3,3,4,3,41396.txt
1,0,9,26,23,25,8,25,19,21,12,30,13,28,29,28,6,6,24,24,20,22,21,19,20,10,25,21,21,28,3,3,3,3,4,16,41397.txt
1,1,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,5,5,5,5,4,1,27,25,25,28,24,41398.txt
1,1,24,16,15,5,8,25,19,28,23,27,4,8,5,5,26,21,4,4,20,22,21,19,20,10,25,29,4,28,15,17,17,17,18,9,41399.txt
1,0,9,26,24,30,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,15,30,25,25,24,1,27,25,25,28,14,41400.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,15,30,25,25,24,1,27,25,25,28,14,41401.txt
1,1,24,16,15,9,8,25,19,20,23,14,8,17,5,12,21,20,24,24,16,10,10,11,10,4,21,19,29,19,3,3,3,3,4,8,41402.txt
1,1,9,26,24,25,8,25,19,26,12,30,13,28,29,18,6,6,4,4,6,6,6,6,6,28,25,19,29,28,3,3,3,3,4,28,41403.txt
1,1,9,18,15,6,1,1,8,6,16,27,0,17,5,0,20,19,24,24,2,2,2,9,2,15,30,27,25,26,0,0,0,0,0,14,41404.txt
3,14,27,0,15,4,15,24,2,4,0,0,4,17,0,4,2,12,19,20,20,22,21,19,20,22,25,29,4,28,6,6,6,6,6,26,41405.txt
1,24,9,26,24,25,29,30,28,26,28,26,25,26,25,25,25,27,24,24,6,6,6,6,6,21,27,25,26,24,1,27,25,25,28,14,41406.txt
1,1,9,26,24,25,1,1,8,26,12,30,13,28,29,18,20,19,24,24,6,6,6,6,6,15,30,25,25,24,1,27,25,25,28,14,41407.txt
1,14,24,16,15,5,13,14,9,28,23,14,0,0,0,5,20,19,24,24,4,5,5,4,5,12,30,25,25,24,3,3,3,3,4,14,41408.txt
20,30,3,24,2,13,24,2,2,18,2,2,2,2,2,3,21,20,2,2,20,22,21,19,20,12,30,25,25,24,3,3,3,3,4,14,41410.txt
1,14,24,16,19,5,8,25,19,28,23,27,4,8,5,5,21,20,4,4,20,22,21,19,20,10,15,16,4,16,7,7,7,7,7,13,41411.txt
1,1,24,16,19,10,29,30,28,29,5,14,8,17,5,6,10,25,24,24,24,26,26,20,25,15,30,27,25,26,29,16,16,30,30,23,41412.txt
1,1,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,15,30,25,25,24,1,27,25,25,28,14,41413.txt
1,1,9,26,24,25,1,1,8,26,12,30,13,28,29,18,20,19,3,3,2,2,2,2,2,15,30,25,25,24,2,2,2,2,2,14,41414.txt
1,1,24,16,15,0,9,12,13,6,23,14,8,17,0,5,20,19,24,24,20,22,21,19,20,13,0,0,0,0,2,2,2,2,2,12,41415.txt
26,9,9,26,24,25,3,3,10,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,15,11,11,11,7,1,27,25,25,28,11,41416.txt
1,1,24,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,24,23,22,22,22,3,3,3,3,4,24,41417.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,24,23,22,22,22,1,27,25,25,28,24,41418.txt
1,1,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,15,30,25,25,24,1,27,25,25,28,14,41419.txt
1,1,9,26,24,25,10,10,9,26,12,30,13,28,29,18,26,12,24,24,16,5,5,11,5,12,30,25,25,24,0,0,0,0,0,14,41420.txt
1,1,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,2,26,26,9,25,15,27,25,26,24,0,0,0,0,0,14,41421.txt
1,14,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,25,28,29,30,6,15,30,25,25,24,1,27,25,25,28,14,41422.txt
1,12,9,26,24,25,22,30,28,26,12,30,13,28,29,18,30,25,24,24,16,27,27,3,16,15,27,25,26,24,1,1,1,1,1,14,41424.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,15,30,27,25,26,1,27,25,25,28,14,41425.txt
1,12,24,16,15,5,8,25,19,28,23,15,4,17,0,5,20,19,4,4,10,10,10,20,10,13,30,25,25,24,16,19,19,19,24,14,41426.txt
1,1,9,26,24,25,9,12,8,26,12,30,13,28,29,18,20,19,24,24,20,22,21,19,20,12,30,25,25,24,2,2,2,2,2,14,41427.txt
1,1,27,26,24,25,1,1,8,26,12,30,13,28,29,18,26,18,3,3,2,2,2,9,2,1,9,9,9,30,2,2,2,2,2,1,41428.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,3,25,24,24,16,26,26,11,25,15,12,27,12,26,12,5,5,5,3,14,41429.txt
1,0,3,24,9,17,29,30,28,3,8,7,11,10,27,11,19,25,24,24,6,6,6,6,6,15,6,6,6,7,1,27,25,25,28,5,41430.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,24,23,22,22,22,1,27,25,25,28,24,41431.txt
1,0,9,26,24,25,29,22,27,26,12,11,13,13,14,18,16,17,24,24,6,6,6,6,6,15,27,25,26,24,1,1,1,1,1,14,41432.txt
1,1,24,16,15,5,8,25,19,28,23,14,0,8,5,5,20,19,24,24,20,22,21,19,20,12,11,11,11,7,0,0,0,0,0,11,41433.txt
1,14,9,26,24,25,29,30,28,22,12,30,13,28,29,18,12,30,24,24,6,6,6,6,6,24,23,22,22,22,1,27,25,25,28,24,41434.txt
1,1,27,0,15,6,1,1,8,6,15,27,0,7,0,0,20,19,1,1,2,2,2,9,2,12,30,25,25,24,0,0,0,0,0,14,41435.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,3,3,16,26,26,11,25,15,30,25,25,24,20,20,20,20,3,14,41436.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,24,23,22,22,22,1,27,25,25,28,24,41437.txt
1,1,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,15,27,25,26,24,1,27,25,25,28,14,41438.txt
1,1,9,26,24,25,1,1,8,26,12,11,13,13,14,18,0,0,3,3,2,2,2,9,2,15,27,25,26,24,2,2,2,2,2,14,41439.txt
1,1,26,0,17,6,1,1,8,6,15,14,0,0,4,0,20,19,24,24,20,22,21,19,20,12,30,25,25,24,2,2,2,2,2,14,41440.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,15,30,27,25,26,1,27,25,25,28,14,41441.txt
1,0,9,26,24,25,1,1,8,26,12,30,13,28,29,18,5,5,24,24,16,2,2,11,2,15,6,6,6,7,1,27,25,25,28,5,41442.txt
1,0,24,16,15,0,8,25,19,6,23,27,0,17,0,18,20,19,4,4,20,22,21,19,20,15,27,25,26,24,2,2,2,2,2,14,41443.txt
18,30,3,24,2,13,15,5,4,3,2,2,2,2,2,3,6,6,25,25,17,17,17,17,17,28,4,4,18,5,0,0,0,0,0,16,41444.txt
1,1,24,16,15,6,1,1,8,6,16,14,7,0,0,0,20,19,24,24,6,6,6,6,6,12,30,27,25,26,2,2,2,2,2,14,41446.txt
1,1,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,15,27,25,26,24,1,27,25,25,28,14,41447.txt
1,1,9,26,24,25,6,9,10,26,12,30,13,28,29,18,30,25,24,24,1,1,1,1,1,15,6,6,6,7,1,27,25,25,28,5,41448.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,24,23,22,22,22,1,27,25,25,28,24,41449.txt
1,1,24,16,15,5,29,30,28,28,23,14,20,8,5,5,30,25,24,24,24,26,26,16,25,12,30,27,25,26,7,7,7,7,7,14,41450.txt
1,1,3,1,9,13,1,1,8,3,20,21,18,18,10,11,20,19,11,11,2,2,2,9,2,13,26,25,25,24,30,30,29,27,27,14,41451.txt
1,1,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,3,24,24,6,6,6,6,6,2,2,2,2,2,1,27,25,25,28,2,41452.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,13,30,25,24,24,16,26,26,11,25,24,23,22,22,22,1,27,25,25,28,24,41453.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,15,30,27,25,26,1,27,25,25,28,14,41454.txt
1,1,26,0,15,6,1,1,8,6,16,13,0,17,4,0,20,19,1,1,20,22,21,19,20,12,30,27,25,26,2,2,2,2,2,14,41455.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,16,26,26,11,25,15,30,27,25,26,1,27,25,25,28,14,41456.txt
1,12,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,16,26,26,3,25,15,30,25,25,24,1,27,25,25,28,14,41457.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,16,26,26,3,25,15,27,25,26,24,4,4,20,20,20,23,41458.txt
1,1,24,16,17,6,29,30,28,6,16,14,0,17,4,0,30,25,24,24,6,6,6,6,6,12,30,27,25,26,2,2,2,2,2,14,41459.txt
1,1,27,0,15,6,1,1,8,6,15,27,0,0,0,0,20,19,1,1,2,2,2,2,2,13,30,25,25,24,0,0,0,0,0,14,41460.txt
1,1,9,16,15,5,29,30,28,28,23,14,0,17,0,18,30,25,24,24,6,6,6,6,6,15,27,27,26,26,2,2,2,2,2,14,41462.txt
1,1,24,26,24,25,9,12,1,26,12,30,13,28,29,18,20,19,24,24,20,22,21,19,20,12,30,25,25,24,1,27,25,25,28,14,41463.txt
1,1,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,16,16,16,11,16,15,30,25,25,24,0,0,0,0,0,14,41464.txt
1,0,3,24,10,13,29,30,28,18,11,28,18,15,10,11,19,25,11,11,26,29,30,6,6,15,30,25,25,24,1,27,25,25,28,14,41465.txt
1,12,9,16,15,5,8,25,19,28,23,14,4,0,0,5,0,0,24,24,16,10,10,11,10,11,12,25,12,24,7,7,7,7,7,14,41466.txt
1,1,24,16,15,5,8,25,19,28,23,27,8,17,8,5,20,19,4,4,20,22,21,19,20,12,30,27,25,26,7,7,7,7,7,14,41467.txt
1,12,9,26,24,25,1,1,9,26,12,30,13,28,29,18,0,0,3,3,4,5,5,4,5,15,27,25,26,24,0,0,0,0,0,14,41468.txt
1,30,9,26,24,25,15,23,18,26,12,30,13,28,29,18,30,8,25,25,29,18,20,28,30,15,30,27,25,26,1,27,25,25,28,14,41469.txt
1,1,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,16,26,26,11,25,12,11,11,11,7,0,0,0,0,0,11,41470.txt
1,14,9,26,24,25,8,25,19,26,12,30,13,28,29,18,20,19,24,13,20,22,21,19,20,15,30,25,25,24,15,15,15,15,17,14,41471.txt
1,1,9,26,24,25,22,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,15,27,25,26,24,2,2,2,2,2,14,41472.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,12,25,24,24,6,6,6,6,6,15,30,25,25,24,1,27,25,25,28,23,41473.txt
1,1,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,16,26,26,11,25,15,30,25,25,24,1,27,25,25,28,14,41474.txt
1,1,9,16,18,5,26,28,6,28,23,14,0,0,0,5,15,1,24,24,6,6,6,6,6,0,0,0,0,0,1,27,25,25,28,12,41475.txt
1,1,27,0,19,10,10,10,9,29,16,27,8,17,17,18,20,19,10,16,9,11,12,20,13,12,30,27,25,26,26,29,30,30,30,22,41476.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,24,23,22,22,22,1,27,25,25,28,24,41477.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,15,30,25,25,24,1,27,25,25,28,14,41478.txt
1,0,27,0,15,6,29,30,28,6,15,14,0,0,0,18,3,25,3,3,16,26,26,12,25,15,27,25,26,24,0,0,0,0,0,14,41479.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,15,30,25,25,24,1,27,25,25,28,14,41480.txt
1,1,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,3,3,16,26,26,11,25,24,23,22,22,22,12,5,5,5,3,24,41481.txt
1,1,27,26,24,25,1,1,8,26,12,30,13,28,29,18,20,19,16,15,16,2,2,12,2,12,30,25,25,24,0,0,0,0,0,14,41482.txt
1,1,24,16,15,5,8,25,19,28,23,27,4,17,5,5,20,19,4,4,20,22,21,19,20,10,9,9,9,30,2,2,2,2,2,26,41483.txt
1,1,24,26,24,25,8,25,19,26,12,30,13,28,29,18,20,19,24,24,20,22,21,19,20,15,30,25,25,24,2,2,2,2,2,14,41484.txt
1,1,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,22,14,6,6,6,6,6,15,27,25,26,24,1,27,25,25,28,14,41485.txt
1,0,9,16,17,6,1,1,8,6,15,14,0,17,5,0,20,19,1,1,20,22,21,19,20,15,30,25,25,24,2,2,2,2,2,14,41486.txt
1,1,24,16,15,0,8,25,19,0,23,27,0,17,0,5,20,19,4,4,20,22,21,19,20,12,30,25,25,24,2,2,2,2,2,14,41487.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,15,30,27,25,26,1,27,25,25,28,14,41488.txt
12,0,24,16,17,5,8,25,19,28,23,27,8,0,8,5,20,19,4,4,20,22,21,19,20,15,30,27,25,26,7,7,7,7,7,14,41489.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,3,25,24,24,4,26,26,4,25,15,30,25,25,24,3,3,3,3,4,14,41490.txt
1,1,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,3,3,16,26,26,11,25,15,30,25,25,24,0,0,0,0,0,14,41491.txt
1,14,24,16,15,5,29,30,28,28,23,14,8,17,0,18,30,25,24,24,6,6,6,6,6,15,30,25,25,24,3,3,3,3,4,14,41492.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,24,23,22,22,22,1,27,25,25,28,24,41493.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,16,26,26,11,25,15,6,6,6,7,12,5,5,5,3,5,41494.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,15,27,25,26,24,1,27,25,25,28,14,41495.txt
1,14,9,26,24,25,1,1,8,26,12,30,13,28,29,18,20,19,3,3,16,5,5,11,5,12,30,25,25,24,0,0,0,0,0,14,41496.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,4,26,26,4,25,15,27,25,26,24,12,5,5,5,3,14,41497.txt
1,12,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,16,26,26,11,25,24,23,22,22,22,3,3,3,3,4,24,41498.txt
1,1,24,16,17,5,19,15,9,28,23,27,0,17,0,5,20,19,26,21,24,8,8,20,8,12,30,27,25,26,0,0,0,0,0,14,41499.txt
1,1,24,16,17,6,1,1,8,6,15,14,0,27,4,0,20,19,24,24,20,22,21,19,20,21,30,25,25,24,2,2,2,2,2,14,41500.txt
1,1,24,16,15,6,1,1,8,6,16,27,4,17,0,0,20,19,1,1,20,22,21,19,20,13,11,11,11,12,2,2,2,2,2,11,41501.txt
1,0,24,16,17,5,29,30,28,28,23,27,0,0,4,5,3,25,4,4,10,26,26,10,25,15,30,25,25,24,3,3,3,3,4,14,41503.txt
1,30,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,15,6,6,6,9,1,27,25,25,28,5,41504.txt
1,14,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,3,3,16,26,26,11,25,15,30,25,25,24,0,0,0,0,0,14,41505.txt
1,1,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,13,30,27,25,26,1,27,25,25,28,14,41506.txt
1,1,24,16,17,6,1,1,8,6,15,14,4,0,7,0,20,19,24,24,20,22,21,19,20,11,27,25,26,24,0,0,0,0,0,14,41507.txt
1,1,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,15,29,25,28,24,1,27,25,25,28,14,41508.txt
1,0,9,26,24,20,26,28,6,22,12,30,13,28,29,2,15,1,24,24,6,6,6,6,6,0,0,0,0,0,1,1,1,1,1,12,41510.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,16,26,26,11,25,4,15,16,29,16,0,0,0,0,0,8,41512.txt
1,14,24,16,17,5,8,25,19,28,23,15,0,8,5,5,20,19,4,4,20,22,21,19,20,12,30,27,25,26,3,3,3,3,4,14,41513.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,16,26,26,11,25,15,30,27,25,26,1,27,25,25,28,14,41514.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,3,3,16,26,26,11,25,15,30,25,25,24,1,27,25,25,28,14,41515.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,24,23,22,22,22,1,27,25,25,28,24,41516.txt
1,0,9,26,28,25,29,30,28,13,12,30,13,28,29,8,27,30,24,24,6,6,6,6,6,24,23,22,22,22,1,27,25,25,28,24,41517.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,15,30,25,25,24,1,27,25,25,28,14,41518.txt
1,12,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,3,3,16,16,16,11,16,15,12,25,12,24,0,0,0,0,0,14,41519.txt
1,1,9,26,24,25,8,25,19,26,12,30,13,28,29,18,20,19,24,24,20,22,21,19,20,15,27,27,26,26,3,3,3,3,4,14,41520.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,15,30,25,25,24,1,27,25,25,28,14,41521.txt
1,0,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,15,27,25,26,24,1,27,25,25,28,14,41522.txt
1,1,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,12,30,27,25,26,1,1,1,1,1,14,41523.txt
1,1,9,26,24,25,29,30,28,26,12,30,13,28,29,18,30,25,24,24,6,6,6,6,6,12,30,25,25,24,2,2,2,2,2,14,41524.txt
1,1,9,26,24,25,29,22,27,26,12,11,13,13,14,18,16,15,24,24,6,6,6,6,6,12,26,25,25,24,1,1,1,1,1,14,41525.txt
28,0,9,26,24,25,6,9,10,26,12,30,13,28,29,18,30,13,7,7,8,9,9,8,9,6,10,10,10,11,1,27,25,25,28,10,41526.txt
1,0,24,26,24,25,8,25,19,26,12,30,13,28,29,18,20,19,24,24,20,22,21,19,20,15,30,27,25,26,2,2,2,2,2,14,41527.txt
1,1,27,0,17,6,1,1,8,6,15,27,0,0,5,0,20,19,1,1,4,5,5,4,5,15,27,25,26,24,0,0,0,0,0,14,41528.txt
1,1,9,26,24,25,1,1,8,26,12,30,13,28,29,18,0,0,24,24,16,2,2,11,2,15,27,25,26,24,2,2,2,2,2,14,41529.txt
12,1,24,16,17,5,8,25,19,28,23,27,4,17,0,5,20,19,4,4,20,22,21,19,20,15,30,25,25,24,2,2,2,2,2,14,41530.txt
1,14,27,0,15,6,1,1,8,9,16,27,7,17,4,0,20,19,1,1,4,5,5,4,5,12,30,27,25,26,0,0,0,0,0,14,41531.txt
