0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,filename
23,0,3,2,0,4,6,6,7,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,43068.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,43069.txt
23,0,3,20,0,4,0,0,0,0,14,0,13,0,0,20,0,20,0,25,0,6,9,22,27,24,5,0,5,5,19,0,0,0,8,0,12,6,19,20,3,18,3,3,17,5,14,17,16,28,8,27,18,7,43070.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,10,0,0,0,6,1,3,3,2,2,7,15,6,6,0,12,8,5,5,9,4,3,30,3,43071.txt
23,3,3,2,3,4,3,9,3,2,2,8,2,2,2,2,2,2,2,2,3,3,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,43072.txt
23,0,3,2,0,4,0,0,0,15,14,0,13,28,26,25,14,22,20,18,23,2,29,10,29,6,6,9,6,6,7,8,9,8,6,12,12,6,26,9,7,15,6,6,0,12,4,2,2,4,0,3,30,0,43073.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,24,5,14,0,0,0,0,0,0,0,0,0,6,0,4,9,0,0,4,3,4,4,4,13,0,0,0,0,9,4,4,15,43074.txt
23,0,3,2,0,4,0,0,0,15,14,0,13,28,26,25,14,22,20,18,23,2,1,1,1,14,27,22,24,28,0,8,9,8,0,1,12,6,0,0,7,15,6,6,0,13,0,0,0,0,9,3,30,15,43075.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,0,0,6,1,1,1,0,0,5,0,0,0,0,0,0,0,1,3,3,0,0,7,15,6,6,0,13,0,0,0,0,4,3,6,15,43076.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,6,22,6,6,7,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,43077.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,9,4,4,4,4,1,12,6,21,19,11,9,9,13,3,6,3,21,21,3,1,27,18,8,43078.txt
21,3,2,14,3,2,3,9,3,2,2,8,4,7,2,2,2,2,2,2,3,3,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,43079.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,29,24,21,21,24,1,9,21,2,2,4,3,4,4,4,12,8,5,5,9,4,2,2,19,43080.txt
23,0,3,2,0,10,0,0,0,22,14,30,21,7,2,9,30,27,14,14,10,8,29,10,29,14,4,3,4,16,4,4,4,4,4,12,20,20,23,19,14,6,27,25,27,12,3,9,10,3,25,10,30,0,43081.txt
15,4,30,29,3,2,1,4,1,9,9,30,9,5,6,17,16,17,14,10,15,14,16,21,25,12,17,12,10,10,0,0,0,0,7,19,23,2,21,20,12,22,25,20,22,13,8,7,8,9,22,16,0,15,43082.txt
15,0,3,2,0,4,29,5,28,2,14,2,2,2,2,12,22,13,8,1,20,29,1,1,1,14,27,22,24,28,0,8,9,8,6,1,23,25,3,3,6,5,25,9,9,13,4,5,5,4,4,2,2,15,43083.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,9,8,9,8,7,1,6,11,3,3,7,15,6,6,6,6,8,5,5,9,4,8,30,8,43084.txt
23,0,3,20,0,4,0,0,0,0,14,0,13,0,0,20,0,20,0,25,0,6,29,10,29,3,3,0,3,3,7,5,5,5,5,0,13,4,3,3,7,0,6,6,0,12,4,9,10,4,8,3,30,0,43085.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,27,2,2,2,0,0,0,0,0,0,0,0,0,0,0,13,23,0,0,7,15,6,6,0,14,0,0,0,0,22,12,15,16,43086.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,43087.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,43088.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,43089.txt
23,0,3,20,0,4,6,6,7,0,14,0,13,0,0,0,6,0,6,6,7,6,9,13,27,0,0,9,0,0,0,9,10,29,12,19,4,9,3,3,3,11,3,3,13,13,4,17,18,4,22,12,15,15,43090.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,6,22,6,6,8,6,29,10,29,14,27,22,24,28,14,28,21,22,19,12,9,21,28,25,11,2,11,13,18,28,24,19,21,18,12,11,21,19,43091.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,43092.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,11,11,4,9,9,0,0,0,0,0,1,3,3,3,3,25,15,14,15,0,13,4,5,5,4,4,14,15,15,43093.txt
15,11,3,2,30,10,19,23,19,22,20,30,30,23,6,9,23,13,14,15,21,19,29,10,29,17,9,9,13,13,10,8,9,8,6,12,25,8,26,9,16,7,8,8,10,12,8,9,10,9,25,10,30,19,43094.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,4,1,1,1,43095.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,4,1,1,1,43096.txt
23,0,3,2,0,10,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,8,1,1,1,43097.txt
23,0,3,2,0,10,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,43098.txt
28,11,12,19,7,15,16,9,14,26,22,4,4,7,5,6,20,30,11,14,4,4,27,19,22,20,14,26,18,19,4,4,4,4,4,2,7,8,2,2,15,12,8,8,10,11,3,3,3,3,1,17,13,14,43099.txt
23,3,3,2,3,4,0,0,0,29,7,1,1,23,7,1,1,1,1,15,22,17,29,10,29,14,27,22,24,28,6,19,21,21,21,12,20,28,3,3,12,26,25,20,27,12,6,9,10,21,14,3,3,0,43100.txt
23,0,3,20,0,4,6,6,7,0,14,0,13,0,0,20,0,20,0,25,0,6,29,10,29,7,16,25,23,18,5,16,14,14,2,12,12,6,11,11,7,15,6,6,16,12,20,6,7,18,0,8,30,0,43101.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,43102.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,43103.txt
23,0,3,2,0,4,6,6,7,0,14,11,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,21,11,7,7,7,1,10,21,2,2,4,3,4,4,4,19,5,5,5,5,4,3,8,22,43104.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,3,3,0,3,3,0,22,25,5,15,1,4,9,2,2,4,3,4,4,4,13,4,5,5,4,4,2,2,15,43105.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,21,8,9,8,6,1,9,21,7,7,4,3,4,4,4,27,4,5,5,4,4,28,14,6,43106.txt
23,0,3,2,0,21,5,8,5,15,14,0,13,28,26,25,14,22,20,18,23,15,7,28,6,21,20,7,20,23,30,8,9,8,17,30,6,11,28,25,7,15,6,6,16,29,13,19,21,25,12,27,18,29,43107.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,18,16,14,14,21,1,12,6,19,22,7,15,6,6,7,12,2,5,5,12,4,8,30,0,43108.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,43109.txt
23,0,3,2,0,4,6,6,7,17,14,0,13,28,26,25,17,22,24,4,25,11,28,6,30,3,3,25,3,3,26,24,22,22,21,10,6,11,5,5,25,15,14,15,0,8,8,15,21,9,28,4,16,3,43110.txt
15,28,12,19,3,7,29,23,28,2,1,7,2,2,16,1,1,1,1,9,22,17,1,1,1,3,3,4,3,3,22,11,7,7,7,1,7,14,2,2,30,5,25,9,9,28,5,5,5,5,4,2,2,0,43111.txt
23,0,3,20,0,4,6,6,7,0,14,0,13,0,0,20,0,20,0,25,0,6,29,10,29,0,0,2,0,0,3,16,2,14,0,12,12,6,28,22,7,16,6,6,16,12,10,15,21,12,8,8,30,0,43112.txt
23,0,3,2,0,4,6,6,7,15,14,0,13,28,26,25,14,22,20,18,23,11,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,43113.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,6,4,4,4,4,1,6,11,3,3,7,15,6,6,0,8,3,5,5,3,1,2,2,3,43114.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,27,1,1,1,14,27,22,24,28,1,1,1,1,1,1,28,29,1,24,1,15,1,1,1,1,1,1,1,1,1,1,1,1,43115.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,28,1,1,1,43116.txt
23,3,3,2,3,4,0,0,0,2,2,8,2,2,2,2,2,2,2,2,3,3,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,4,1,1,1,43117.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,43118.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,9,21,27,0,0,0,0,0,19,0,0,0,6,0,12,4,3,3,7,15,6,6,16,5,4,8,9,7,8,27,16,7,43119.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,43120.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,29,10,29,6,6,25,6,6,3,26,21,22,20,12,12,4,28,25,7,15,6,6,16,12,10,9,10,12,8,8,30,0,43121.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,43122.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,7,16,14,14,11,1,12,6,3,3,7,15,6,6,0,12,8,5,5,9,4,3,30,0,43123.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,43124.txt
15,3,1,1,3,2,3,23,3,2,2,2,2,2,2,2,2,2,2,2,3,3,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,43127.txt
23,26,3,20,0,4,6,6,7,0,28,25,6,0,0,20,0,20,0,25,0,6,7,28,6,28,16,6,23,18,27,26,24,24,29,15,6,11,28,25,7,0,6,6,16,18,10,14,15,28,25,28,26,24,43128.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,4,4,4,4,4,1,12,6,28,19,7,15,6,6,16,11,3,3,3,3,1,8,30,14,43129.txt
23,3,3,2,3,10,4,12,14,2,7,2,2,2,7,6,15,13,9,24,4,4,1,1,1,14,27,22,24,28,5,8,9,8,7,1,7,2,2,2,23,5,25,19,27,15,4,5,5,8,4,14,15,9,43130.txt
23,26,3,8,0,10,0,0,0,15,28,5,6,10,4,20,14,20,20,18,23,15,29,10,29,26,18,2,21,24,29,24,24,22,23,12,6,11,13,13,7,15,6,6,16,12,18,9,10,12,15,11,21,19,43131.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,4,1,1,1,43132.txt
23,0,3,20,0,10,0,0,0,0,14,11,13,10,8,20,0,20,0,25,0,6,29,10,29,10,2,6,8,8,4,4,4,4,4,2,6,11,2,2,7,15,6,6,5,12,3,3,3,3,1,10,3,19,43133.txt
26,11,2,29,3,14,23,23,14,22,8,30,9,22,22,17,16,25,14,24,10,8,29,10,29,6,6,6,6,6,27,26,22,21,23,12,20,8,12,25,14,6,8,8,10,12,21,9,10,18,8,3,30,19,43134.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,0,0,0,0,0,0,0,0,0,0,1,12,6,0,0,7,15,6,6,0,13,0,0,0,0,9,3,30,15,43135.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,8,1,1,1,43136.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,5,5,5,12,19,0,10,10,19,15,3,15,0,0,12,6,0,0,7,15,6,6,16,5,0,0,0,0,6,29,15,7,43137.txt
23,0,3,2,0,4,0,0,0,10,14,28,18,8,25,13,24,30,12,9,20,26,27,19,22,6,6,9,6,6,21,22,26,30,15,21,15,25,7,7,6,5,24,26,24,18,29,5,5,23,4,19,13,23,43138.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,5,16,14,14,2,1,12,6,11,11,7,15,6,6,16,12,15,6,7,12,0,8,8,0,43139.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,43140.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,6,6,4,6,6,10,8,9,8,7,1,12,23,9,28,4,3,4,4,4,26,5,5,5,5,4,11,21,28,43141.txt
23,0,3,2,0,21,5,8,5,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,43142.txt
23,11,3,20,18,4,12,7,0,22,9,30,29,7,22,9,20,27,14,14,19,19,27,7,7,6,6,6,6,6,4,4,4,4,4,2,20,19,28,19,14,12,13,14,28,11,3,3,3,3,1,24,13,14,43143.txt
23,0,3,2,0,10,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,19,17,19,18,23,24,14,14,17,16,2,14,21,7,13,6,21,20,3,18,3,3,18,5,12,17,16,12,22,27,18,7,43145.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,19,0,0,0,7,1,12,6,0,0,7,15,6,6,7,12,0,0,0,0,9,8,30,0,43146.txt
23,26,3,20,0,4,0,0,0,0,27,24,3,0,0,20,0,20,0,25,0,6,9,13,27,3,3,19,3,3,14,5,5,5,5,15,13,6,28,25,7,15,6,6,0,26,16,22,23,18,8,17,23,25,43147.txt
23,28,2,30,3,15,0,0,0,29,20,30,12,23,21,12,18,26,25,17,27,29,19,17,19,26,2,13,26,23,7,22,26,29,15,19,25,18,23,25,12,28,19,29,30,18,27,19,21,21,26,22,13,28,43148.txt
23,0,3,2,0,10,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,4,1,1,1,43149.txt
23,0,3,2,0,4,6,6,7,0,14,0,13,28,26,25,0,22,0,25,0,6,29,10,29,13,9,2,11,11,17,19,23,23,0,12,12,6,23,12,7,0,6,6,16,12,23,2,2,2,8,8,30,0,43150.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,43151.txt
23,0,3,2,4,4,0,0,0,4,14,0,13,28,26,25,6,22,6,6,8,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1,43152.txt
23,0,3,2,4,10,0,0,0,4,14,0,13,28,26,25,6,22,6,6,7,6,8,17,19,14,27,22,24,28,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,43153.txt
23,0,3,2,0,4,6,6,7,0,14,0,13,28,26,25,0,22,0,25,0,6,29,10,29,14,27,22,24,28,1,1,1,1,1,2,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,43154.txt
15,3,3,2,3,4,3,23,3,2,2,2,2,2,2,2,2,2,2,2,3,3,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,43155.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,43156.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,43157.txt
23,0,3,2,0,4,6,6,7,0,14,0,13,28,26,25,0,22,0,25,0,6,19,19,22,15,29,12,16,18,21,22,29,30,15,30,6,11,19,25,7,15,6,6,0,18,2,12,13,12,12,28,13,28,43158.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,3,8,9,8,7,1,6,11,26,9,7,15,6,6,7,12,4,5,5,7,4,3,30,19,43159.txt
23,0,3,20,0,24,11,3,12,0,14,0,13,10,8,20,0,20,0,25,0,6,22,24,23,10,2,6,8,8,3,4,4,4,4,2,12,6,2,2,28,2,10,16,13,9,3,3,3,3,1,30,19,13,43160.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1,43161.txt
23,0,3,2,0,4,3,23,14,2,14,2,2,2,2,2,11,12,14,24,4,4,1,1,1,14,27,22,24,28,22,24,22,22,25,1,16,25,2,2,21,27,22,20,21,12,15,9,10,18,8,8,3,19,43162.txt
23,0,3,2,4,4,0,0,0,4,14,0,13,28,26,25,6,22,6,6,7,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,43163.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,43164.txt
23,0,3,2,0,10,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,4,1,1,1,43165.txt
23,0,3,2,0,4,0,0,0,0,14,16,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,43166.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,43167.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,43168.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,43169.txt
23,0,3,2,4,4,0,0,0,4,14,0,13,28,26,25,6,22,6,6,7,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,43170.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,29,10,29,29,15,9,18,19,29,9,10,28,12,12,6,11,3,3,7,15,6,6,0,9,28,19,18,22,14,2,2,0,43171.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,9,21,27,0,0,0,0,0,0,8,9,8,7,16,3,3,9,28,7,15,6,6,0,13,4,12,13,4,21,3,30,15,43172.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,6,22,6,6,7,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,43173.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,43175.txt
23,0,0,2,24,4,0,0,0,15,14,16,13,30,29,25,3,22,3,3,2,2,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,43176.txt
21,28,14,1,10,7,29,16,28,6,22,15,20,16,12,12,24,10,12,9,21,29,27,19,22,29,15,21,29,25,14,22,28,30,15,18,27,26,16,16,6,24,25,26,26,29,5,21,14,5,14,17,13,23,43177.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,4,1,1,1,43178.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,0,0,6,5,5,5,0,0,0,0,0,0,5,5,5,0,0,13,6,0,0,4,3,4,4,4,13,0,0,0,0,9,2,2,15,43179.txt
23,0,3,20,0,4,6,6,7,0,14,0,13,0,0,0,0,0,0,25,0,6,9,14,27,0,0,9,0,0,0,17,29,30,15,19,12,6,3,3,3,18,3,3,17,13,4,17,18,4,9,27,17,15,43180.txt
23,3,3,2,3,4,0,0,0,2,2,2,2,2,2,2,2,2,2,2,3,3,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,4,1,1,1,43181.txt
23,26,3,2,0,4,6,6,7,0,27,24,3,28,26,25,0,22,0,25,0,6,16,21,13,18,17,28,14,14,9,16,14,14,2,29,12,6,19,25,7,15,6,6,16,7,16,6,7,16,0,21,23,8,43182.txt
23,0,3,20,0,4,0,0,0,0,14,0,13,0,0,20,0,20,0,25,0,6,5,5,5,0,0,0,0,0,8,0,0,0,0,0,12,4,0,0,7,15,6,6,16,15,0,0,0,0,8,8,6,9,43184.txt
23,0,3,2,0,10,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,27,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,4,1,1,1,43185.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,6,6,9,6,6,7,8,9,8,6,1,6,11,3,3,7,15,6,6,0,13,4,12,13,4,9,3,30,15,43186.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,43187.txt
23,0,3,2,0,10,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,0,29,23,23,13,1,5,11,26,9,7,15,6,6,0,14,4,17,20,4,27,14,15,16,43188.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,4,3,4,4,4,4,15,19,21,18,1,27,16,25,43189.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,1,1,1,0,0,4,0,0,0,0,0,0,0,1,12,6,3,3,7,15,6,6,0,12,4,5,5,4,4,3,30,0,43190.txt
23,0,3,2,0,4,0,0,0,0,0,0,14,28,26,25,6,22,6,6,9,6,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,43191.txt
23,0,3,2,0,0,0,0,0,15,14,0,13,3,3,3,14,3,20,18,23,2,1,1,1,14,27,22,24,28,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,4,1,1,1,43192.txt
23,0,3,2,0,4,0,0,0,0,14,0,13,28,26,25,0,22,0,25,0,6,22,24,23,14,27,22,24,28,1,1,1,1,1,2,1,1,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1,43193.txt
