0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,filename
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,7,0,0,0,11,0,0,30,30,23,29,26,0,29,28,11,0,27,0,28,16,4,15,4,11,9,7,8,8,4,6,6,6,6,6,13,7,0,15,3,6,6,0,0,0,8,19,8,10,4,3,4,3,35921.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,7,0,0,0,11,0,0,30,30,23,29,26,8,29,28,11,22,27,18,28,29,26,23,26,20,9,7,8,8,0,6,6,6,6,6,29,7,0,11,4,24,14,0,0,28,5,11,5,5,5,17,14,4,35923.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,2,1,2,1,2,1,1,10,14,18,1,11,1,1,8,7,14,5,35924.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35925.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35926.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35927.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,11,22,27,18,28,1,1,1,1,1,9,7,8,8,10,1,1,1,1,1,2,1,4,1,28,1,1,4,4,4,1,12,1,1,3,17,0,0,35928.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,17,1,7,1,8,1,1,9,17,3,1,11,1,1,3,17,14,5,35929.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,11,22,27,18,28,1,1,1,1,1,9,7,8,8,7,5,5,5,5,5,17,5,4,15,4,6,6,4,4,3,25,11,28,7,3,17,14,11,35930.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,1,1,1,1,1,9,7,8,8,7,2,2,2,2,2,17,2,0,2,28,2,2,24,0,3,2,11,2,2,3,17,14,6,35931.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,17,1,0,1,4,1,1,0,0,4,1,11,1,1,3,17,14,3,35932.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,1,1,1,1,1,9,7,8,8,7,2,2,2,2,2,17,2,1,2,1,2,2,1,1,1,2,1,2,2,1,1,1,1,35933.txt
0,0,0,0,0,4,9,7,0,0,27,0,0,0,0,2,2,2,2,2,0,0,30,30,23,4,26,15,28,28,0,2,2,2,2,1,1,1,1,1,2,2,2,2,7,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35934.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35935.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,2,1,4,1,4,1,1,4,4,8,1,11,1,1,3,17,14,4,35936.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35938.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35939.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,1,1,1,1,1,9,7,8,8,7,5,5,5,5,5,17,5,1,7,1,6,6,1,1,1,0,1,0,7,1,1,1,1,35940.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35941.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,11,22,27,18,28,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,2,1,0,1,28,1,1,0,0,16,1,12,1,1,13,17,17,9,35943.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,17,1,0,1,4,1,1,0,0,13,1,11,1,1,3,17,14,4,35944.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35945.txt
0,2,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,2,2,2,2,2,2,2,15,2,2,2,3,3,3,3,1,1,1,1,1,3,3,3,5,7,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35947.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,0,27,24,27,21,9,7,8,8,7,2,2,2,2,2,17,2,1,2,1,2,2,1,1,1,2,1,2,2,1,1,1,1,35949.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,7,6,5,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35951.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,2,2,2,2,2,0,0,30,30,23,4,26,15,4,28,6,2,2,2,2,1,1,1,1,1,2,2,2,2,7,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35952.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35954.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35956.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35958.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,2,1,9,1,25,1,1,13,19,0,1,11,1,1,3,22,14,4,35960.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35962.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35964.txt
0,0,0,0,0,0,9,7,24,0,27,0,20,0,8,0,0,0,30,7,0,0,30,30,23,29,26,15,29,28,8,22,27,18,28,1,1,1,1,1,9,7,8,8,7,2,2,2,2,2,17,2,1,2,1,3,2,1,1,1,2,1,2,2,1,1,1,1,35966.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,1,1,1,1,1,9,7,8,8,7,2,2,2,2,2,13,2,2,2,2,30,2,13,17,16,2,30,2,2,3,17,14,6,35968.txt
0,0,0,0,0,0,9,7,0,0,27,0,20,0,8,0,0,0,4,7,0,0,30,30,23,29,26,15,29,28,6,22,27,18,28,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35970.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,1,1,1,1,1,9,7,8,8,12,5,5,5,5,5,17,5,4,5,4,29,5,4,4,0,8,11,8,10,3,7,14,3,35972.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,11,22,27,18,28,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35974.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,11,22,27,18,28,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,17,1,0,1,28,1,1,0,0,4,1,11,1,1,3,7,14,9,35976.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35977.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,1,1,1,1,1,0,23,18,0,7,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35979.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,13,8,5,7,9,9,7,8,8,7,2,2,2,2,2,17,2,1,2,1,2,2,1,1,1,2,1,2,2,1,1,1,1,35981.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,6,22,27,18,28,1,1,1,1,1,9,7,8,8,10,10,9,10,10,3,17,3,2,15,2,6,6,9,16,0,11,30,11,12,3,17,14,3,35982.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,17,1,0,1,28,1,1,0,0,13,1,11,1,1,3,17,4,3,35984.txt
0,0,0,6,0,0,9,7,0,5,24,9,10,18,20,0,0,0,0,7,7,8,7,7,16,29,22,15,29,6,11,22,27,18,28,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35986.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,11,22,27,18,28,1,1,1,1,1,9,7,8,8,0,6,6,6,6,6,2,7,0,0,28,6,6,0,0,3,5,12,5,5,3,17,5,9,35987.txt
0,0,0,0,0,0,17,22,0,0,0,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,1,1,1,1,1,0,0,0,0,7,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35989.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,11,0,0,30,30,23,29,26,15,29,28,15,22,27,18,28,2,2,2,2,10,9,7,8,8,7,6,6,6,6,6,1,7,0,0,28,23,30,0,0,4,25,11,28,8,3,17,0,0,35991.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35992.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,11,26,18,15,15,18,12,30,0,7,4,27,4,13,21,13,29,26,23,26,20,17,13,14,22,4,10,9,10,10,23,17,29,20,12,20,29,14,9,22,3,20,11,11,12,3,21,14,12,35993.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35994.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35995.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,11,22,27,18,28,29,26,23,26,20,9,7,8,8,10,13,12,16,16,24,17,23,23,15,25,6,6,17,22,13,30,11,19,26,3,17,14,4,35996.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35997.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,1,1,1,1,1,0,0,0,0,7,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35998.txt
0,0,0,0,0,0,9,7,28,0,27,0,0,0,0,0,7,6,5,7,10,9,8,8,10,9,26,15,11,28,0,22,7,18,8,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,2,1,0,1,28,1,1,0,24,3,1,20,1,1,3,17,7,5,35999.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,11,22,27,18,28,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,17,1,5,1,4,1,1,5,5,0,1,2,1,1,3,7,14,4,36000.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,1,1,1,1,1,9,7,8,8,7,2,2,2,2,2,17,2,1,2,1,2,2,1,1,1,2,1,2,2,1,1,1,1,36001.txt
0,2,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,2,2,2,2,2,2,2,15,2,2,2,3,3,3,3,1,1,1,1,1,3,3,3,5,7,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36002.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36003.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,13,18,5,14,9,9,7,8,8,7,5,5,5,5,5,17,5,1,15,1,6,6,1,1,1,0,1,0,6,1,1,1,1,36004.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,1,1,1,1,1,9,7,8,8,7,2,2,2,2,2,17,2,1,2,1,2,2,1,1,1,2,1,2,2,1,1,1,1,36005.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,8,22,27,18,28,1,1,1,1,1,9,7,8,8,7,10,9,10,10,24,17,9,7,29,8,3,6,9,19,3,10,11,11,12,3,17,4,10,36006.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36007.txt
12,30,25,5,2,8,3,3,2,4,3,3,3,3,3,3,6,3,3,5,2,2,2,2,2,2,2,4,2,2,2,3,3,3,3,1,1,1,1,1,3,3,3,3,23,7,14,7,7,16,11,7,1,8,1,28,6,1,1,1,24,1,27,6,1,1,1,1,36008.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36009.txt
0,0,0,6,0,0,9,7,0,2,24,4,4,4,4,0,0,0,0,11,4,3,3,3,3,29,4,0,29,3,11,0,27,0,28,16,13,15,17,16,9,7,8,8,13,19,27,18,25,29,17,12,11,28,3,17,9,14,25,3,5,11,5,5,3,17,14,11,36010.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,11,22,27,18,28,1,1,1,1,1,16,20,9,18,7,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36011.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,1,1,1,1,1,0,0,0,0,7,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36012.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,11,22,27,18,28,1,1,1,1,1,9,7,8,8,4,6,6,6,6,6,2,7,0,15,3,6,6,0,0,0,5,20,5,5,3,17,4,3,36013.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36014.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,2,1,0,1,4,1,1,0,24,0,1,11,1,1,3,17,14,4,36015.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,7,0,0,0,11,0,0,30,30,23,29,26,0,29,28,11,12,27,9,28,0,0,0,0,0,9,7,8,8,4,6,6,6,6,6,17,7,0,15,3,14,11,0,0,13,4,11,20,23,10,17,14,26,36016.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,11,22,27,18,28,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36017.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,11,0,0,30,30,23,29,26,12,29,28,11,22,27,18,28,30,27,24,27,21,9,7,8,8,4,6,7,6,6,7,17,7,0,11,4,29,14,0,23,24,8,11,8,10,3,17,14,26,36018.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,11,0,0,30,30,23,29,26,15,29,28,0,22,25,18,26,29,26,23,26,20,9,7,8,8,30,19,15,19,17,19,13,13,11,15,27,6,6,18,9,3,0,28,0,6,3,17,14,5,36019.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36020.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,2,1,0,1,4,1,1,0,23,0,1,11,1,1,3,17,14,4,36021.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,7,0,0,0,11,0,0,30,30,23,29,26,12,29,28,11,10,27,7,28,5,29,5,13,16,9,7,8,8,0,6,6,6,6,6,4,7,0,15,14,6,6,0,0,3,5,28,5,5,11,17,22,9,36022.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,11,22,27,18,28,1,1,1,1,1,9,7,8,8,0,6,6,6,6,6,17,7,0,0,28,23,30,0,0,3,7,11,7,9,3,3,0,0,36023.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36024.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,1,1,1,1,1,0,23,18,0,7,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36026.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,2,1,0,1,28,1,1,0,0,3,1,11,1,1,3,17,8,4,36028.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,11,22,27,18,28,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,2,1,10,1,11,1,1,11,15,0,1,5,1,1,26,7,14,3,36030.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,11,22,27,18,28,1,1,1,1,1,9,7,8,8,7,6,7,6,6,7,17,7,0,3,4,3,6,24,0,3,5,11,5,5,3,17,14,3,36032.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,1,1,1,1,1,0,0,0,0,7,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36034.txt
0,0,0,0,0,0,9,7,28,0,27,0,0,0,0,0,16,11,12,7,10,9,8,8,10,9,26,15,11,28,6,22,21,18,17,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36036.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,6,22,27,18,28,1,1,1,1,1,0,0,0,0,7,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36038.txt
0,0,0,0,0,0,9,7,28,0,27,0,0,0,0,0,16,11,12,7,10,9,8,8,10,9,26,15,11,28,0,22,7,18,8,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36040.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,7,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36042.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36044.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36046.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,29,26,23,26,20,9,7,8,8,7,2,2,2,2,2,17,2,1,2,1,2,2,1,1,1,2,1,2,2,1,1,1,1,36048.txt
0,0,0,6,0,0,9,7,0,5,24,9,10,18,20,0,0,0,0,7,4,30,3,3,3,29,4,15,29,3,11,22,27,18,28,1,1,1,1,1,9,7,8,8,7,5,5,5,5,5,17,5,1,25,1,14,11,1,1,1,0,1,0,7,1,1,1,1,36050.txt
0,0,0,6,0,0,9,7,28,5,24,5,5,5,5,0,7,6,5,7,7,6,7,7,5,9,22,0,11,3,6,0,7,0,8,12,20,18,23,12,0,0,0,0,6,21,21,21,18,13,2,15,10,15,11,6,22,22,21,0,30,11,19,28,26,4,14,4,36052.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,11,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,0,27,24,27,21,9,7,8,8,7,2,2,2,2,2,23,2,1,2,1,2,2,1,1,1,2,1,2,2,1,1,1,1,36054.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,0,22,27,18,28,1,1,1,1,1,9,7,8,8,7,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36056.txt
0,0,0,0,0,0,9,7,0,0,27,0,0,0,0,0,0,0,0,7,0,0,30,30,23,29,26,15,29,28,11,22,27,18,28,1,1,1,1,1,9,7,8,8,7,5,5,5,5,5,1,5,4,17,4,23,30,4,4,4,25,11,28,6,3,17,0,0,36058.txt
