0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,filename
25,14,17,15,28,24,22,28,29,21,20,16,26,23,28,29,23,26,27,24,25,28,27,21,41213.txt
7,14,17,15,28,24,22,28,27,21,20,16,26,28,28,27,29,26,25,24,25,25,26,21,41214.txt
7,23,17,15,28,24,22,28,22,21,20,16,26,23,28,27,23,26,27,24,25,25,27,21,41215.txt
26,14,17,15,28,24,22,28,27,21,20,16,26,27,28,29,29,26,25,24,25,30,26,21,41216.txt
7,23,17,15,28,24,22,30,22,21,20,16,26,27,28,27,23,26,27,24,25,28,27,21,41217.txt
7,14,17,15,30,24,22,30,22,30,20,26,27,30,28,28,30,26,27,24,25,28,26,21,41218.txt
25,14,17,15,28,24,22,28,29,21,20,16,26,23,28,27,23,26,27,24,25,25,27,21,41219.txt
7,23,17,15,28,24,22,28,22,21,20,16,26,27,28,27,23,26,27,24,25,28,26,21,41220.txt
13,23,17,15,28,24,22,30,27,21,25,30,26,14,28,27,28,25,25,24,29,30,26,25,41221.txt
7,14,17,15,28,24,22,28,22,21,20,16,26,30,28,27,23,26,27,24,25,25,27,21,41222.txt
27,23,25,22,22,25,22,28,23,22,26,16,22,23,28,27,25,22,15,24,24,25,27,25,41223.txt
24,14,25,29,17,30,22,30,22,21,20,16,22,23,28,27,25,28,27,24,24,27,27,21,41224.txt
26,14,17,15,28,24,22,30,22,21,20,16,26,23,28,27,30,26,25,24,25,27,27,21,41225.txt
7,14,17,15,29,24,22,28,22,26,20,21,27,30,28,28,23,26,27,24,25,28,28,21,41226.txt
25,14,25,15,28,30,22,28,22,21,20,16,22,23,28,27,23,21,27,24,24,25,27,21,41227.txt
28,24,25,25,19,25,25,21,23,22,18,14,16,23,24,15,15,29,12,12,27,10,10,9,41228.txt
24,14,25,29,22,30,22,28,29,21,27,16,22,23,28,29,25,25,27,24,24,25,27,25,41229.txt
7,14,17,15,28,24,22,28,22,21,27,16,26,23,28,27,23,26,27,24,25,25,27,21,41231.txt
25,23,25,15,28,24,22,28,27,21,20,16,23,23,28,27,23,25,27,24,24,25,28,21,41232.txt
25,14,17,15,28,24,22,28,28,21,20,16,26,23,28,29,23,26,27,24,24,25,27,21,41233.txt
23,21,25,29,22,29,22,30,22,21,20,16,20,23,28,27,25,27,26,24,24,25,27,21,41234.txt
7,14,17,15,28,24,22,28,29,21,20,16,26,23,28,27,30,26,27,24,25,25,27,21,41235.txt
7,14,17,15,28,24,22,30,29,30,20,21,27,30,28,28,30,26,27,24,25,27,27,21,41236.txt
25,23,17,15,28,24,22,28,28,21,20,16,23,23,28,27,23,21,27,24,24,28,27,21,41237.txt
7,14,17,15,28,24,22,28,27,21,20,16,26,28,28,27,23,26,27,24,25,25,27,21,41238.txt
26,14,17,15,28,24,22,28,27,21,20,16,26,28,28,27,23,26,25,24,25,25,27,21,41239.txt
25,14,17,15,28,24,22,30,22,21,20,16,26,23,28,27,23,26,27,24,25,25,27,21,41240.txt
25,23,17,15,28,24,22,28,28,21,20,16,26,23,28,27,23,26,27,24,24,28,28,21,41241.txt
28,25,17,26,19,27,25,21,25,24,18,14,16,28,24,15,15,30,30,12,27,10,10,9,41242.txt
25,14,17,15,28,24,22,28,29,21,20,16,25,23,28,27,30,26,27,24,22,25,27,21,41243.txt
26,14,17,15,28,24,22,28,22,30,20,21,27,30,28,28,29,26,25,24,25,27,26,21,41244.txt
7,23,17,15,28,24,22,28,22,21,20,16,26,28,28,27,30,26,27,24,25,27,27,21,41245.txt
7,23,17,15,27,24,22,28,27,30,25,30,27,30,28,28,28,26,27,27,25,30,26,21,41246.txt
7,23,17,15,28,24,22,28,29,28,25,30,29,25,28,27,28,26,27,26,24,25,27,21,41247.txt
25,23,17,15,28,24,22,28,28,21,20,16,25,23,28,27,23,26,27,24,24,25,27,21,41248.txt
7,14,17,15,28,24,22,28,28,21,20,16,26,28,28,27,23,26,27,24,25,28,28,21,41249.txt
7,14,17,15,28,24,22,28,28,21,20,16,26,24,28,29,29,26,25,24,25,27,26,21,41250.txt
7,14,23,15,29,24,22,30,29,30,26,21,27,25,28,28,30,26,27,29,25,25,26,21,41251.txt
25,14,17,15,28,24,22,28,22,21,20,16,26,23,28,27,23,26,27,24,25,25,27,21,41252.txt
25,23,17,15,28,24,22,28,28,21,20,16,26,23,28,27,30,25,27,24,29,27,28,25,41253.txt
25,23,25,15,28,30,22,30,30,21,20,16,22,23,28,27,25,28,27,24,24,28,27,21,41254.txt
7,23,17,15,22,24,22,28,28,28,25,30,29,30,28,29,25,25,25,26,29,29,26,21,41255.txt
7,14,17,15,28,24,22,28,28,28,20,16,29,30,28,28,29,26,27,24,25,27,28,21,41256.txt
7,14,17,15,28,24,22,28,29,28,20,16,29,30,28,28,23,26,27,24,25,25,26,21,41257.txt
8,14,17,15,29,24,22,28,28,30,25,26,27,30,28,29,30,26,27,24,25,25,27,21,41258.txt
7,14,17,15,30,24,22,28,22,26,20,21,27,30,28,28,23,26,27,24,25,28,27,21,41259.txt
7,14,17,15,28,24,22,28,29,21,20,22,26,23,28,29,23,26,27,24,25,25,27,26,41260.txt
28,24,25,25,19,27,25,21,25,24,18,14,16,23,24,15,15,13,12,12,27,10,10,9,41261.txt
7,14,17,15,28,24,22,28,22,21,20,16,26,27,28,27,23,26,27,24,25,25,28,21,41262.txt
7,14,17,15,28,24,22,28,27,21,20,16,26,14,28,29,23,26,27,24,25,25,27,25,41263.txt
7,14,17,15,28,24,22,28,27,28,20,16,29,30,28,28,23,26,27,24,25,25,27,21,41264.txt
7,23,17,15,29,24,22,28,22,29,25,30,27,30,28,28,28,26,25,26,25,30,27,21,41265.txt
7,14,17,15,28,24,22,28,28,21,20,16,26,23,28,27,23,26,27,24,25,25,28,21,41266.txt
26,23,17,15,29,24,22,30,29,28,25,30,27,25,28,29,28,26,27,27,25,25,26,25,41267.txt
7,23,17,15,28,24,22,28,28,21,20,16,26,23,28,27,23,26,27,24,25,25,28,21,41268.txt
7,14,17,15,28,24,22,28,28,28,20,16,26,30,28,28,23,26,27,24,25,25,27,21,41269.txt
7,14,17,15,28,24,22,28,30,21,20,16,26,24,28,27,23,26,27,24,25,25,27,21,41270.txt
7,14,17,15,28,24,22,28,22,21,20,16,26,23,28,27,23,26,27,24,25,25,27,21,41271.txt
7,14,17,15,29,24,22,30,28,26,20,26,27,30,28,28,30,26,27,24,25,28,27,21,41272.txt
7,14,17,15,28,24,22,30,28,21,20,16,26,28,28,27,23,26,27,24,25,25,28,25,41273.txt
7,14,17,15,28,24,22,28,22,21,20,16,26,27,28,27,23,26,27,24,25,25,27,21,41274.txt
7,14,17,15,28,24,22,30,29,28,20,16,29,30,28,28,23,26,27,24,25,28,27,21,41275.txt
7,14,17,15,28,24,22,30,28,28,20,16,29,30,28,28,23,26,27,24,22,25,27,21,41276.txt
7,23,17,15,30,24,22,30,28,26,20,26,27,30,28,27,23,26,27,24,25,25,28,21,41277.txt
7,14,17,15,28,24,22,28,22,28,20,16,29,30,28,28,23,26,27,24,22,25,27,21,41278.txt
7,14,17,15,28,24,22,30,28,26,20,21,27,30,28,28,23,26,27,24,25,25,27,25,41279.txt
10,11,3,27,1,22,12,11,11,11,11,8,7,9,18,13,12,16,16,15,14,12,16,15,41280.txt
7,14,17,15,28,24,22,28,28,21,20,16,26,28,28,27,23,26,27,24,25,25,27,21,41281.txt
24,23,25,29,22,30,22,28,22,21,20,16,20,23,28,23,25,25,27,24,24,25,27,21,41282.txt
7,14,17,15,28,24,22,28,22,21,20,16,26,30,28,27,23,26,27,24,25,25,27,21,41284.txt
7,14,17,15,28,24,22,30,28,28,20,16,29,30,28,27,23,26,27,24,25,28,27,21,41285.txt
7,23,23,23,30,24,22,28,28,30,27,26,27,14,28,28,30,26,25,28,25,30,26,25,41286.txt
7,14,17,15,28,24,22,28,22,26,20,21,27,30,28,28,23,26,27,24,25,28,27,21,41287.txt
24,23,25,29,22,30,22,28,22,21,20,16,20,23,28,27,25,25,27,24,24,25,27,21,41288.txt
7,14,17,15,28,24,22,30,22,21,20,16,26,24,28,27,30,26,27,24,24,25,27,21,41289.txt
7,14,17,15,28,24,22,28,29,30,20,16,29,30,28,28,29,26,27,24,25,28,27,21,41290.txt
7,14,17,15,28,24,22,28,28,21,20,16,26,23,28,29,23,26,27,24,25,25,27,21,41291.txt
26,23,23,15,28,24,22,28,22,21,20,16,26,14,28,27,29,26,27,30,25,27,27,25,41292.txt
25,23,17,15,28,24,22,28,22,21,20,16,26,23,28,27,23,26,27,24,25,25,27,25,41293.txt
28,25,17,26,19,27,25,21,25,24,18,14,16,30,24,15,15,13,30,12,12,10,10,9,41295.txt
7,14,17,15,28,24,22,30,22,21,20,16,26,28,28,27,23,26,27,24,25,25,28,21,41296.txt
7,14,17,15,28,24,22,28,22,21,20,16,26,30,28,27,23,26,27,24,25,25,28,21,41297.txt
25,14,17,15,28,24,22,30,28,21,20,16,26,23,28,27,23,26,27,24,22,25,27,21,41298.txt
7,14,17,15,28,24,22,28,28,28,26,16,29,25,28,29,23,26,27,24,25,25,27,21,41299.txt
7,14,17,15,28,24,22,28,28,21,20,16,26,23,28,27,23,26,27,24,22,25,27,21,41300.txt
25,14,17,15,28,24,22,30,22,21,20,16,23,23,28,29,30,26,27,24,24,25,28,21,41301.txt
7,14,17,15,28,24,22,28,22,28,20,16,29,30,28,28,23,26,27,24,25,28,27,21,41302.txt
25,14,17,15,28,24,22,28,27,21,20,16,26,23,28,27,23,26,27,24,25,25,27,21,41303.txt
25,23,25,15,28,24,22,28,27,21,20,16,23,23,28,27,25,25,27,24,24,25,27,21,41304.txt
25,14,17,15,28,24,22,28,27,21,20,16,26,23,28,27,23,26,27,24,25,25,27,21,41305.txt
27,14,25,22,23,30,22,28,29,21,20,16,22,23,28,27,29,25,27,24,24,25,27,21,41306.txt
7,14,17,15,28,24,22,28,27,21,20,16,26,14,28,27,23,26,27,24,25,25,27,25,41307.txt
7,14,17,15,28,24,22,28,29,21,20,16,26,27,28,27,23,26,27,24,25,25,27,21,41308.txt
7,14,17,15,28,24,22,28,29,21,20,16,26,27,28,27,23,26,27,24,25,28,27,21,41309.txt
25,14,17,15,28,24,22,28,29,21,20,16,26,23,28,27,23,21,27,24,24,28,27,21,41310.txt
7,14,17,15,28,24,22,28,22,21,20,16,26,27,28,29,23,26,27,24,25,25,28,21,41311.txt
7,14,17,15,28,24,22,28,22,21,20,16,26,23,28,27,23,26,27,24,25,25,28,21,41312.txt
7,14,17,15,28,24,22,28,22,21,20,16,26,23,28,29,23,26,27,24,25,25,28,21,41313.txt
7,14,17,15,28,24,22,28,29,26,20,16,29,30,28,29,30,26,27,24,25,25,26,21,41314.txt
7,14,17,15,28,24,22,28,29,28,20,16,29,30,28,27,23,26,27,24,22,25,27,21,41315.txt
25,14,17,15,28,24,22,28,27,21,20,16,25,23,28,27,23,26,27,24,22,25,27,21,41316.txt
7,14,17,15,28,24,22,28,22,21,20,16,26,30,28,27,23,26,27,24,25,28,28,21,41317.txt
25,15,6,5,7,24,15,12,28,21,0,0,21,0,0,11,13,21,27,0,15,0,0,0,41318.txt
7,23,17,15,28,24,22,28,22,21,20,16,26,28,28,27,23,26,27,24,22,25,27,21,41319.txt
27,15,6,5,7,30,15,12,22,21,0,0,21,0,0,11,13,25,27,0,15,0,0,0,41320.txt
24,14,25,29,22,29,22,28,27,21,20,16,20,23,28,27,25,25,27,24,24,25,27,25,41321.txt
7,14,17,15,28,24,22,28,22,26,20,16,29,30,28,28,30,26,27,24,25,28,27,21,41322.txt
28,24,25,25,19,27,25,21,25,24,18,14,16,23,24,15,15,29,12,12,27,10,10,9,41323.txt
27,14,25,22,25,30,22,28,27,21,20,16,22,23,28,27,30,25,27,24,24,25,26,21,41324.txt
25,14,17,15,28,24,22,28,22,21,20,16,25,23,28,27,23,26,27,24,24,25,28,21,41325.txt
25,14,17,15,28,24,22,30,22,21,20,16,26,23,28,27,30,26,27,24,25,25,27,21,41326.txt
7,23,17,15,28,24,22,28,28,28,25,30,27,30,28,27,28,26,27,27,25,27,28,21,41327.txt
25,14,17,15,28,24,22,28,22,21,20,16,24,23,28,27,23,26,27,24,25,25,28,21,41328.txt
7,14,17,15,28,24,22,28,22,28,20,16,29,30,28,29,30,26,27,24,25,25,27,21,41329.txt
7,14,17,15,28,24,22,28,22,28,20,16,29,30,28,29,23,26,27,24,25,25,27,25,41330.txt
7,23,17,15,28,25,22,28,23,22,20,16,26,27,28,29,23,22,15,24,25,25,27,21,41331.txt
24,14,25,29,22,30,22,28,22,21,20,16,20,23,28,27,25,25,27,24,24,25,27,21,41332.txt
25,23,25,15,22,24,22,28,27,21,20,16,26,23,28,29,25,25,27,24,24,25,27,21,41333.txt
7,14,17,15,28,24,22,28,29,21,20,16,26,28,28,29,23,26,27,24,25,25,27,21,41334.txt
7,14,17,15,28,24,22,30,27,21,20,16,26,30,28,29,23,26,27,24,25,25,28,21,41335.txt
7,23,17,15,29,24,22,28,29,26,20,26,27,30,28,29,23,26,27,24,25,25,27,21,41336.txt
7,14,17,15,28,24,22,28,28,21,26,16,26,25,28,28,30,26,27,24,25,28,27,26,41337.txt
7,23,17,15,30,24,22,28,22,30,20,26,27,30,28,28,30,26,27,24,25,28,26,21,41338.txt
7,14,17,15,28,24,22,28,22,21,20,16,26,28,28,29,23,26,27,24,25,25,27,21,41339.txt
24,14,25,29,22,30,22,28,27,21,20,16,20,23,28,29,25,25,27,24,24,25,27,21,41340.txt
25,14,17,15,28,24,22,30,22,21,20,16,26,23,28,27,23,26,27,24,24,25,27,25,41341.txt
7,14,17,15,28,24,22,28,22,26,20,16,29,30,28,29,23,26,27,24,25,25,27,21,41342.txt
7,14,17,15,28,24,22,28,28,21,20,16,26,30,28,29,23,26,27,24,25,25,27,21,41343.txt
7,14,17,15,28,24,22,30,28,21,20,16,26,28,28,27,23,26,27,24,25,25,28,21,41344.txt
26,14,23,15,28,24,22,28,29,28,25,16,29,30,28,29,29,26,25,30,25,27,26,25,41345.txt
27,14,25,22,25,30,22,28,22,21,20,16,22,23,28,27,29,25,25,24,29,27,26,21,41347.txt
7,14,17,15,28,24,22,30,28,28,20,16,6,5,6,5,5,5,5,5,5,5,5,21,41348.txt
10,14,25,21,17,30,22,30,28,21,27,16,22,23,28,27,25,25,27,24,26,25,27,21,41349.txt
7,14,17,15,28,24,22,28,22,21,20,16,26,23,28,29,23,26,27,24,25,25,27,21,41350.txt
7,14,17,15,28,24,22,28,27,26,20,21,27,30,28,28,23,26,27,24,25,25,28,21,41351.txt
7,14,17,15,28,24,22,28,22,21,20,16,26,23,28,29,23,26,27,24,25,25,27,21,41352.txt
7,14,17,15,28,24,22,28,22,21,20,16,26,23,28,27,23,26,27,24,25,25,27,25,41353.txt
7,14,17,15,28,24,22,28,22,28,20,16,26,30,28,29,23,26,27,24,25,25,27,21,41354.txt
27,14,25,22,25,30,22,28,27,21,26,16,22,23,28,29,23,25,27,30,24,25,27,25,41356.txt
24,22,25,29,22,29,22,30,27,21,20,16,20,23,28,27,25,25,27,24,24,25,28,21,41357.txt
7,14,17,15,28,24,22,30,30,21,20,16,26,23,28,27,23,26,27,24,22,25,27,21,41358.txt
25,14,17,15,28,24,22,28,27,21,20,16,26,23,28,27,23,26,27,24,25,28,27,21,41359.txt
29,23,17,15,29,24,22,28,22,29,25,30,27,30,28,29,28,26,25,26,25,30,26,30,41360.txt
7,14,17,15,28,24,22,28,22,21,20,16,26,23,28,27,30,26,27,24,25,27,26,21,41361.txt
7,14,17,15,28,24,22,28,29,28,20,16,29,30,28,28,30,26,27,24,25,27,26,21,41362.txt
7,14,17,15,28,24,22,30,22,21,20,16,26,28,28,27,30,26,25,24,25,27,26,21,41363.txt
7,14,17,15,28,24,22,28,30,28,25,30,27,30,28,30,28,26,27,26,25,25,27,21,41364.txt
7,23,17,15,22,24,22,30,27,28,25,30,29,30,28,26,25,25,27,26,24,27,26,21,41365.txt
26,14,17,15,28,24,22,28,29,28,20,22,29,14,28,27,29,26,25,24,25,30,26,25,41366.txt
7,14,17,15,28,24,22,30,27,26,20,16,29,30,28,28,23,26,27,24,25,25,28,21,41368.txt
7,14,17,15,28,24,22,28,28,21,27,16,26,25,28,29,23,26,27,24,25,25,27,21,41369.txt
7,14,17,15,28,24,22,30,27,28,25,16,29,30,28,27,29,26,27,24,25,27,27,25,41370.txt
7,14,17,15,28,24,22,28,22,21,20,16,26,30,28,27,30,26,27,24,25,25,28,21,41371.txt
25,14,17,15,28,24,22,28,22,21,20,16,26,23,28,27,23,26,27,24,25,25,27,21,41372.txt
7,14,17,15,28,24,22,28,22,21,20,16,26,23,28,27,23,26,27,24,25,25,27,21,41374.txt
7,14,17,15,29,24,22,28,28,30,27,26,27,30,28,29,30,26,25,24,25,27,27,21,41375.txt
7,14,17,15,28,24,22,28,27,21,20,16,26,23,28,27,29,26,27,24,22,27,26,21,41376.txt
17,14,17,15,28,24,22,30,22,28,20,16,29,30,28,28,30,26,27,24,25,27,26,21,41377.txt
29,23,17,15,28,24,22,30,22,21,20,16,26,23,28,27,29,26,25,24,25,30,26,25,41378.txt
7,14,17,15,28,24,22,30,22,21,20,16,26,23,28,27,23,26,27,24,25,25,28,21,41379.txt
7,14,17,15,29,24,22,28,29,26,20,26,27,30,28,28,23,26,27,24,25,28,27,26,41380.txt
7,23,17,15,29,24,22,28,27,29,25,30,27,30,28,29,28,26,25,26,25,29,26,21,41381.txt
7,14,17,15,28,24,22,28,22,28,20,16,29,30,28,29,23,26,27,24,25,28,27,25,41382.txt
7,14,17,15,28,24,22,30,28,21,20,16,26,28,28,27,23,26,27,24,22,28,27,21,41383.txt
7,23,17,15,22,24,22,28,22,21,25,29,26,23,28,27,25,25,27,26,24,27,27,21,41384.txt
26,14,17,15,28,24,22,28,28,21,20,16,26,27,28,29,29,26,25,24,25,30,26,21,41385.txt
7,14,17,15,28,24,22,28,22,21,20,16,26,27,28,27,23,26,27,24,25,25,28,21,41386.txt
13,23,3,27,1,7,12,11,11,11,11,8,7,9,18,13,12,16,16,15,14,12,16,15,41387.txt
7,23,17,15,28,24,22,28,28,21,26,16,26,21,28,27,23,26,27,24,24,25,27,21,41388.txt
7,14,17,15,28,24,22,30,28,28,20,16,29,30,28,27,30,26,27,24,25,25,26,21,41389.txt
7,14,17,15,28,24,22,28,28,28,20,26,27,30,28,29,30,26,27,24,25,25,27,21,41390.txt
7,14,17,15,28,24,22,28,28,21,27,16,26,25,28,29,29,26,25,24,25,27,26,21,41391.txt
25,14,17,15,28,24,22,28,28,21,27,16,26,23,28,27,30,26,27,24,22,29,27,21,41392.txt
7,14,23,15,28,24,22,30,28,26,20,16,29,30,28,28,23,26,27,30,25,28,27,25,41393.txt
29,14,17,15,28,24,22,28,22,21,20,16,26,28,28,27,29,26,25,24,25,30,26,21,41394.txt
7,14,17,15,28,24,22,28,22,21,20,16,26,23,28,29,30,26,25,24,25,27,26,21,41395.txt
13,14,17,15,29,24,22,16,28,30,20,27,6,5,6,5,5,5,5,5,5,5,5,21,41396.txt
26,14,17,15,28,24,22,28,22,21,20,16,26,28,28,29,29,26,27,24,25,27,26,21,41397.txt
27,23,25,22,22,30,22,30,27,21,20,16,22,23,28,29,25,25,25,24,29,27,26,25,41398.txt
7,14,17,15,28,24,22,28,22,28,20,16,29,30,28,28,30,26,27,24,25,27,26,21,41399.txt
7,23,17,15,28,24,22,28,29,28,26,22,29,25,28,29,23,26,27,24,25,25,27,25,41400.txt
7,14,17,15,28,24,22,28,28,28,20,16,29,30,28,28,30,26,27,24,25,27,27,21,41401.txt
7,14,17,15,29,24,22,28,22,30,20,21,27,30,28,28,30,26,27,24,25,28,28,21,41402.txt
26,14,17,15,28,24,22,30,27,30,20,16,29,30,28,28,30,26,27,24,22,27,26,25,41403.txt
7,14,17,15,28,24,22,30,22,21,20,16,26,27,28,27,30,26,27,24,22,25,28,21,41404.txt
7,14,17,15,27,24,22,28,22,26,20,21,27,30,28,28,23,26,27,24,25,28,26,21,41405.txt
17,23,17,15,28,24,22,28,29,28,27,16,29,25,28,27,23,26,27,24,25,25,27,25,41406.txt
7,14,17,15,28,24,22,30,28,21,20,16,26,23,28,27,30,26,27,24,25,27,28,21,41407.txt
27,14,25,21,22,30,22,28,29,21,20,16,22,23,28,27,25,25,27,24,24,28,27,21,41408.txt
7,23,17,15,29,24,22,28,28,27,25,30,27,30,28,26,28,26,27,26,29,28,27,21,41410.txt
7,14,17,15,29,24,22,28,28,30,20,21,27,30,28,29,30,26,27,24,25,29,26,21,41411.txt
7,14,17,15,28,24,22,30,27,21,20,16,26,30,28,27,30,26,27,24,22,27,27,21,41412.txt
27,23,25,29,22,30,22,28,22,21,20,16,20,23,28,29,25,25,27,24,24,25,27,21,41413.txt
7,14,17,15,28,24,22,30,28,21,20,16,26,28,28,27,23,26,27,24,25,27,27,21,41414.txt
7,23,17,15,28,24,22,30,28,28,20,16,29,30,28,27,23,26,27,24,25,25,27,21,41415.txt
7,14,23,15,29,24,22,28,28,28,25,26,27,25,28,29,23,26,27,28,25,25,27,26,41416.txt
25,14,17,15,28,24,22,28,27,21,20,16,25,23,28,27,30,26,25,24,29,25,26,21,41417.txt
7,14,17,15,28,24,22,28,22,21,27,16,26,25,28,27,30,26,25,24,25,27,26,21,41418.txt
7,14,17,15,28,24,22,28,29,28,20,16,29,30,28,28,30,26,27,24,25,25,27,21,41419.txt
7,14,17,15,28,24,22,28,29,21,20,16,26,23,28,29,29,26,27,24,25,25,26,21,41420.txt
7,14,17,15,28,24,22,28,27,21,20,16,26,23,28,27,23,26,27,24,25,25,28,21,41421.txt
7,23,17,15,29,24,22,30,29,30,20,26,27,30,28,28,30,26,27,24,25,25,27,21,41422.txt
7,23,17,15,28,24,22,28,22,21,20,16,26,23,28,27,23,26,27,24,25,25,27,21,41424.txt
7,14,17,15,28,24,22,30,22,28,20,16,29,30,28,28,30,26,27,24,25,27,27,25,41425.txt
7,14,17,15,28,24,22,28,29,28,20,16,29,30,28,28,23,26,27,24,25,28,27,21,41426.txt
7,23,17,15,28,24,22,28,22,21,20,16,26,21,28,27,23,26,27,24,25,27,28,21,41427.txt
27,14,25,22,22,30,22,30,30,21,20,16,22,23,28,27,25,28,25,24,29,29,27,21,41428.txt
7,14,17,15,28,24,22,28,27,21,20,16,26,23,28,27,23,26,27,24,25,25,27,21,41429.txt
28,25,17,26,19,27,25,21,25,24,18,14,16,25,24,15,15,30,30,12,12,10,10,9,41430.txt
26,14,17,15,29,24,22,28,30,30,20,26,27,30,28,29,29,26,25,24,25,29,26,21,41431.txt
25,23,25,15,22,24,22,28,28,21,20,16,24,23,28,29,25,25,27,24,24,25,27,21,41432.txt
26,23,17,24,28,24,22,28,28,21,20,16,26,26,28,29,29,26,27,24,25,29,26,21,41433.txt
26,14,17,15,28,24,22,28,27,30,20,16,29,30,28,28,29,26,27,24,25,30,26,21,41434.txt
7,14,17,15,28,24,22,28,28,21,20,16,26,23,28,27,23,26,27,24,25,25,28,21,41435.txt
25,14,17,15,28,24,22,28,27,21,27,16,26,23,28,27,30,26,27,24,25,25,26,25,41436.txt
7,14,17,15,28,24,22,30,27,28,20,16,29,30,28,28,30,26,25,24,25,30,26,21,41437.txt
7,14,17,15,28,24,22,28,28,21,20,16,26,27,28,29,23,26,27,24,25,25,27,21,41438.txt
25,14,17,15,28,24,22,28,29,21,20,16,26,23,28,29,23,26,27,24,25,25,27,21,41439.txt
7,23,17,15,28,24,22,28,22,21,20,16,26,23,28,27,23,26,27,24,25,25,28,21,41440.txt
25,14,23,15,28,24,22,28,27,21,20,16,25,14,28,27,23,26,27,28,24,25,27,25,41441.txt
28,25,17,26,19,27,25,21,25,24,18,14,16,30,24,15,15,30,30,12,12,10,10,9,41442.txt
25,14,17,15,28,24,22,28,22,21,20,16,26,23,28,27,23,26,27,24,25,25,28,21,41443.txt
13,30,17,27,1,27,12,11,11,11,11,8,7,9,18,13,12,16,16,15,14,12,16,15,41444.txt
7,14,17,15,28,24,22,28,22,21,20,16,26,30,28,27,23,26,27,24,22,25,27,21,41446.txt
7,14,17,15,28,24,22,30,29,28,20,16,29,30,28,28,23,26,27,24,25,28,27,21,41447.txt
7,14,17,15,22,24,22,28,28,28,25,30,29,30,28,29,25,25,27,26,24,25,27,27,41448.txt
7,14,17,15,28,24,22,30,22,21,20,16,26,23,28,27,29,26,27,24,25,30,26,21,41449.txt
7,14,17,15,28,24,22,28,28,30,20,21,27,30,28,28,29,26,27,24,22,27,26,21,41450.txt
28,25,25,26,19,27,25,21,25,24,18,14,16,23,24,15,15,30,30,12,27,10,10,9,41451.txt
7,14,17,15,29,24,22,28,27,26,20,26,27,30,28,28,23,26,27,24,25,28,26,21,41452.txt
7,23,23,23,28,24,22,28,28,28,26,16,29,12,28,29,26,26,25,28,25,28,27,25,41453.txt
7,14,17,15,28,24,22,28,29,28,20,16,29,30,28,28,23,26,27,24,22,25,27,21,41454.txt
7,14,17,15,28,24,22,30,28,21,20,16,26,23,28,27,30,26,27,24,22,25,28,21,41455.txt
7,14,17,15,28,24,22,28,22,28,26,16,29,25,28,28,30,26,27,24,25,27,28,21,41456.txt
7,14,17,15,30,24,22,30,29,26,20,21,27,30,28,28,23,26,27,24,25,25,27,21,41457.txt
7,14,17,15,28,24,22,28,27,21,20,16,26,30,28,29,23,26,27,24,25,28,27,21,41458.txt
25,14,17,15,28,24,22,28,22,21,20,16,26,23,28,27,23,26,27,24,28,25,27,21,41459.txt
25,23,17,15,28,24,22,28,22,21,20,16,26,23,28,27,23,25,27,24,24,25,28,21,41460.txt
7,23,17,15,28,24,22,28,22,21,20,16,26,27,28,27,23,26,27,24,25,25,28,21,41462.txt
25,14,17,15,28,24,22,30,29,21,20,16,26,23,28,27,30,26,27,24,25,25,27,21,41463.txt
28,25,25,26,19,27,25,21,25,24,18,14,16,23,24,15,15,13,12,12,27,10,10,9,41464.txt
28,25,17,26,19,27,25,21,25,24,18,14,16,30,24,15,15,13,30,12,12,10,10,9,41465.txt
7,14,17,15,28,24,22,28,28,26,20,21,27,30,28,28,23,26,27,24,25,28,28,21,41466.txt
7,14,17,15,28,24,22,28,22,28,20,16,29,30,28,28,23,26,27,24,25,28,28,21,41467.txt
28,24,25,26,19,27,25,21,25,24,18,14,16,23,24,15,15,30,12,12,27,10,10,9,41468.txt
7,23,17,15,29,24,22,30,22,26,25,30,27,30,28,30,28,26,27,27,22,25,26,21,41469.txt
7,14,17,15,28,24,22,28,28,21,20,16,26,23,28,29,30,26,27,24,25,25,27,21,41470.txt
7,14,17,15,30,24,22,28,28,26,20,26,27,30,28,29,23,26,27,24,25,28,27,21,41471.txt
7,14,17,15,28,24,22,28,22,21,20,16,26,28,28,27,23,26,27,24,25,25,27,21,41472.txt
7,14,17,15,28,24,22,28,22,28,20,16,29,30,28,27,23,26,27,24,25,28,27,21,41473.txt
25,14,17,15,28,24,22,28,22,21,20,16,26,23,28,29,30,26,27,24,25,27,28,21,41474.txt
7,23,17,15,28,24,22,28,22,21,20,16,26,23,28,27,23,26,27,24,25,28,28,21,41475.txt
7,14,17,15,28,24,22,30,27,28,20,16,28,30,28,28,23,26,27,24,25,25,28,21,41476.txt
7,14,17,15,28,24,22,28,28,21,20,16,26,23,28,29,30,26,25,24,25,30,26,25,41477.txt
7,14,17,15,28,24,22,28,28,21,20,16,26,30,28,29,23,26,27,24,25,25,27,25,41478.txt
7,14,17,15,28,24,22,28,22,21,26,22,26,25,28,29,23,26,27,24,25,25,27,26,41479.txt
7,23,17,15,28,24,22,28,22,21,20,16,26,23,28,27,23,26,27,24,24,28,27,21,41480.txt
27,14,25,30,22,30,22,30,28,21,27,16,22,23,28,27,25,28,25,24,29,29,26,21,41481.txt
