0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,filename
5,11,0,1,6,6,0,0,3,0,26,0,2,9,0,1,7,4,0,5,0,1,0,2,2,11,3,0,0,6,0,4,1,2,0,4,0,3,0,0,4,17,4,14,11,12,0,0,0,0,0,0,2,3,0,0,1,0,0,5,3,1,0,5,2,17,7,35589.txt
9,11,3,1,6,6,0,0,3,18,26,2,2,9,1,1,22,4,0,11,0,3,0,2,10,7,20,9,5,6,0,4,1,2,0,6,0,4,0,14,4,17,8,14,7,12,0,0,0,0,0,0,5,3,0,0,1,0,0,5,0,1,0,10,0,4,7,35590.txt
5,11,4,1,6,6,0,1,3,0,0,2,15,3,14,1,12,4,0,15,0,0,0,2,2,13,7,0,18,0,0,4,1,2,0,3,0,6,5,13,2,6,5,4,0,12,0,0,0,0,0,1,2,1,0,0,3,0,0,8,1,1,0,7,3,10,4,35591.txt
5,11,0,1,6,6,0,1,3,0,0,2,13,3,0,1,8,4,0,17,0,0,0,2,1,13,7,0,11,3,0,4,1,2,0,3,0,6,5,14,3,6,4,6,9,12,0,0,0,0,9,1,2,1,0,0,29,0,0,22,1,1,0,0,3,7,4,35592.txt
5,11,4,1,6,6,0,0,3,0,0,2,2,9,1,1,12,4,0,10,0,0,0,2,6,6,20,0,0,0,0,4,5,2,0,30,1,0,0,13,4,21,6,4,0,12,4,0,0,0,0,0,5,3,0,0,3,0,0,5,0,1,0,4,0,10,5,35593.txt
5,11,0,1,6,6,0,1,0,0,13,2,13,9,0,1,12,4,0,28,0,0,0,2,1,13,21,0,18,0,0,4,1,2,0,3,1,2,5,18,2,11,6,14,7,12,0,0,0,0,0,1,5,0,0,0,14,0,0,25,2,1,0,6,0,10,5,35594.txt
5,11,0,1,6,6,0,0,0,16,13,0,2,9,0,1,7,4,0,10,0,0,0,2,1,6,4,10,0,0,0,4,1,2,0,6,1,0,0,13,0,17,5,4,7,12,0,0,0,2,0,0,2,3,0,4,3,0,0,5,0,1,0,0,0,4,5,35595.txt
5,11,0,1,6,6,0,0,3,0,0,2,2,9,0,1,7,4,0,5,0,0,0,2,1,6,3,0,5,0,0,4,1,2,0,4,1,0,0,0,4,17,4,14,16,12,0,0,0,2,0,0,2,3,0,0,0,0,0,5,4,1,0,0,0,10,5,35596.txt
5,11,4,1,6,6,0,1,3,2,30,2,2,9,0,1,7,4,0,4,0,30,0,2,1,5,3,0,5,0,0,4,1,2,0,7,0,0,0,13,4,17,6,11,13,12,0,0,0,0,0,0,2,5,0,0,0,0,0,18,4,1,0,0,3,4,6,35597.txt
5,11,0,1,6,6,0,0,0,0,0,0,2,9,0,1,7,4,0,11,0,28,0,2,1,7,3,0,0,0,0,4,1,2,0,0,1,0,0,13,0,17,6,10,0,12,0,0,0,6,0,0,2,3,0,0,14,0,0,5,7,1,0,0,7,6,5,35598.txt
5,11,0,1,6,6,0,1,3,0,26,2,13,3,0,1,8,4,0,0,0,0,0,2,1,23,7,0,6,6,0,4,1,2,0,3,0,6,5,0,3,21,8,8,0,12,0,0,0,2,9,1,2,1,0,0,16,0,0,3,1,1,0,5,0,4,7,35600.txt
5,11,3,1,6,8,0,0,3,0,13,2,2,9,0,1,7,4,0,27,0,3,0,2,20,28,20,0,0,5,0,4,1,2,0,6,1,0,0,14,4,17,6,10,7,12,0,0,0,5,0,0,2,0,0,4,9,0,0,18,4,1,0,8,3,10,5,35602.txt
5,11,6,1,6,6,0,1,0,18,0,0,13,9,0,1,7,4,0,15,0,0,0,2,1,3,7,0,18,0,1,4,5,2,0,3,1,2,5,1,14,21,5,5,0,12,0,0,0,2,0,1,2,1,5,1,3,0,0,3,2,1,0,3,0,10,5,35604.txt
5,11,0,1,6,6,0,0,0,0,26,0,2,9,0,1,7,4,0,26,0,0,0,2,1,6,11,0,15,6,1,4,1,2,0,30,1,4,0,13,4,17,5,9,0,12,0,0,0,2,0,0,5,3,0,6,1,0,0,18,10,1,0,5,0,10,7,35606.txt
5,11,0,1,6,6,0,1,0,0,0,0,15,9,0,1,7,4,0,0,0,0,0,2,1,23,7,0,8,0,0,4,1,2,0,3,1,6,5,0,3,6,4,14,0,12,0,0,0,0,0,1,2,1,0,0,0,0,0,4,2,1,0,5,3,10,5,35607.txt
5,11,0,1,6,6,0,1,0,0,0,0,15,9,0,1,7,4,0,0,0,0,0,2,1,23,7,0,4,0,0,4,1,2,0,3,1,6,5,0,2,21,4,14,0,12,0,0,0,0,0,1,2,1,0,0,14,0,0,8,1,1,0,0,0,10,5,35608.txt
5,11,0,1,6,6,0,0,0,0,0,0,2,9,0,1,7,4,0,11,0,30,0,2,1,6,20,23,0,4,0,4,1,2,0,7,0,0,0,9,0,17,5,20,4,12,0,0,0,0,0,0,2,3,0,0,25,0,0,5,0,1,0,0,0,18,9,35609.txt
5,11,0,1,6,6,0,0,3,0,0,0,2,9,7,1,7,4,0,11,0,0,0,2,1,7,20,0,5,5,0,4,1,2,0,16,0,3,0,10,4,17,8,4,4,12,0,0,0,0,0,0,5,3,0,0,23,0,0,5,3,1,0,5,0,4,5,35610.txt
5,11,0,1,6,6,0,1,0,2,25,0,2,9,0,1,7,4,0,4,0,10,0,2,1,28,21,0,5,0,0,4,1,2,0,4,1,6,0,21,4,12,5,18,4,12,0,0,0,0,0,1,2,0,0,0,14,0,0,25,4,1,0,0,0,10,5,35611.txt
5,11,0,1,6,6,0,1,0,0,0,0,13,9,0,1,7,4,0,27,0,30,0,2,1,13,7,0,18,5,0,4,1,2,0,3,0,6,5,0,3,9,4,14,0,12,0,0,0,0,0,1,3,0,0,0,10,0,0,14,1,1,0,6,0,10,5,35612.txt
5,11,0,1,6,6,0,1,0,2,25,0,2,9,0,1,7,4,0,4,0,10,0,2,1,28,21,0,5,0,0,4,1,2,0,4,1,6,0,21,4,12,5,18,4,12,0,0,0,0,0,1,2,0,0,0,14,0,0,25,4,1,0,0,0,10,5,35614.txt
5,13,0,0,6,6,0,1,3,0,13,2,13,1,1,1,18,4,0,23,0,0,0,2,0,0,18,3,12,0,0,5,1,2,0,3,0,6,2,14,3,21,4,9,7,6,0,0,0,0,0,0,5,5,0,0,14,0,0,15,1,1,0,7,0,3,9,35615.txt
9,11,0,1,6,6,0,0,3,2,30,2,2,9,1,1,7,4,0,5,0,16,0,2,2,7,3,0,5,0,0,4,1,2,0,0,1,0,0,0,4,17,8,14,0,12,0,0,0,2,0,0,2,3,0,0,0,0,0,18,4,1,0,4,3,10,5,35616.txt
5,11,3,1,6,6,0,0,3,16,0,2,2,9,1,1,7,2,0,5,0,3,0,2,10,11,20,0,5,4,0,4,1,2,0,7,0,4,0,22,5,17,5,4,4,12,2,0,0,2,0,0,5,3,0,0,18,0,0,5,0,1,0,10,0,4,5,35618.txt
5,11,3,1,6,6,0,0,3,16,26,2,2,9,1,10,7,4,0,5,0,3,0,2,2,6,4,4,5,6,0,4,5,2,0,4,0,0,0,2,4,17,9,4,3,12,0,0,0,2,0,0,2,3,0,0,1,0,0,5,0,1,0,4,0,4,7,35619.txt
5,11,0,1,6,6,0,1,0,0,0,3,15,3,0,1,13,4,0,0,0,0,0,0,1,3,7,0,18,5,1,4,1,2,0,3,1,2,5,0,12,4,4,14,11,12,0,0,0,5,9,1,6,1,0,6,10,1,0,19,2,1,0,7,2,2,5,35620.txt
5,11,4,1,6,6,0,1,3,16,13,2,13,9,7,1,7,4,0,7,0,0,0,2,10,23,7,16,8,0,0,4,1,2,0,3,1,6,5,7,2,7,5,4,4,12,0,0,0,0,0,1,3,1,0,0,19,0,0,11,2,1,0,7,0,10,5,35621.txt
5,11,3,1,6,6,0,0,0,2,29,0,2,9,0,1,7,4,0,11,0,3,0,2,1,7,4,23,0,6,0,4,5,2,0,7,0,4,0,11,4,17,5,4,10,12,0,0,0,2,0,0,5,3,0,0,25,0,0,5,7,1,0,12,0,18,9,35622.txt
5,11,4,1,6,6,0,0,0,0,0,0,2,9,0,1,7,4,0,11,0,17,0,2,1,7,20,0,0,0,0,4,1,2,0,7,0,0,0,13,0,17,5,7,12,12,0,0,0,2,0,0,2,3,0,0,19,0,0,5,0,1,0,0,0,0,5,35623.txt
5,11,3,1,6,6,0,0,0,0,13,0,2,9,0,1,7,4,0,5,0,3,0,2,1,6,20,9,0,0,0,4,1,2,0,6,1,4,0,13,4,17,5,7,7,12,0,0,0,2,0,0,5,3,0,0,19,0,0,5,10,1,0,5,0,10,5,35624.txt
5,11,4,1,6,6,0,0,0,13,26,0,2,9,0,10,7,4,0,11,0,10,0,2,1,11,4,5,0,6,0,4,5,2,0,6,1,0,0,13,0,17,5,4,7,12,0,0,0,0,0,0,2,3,0,0,1,0,0,5,4,1,0,13,0,10,7,35626.txt
5,11,0,1,6,6,0,0,0,0,26,2,2,9,0,1,7,4,0,4,0,17,0,2,1,5,3,0,5,6,0,4,1,2,0,15,1,0,0,0,4,17,4,14,0,12,0,0,0,3,0,0,2,5,0,6,1,0,0,18,4,1,0,4,2,10,5,35627.txt
5,11,0,1,6,6,0,0,3,0,13,2,2,9,0,1,7,4,0,5,0,10,0,2,1,7,20,16,5,0,0,4,1,2,0,4,1,4,0,14,4,17,4,18,7,12,0,0,0,2,0,0,5,3,0,0,19,0,0,5,7,1,0,5,0,4,5,35628.txt
5,11,0,1,6,6,0,0,0,0,0,0,2,9,0,1,7,4,0,9,0,0,0,2,1,6,20,0,0,0,0,4,1,2,0,0,1,10,0,14,4,21,15,6,0,12,0,0,0,2,0,0,2,3,0,0,8,0,0,18,11,1,0,3,0,1,5,35629.txt
5,11,0,1,6,6,0,0,3,0,0,2,2,9,1,1,7,4,0,5,0,0,0,2,1,6,3,0,5,0,0,4,1,2,0,16,1,0,0,0,4,17,4,14,0,12,0,0,0,0,0,0,2,3,0,0,0,0,0,18,4,1,0,0,0,9,6,35630.txt
5,11,0,1,6,6,0,0,3,0,13,2,2,9,16,1,7,4,0,11,0,20,0,2,2,6,20,9,5,5,0,4,1,2,0,4,0,4,0,13,4,17,6,11,7,12,0,0,0,0,0,0,2,3,0,0,9,0,0,5,3,1,0,4,7,17,6,35631.txt
9,11,4,1,6,6,0,1,3,2,15,2,13,3,0,1,1,4,0,8,0,1,0,0,1,3,7,0,6,15,0,4,1,2,0,3,1,6,5,13,3,21,8,4,0,12,0,0,0,5,9,1,3,1,0,0,16,1,0,3,1,1,0,5,7,6,3,35632.txt
5,11,4,1,6,6,0,1,0,16,0,0,2,9,0,1,7,4,0,18,0,1,0,2,1,23,20,0,12,0,0,4,5,2,0,16,0,6,2,13,0,21,5,4,0,12,0,0,0,0,0,0,2,5,0,0,3,0,0,23,1,1,0,0,7,17,5,35633.txt
5,11,4,1,6,6,0,1,3,13,26,2,2,9,21,1,7,4,0,9,0,0,0,2,6,6,4,9,5,6,0,4,5,2,0,6,0,4,0,25,4,21,5,4,30,12,0,0,0,0,0,0,2,3,0,0,16,0,0,18,3,1,0,4,0,4,3,35634.txt
5,11,0,1,6,6,0,0,3,0,0,0,2,9,0,1,7,4,0,11,0,0,0,2,1,6,16,0,0,0,0,4,1,2,0,15,0,0,0,21,0,17,5,11,20,12,0,0,0,0,0,0,2,3,0,0,0,0,0,5,0,1,0,0,0,4,5,35635.txt
5,11,0,1,6,10,0,0,3,2,29,2,2,9,1,1,7,4,0,9,0,14,0,2,10,6,13,0,5,0,0,4,1,2,0,15,0,4,0,13,6,21,5,7,0,12,5,0,0,2,0,0,2,3,0,0,22,0,0,5,7,1,0,4,7,7,5,35636.txt
9,11,0,1,6,6,0,1,0,13,30,0,2,9,0,1,7,4,0,26,0,0,0,2,1,28,4,9,0,4,0,4,1,2,0,6,1,6,0,13,4,13,8,4,7,12,0,0,0,0,0,1,2,0,0,0,25,0,0,17,4,1,0,14,7,10,5,35637.txt
5,11,0,1,6,6,0,1,3,0,0,2,13,3,0,1,13,4,0,0,0,0,0,0,1,3,7,0,18,5,1,4,1,2,0,3,1,6,5,0,3,4,4,14,0,12,0,0,0,0,9,1,2,1,0,6,10,1,0,19,2,1,0,7,3,12,5,35638.txt
5,11,0,1,6,6,0,0,0,0,0,2,2,9,11,1,7,4,0,5,0,0,0,2,2,7,3,0,0,0,0,4,1,2,0,0,0,4,0,0,4,17,4,14,0,12,0,0,0,0,0,0,2,3,0,0,0,0,0,5,3,1,0,4,2,17,5,35640.txt
5,11,0,1,6,6,0,1,0,0,0,0,2,9,0,1,7,4,0,27,0,10,0,2,1,5,12,0,0,0,0,4,1,2,0,0,1,4,0,13,0,17,6,9,0,12,0,0,0,0,0,0,2,5,0,0,19,0,0,18,3,1,0,5,0,10,5,35641.txt
5,11,0,1,6,6,0,0,0,0,0,0,2,9,0,1,7,4,0,5,0,16,0,2,1,6,3,0,0,5,0,4,1,2,0,4,0,0,0,0,4,17,4,14,0,12,0,0,0,2,0,0,2,3,0,0,10,0,0,5,0,1,0,0,0,9,5,35642.txt
5,11,4,1,6,6,0,0,0,13,0,0,2,9,0,1,12,4,0,9,0,0,0,2,1,6,4,0,0,0,0,4,5,2,0,30,0,0,0,13,0,21,5,4,0,12,0,0,0,0,0,0,2,3,0,0,3,0,0,5,0,1,0,2,0,0,5,35643.txt
5,11,4,1,6,6,0,0,0,2,29,0,2,9,0,1,7,4,0,9,0,17,0,2,1,6,4,0,0,0,0,4,5,2,0,0,1,15,0,7,0,21,5,4,4,12,0,0,0,2,0,0,2,3,0,0,18,0,0,5,0,1,0,14,0,4,5,35644.txt
5,11,0,1,6,6,0,1,0,17,30,0,2,9,0,1,7,4,0,8,0,17,0,2,1,28,20,8,0,0,0,4,1,2,0,6,1,7,0,1,1,29,5,5,7,12,0,0,0,0,0,1,2,1,5,6,19,0,0,4,4,1,0,0,0,10,5,35645.txt
9,11,4,1,6,6,0,1,0,14,0,0,13,9,0,1,7,4,0,8,0,0,0,2,1,25,7,0,18,4,0,4,5,2,0,3,1,6,5,25,3,21,8,4,30,12,0,0,0,0,0,1,3,1,0,0,18,0,0,8,2,1,0,3,7,6,5,35646.txt
5,11,3,1,6,6,0,0,0,0,0,0,2,9,0,1,7,4,0,5,0,3,0,2,1,6,3,0,0,0,0,4,1,2,0,15,0,0,0,13,4,17,5,14,0,12,0,0,0,2,0,0,2,3,0,0,0,0,0,5,0,1,0,0,0,4,5,35647.txt
5,11,0,1,6,6,0,1,3,0,0,2,2,9,1,1,11,4,0,23,0,0,0,2,10,6,14,0,5,0,0,4,1,2,0,0,0,0,0,0,4,17,4,14,0,12,0,0,0,0,0,0,2,3,0,0,0,0,0,18,4,1,0,8,3,4,5,35648.txt
5,11,4,1,6,6,0,0,0,13,26,0,2,9,0,1,7,4,0,10,0,0,0,2,1,7,4,9,0,6,0,4,5,2,0,6,1,4,0,21,0,17,9,4,3,12,0,0,0,0,0,0,2,3,0,0,1,0,0,18,11,1,0,14,0,10,7,35649.txt
5,11,4,1,6,6,0,1,0,17,0,0,15,3,0,1,13,4,6,17,0,0,0,0,1,13,7,0,8,0,1,4,1,2,0,3,1,2,5,14,2,21,4,7,0,12,0,0,0,0,9,1,3,1,0,2,19,1,0,19,2,1,0,15,0,2,5,35650.txt
5,11,3,1,6,6,0,1,3,23,30,2,2,9,1,1,7,4,0,23,0,3,0,2,2,25,3,0,18,0,0,4,1,2,0,4,1,6,0,14,4,13,4,14,0,12,0,0,0,0,0,0,2,0,0,0,0,0,0,17,4,1,0,7,0,10,5,35651.txt
5,11,4,1,6,6,0,1,0,18,0,0,2,9,0,1,7,4,0,18,0,0,0,2,1,28,20,0,0,0,0,4,1,2,0,0,1,15,0,14,0,21,4,4,0,12,0,0,0,0,0,0,2,5,0,0,19,0,0,18,4,1,0,3,0,10,5,35652.txt
11,11,4,1,6,6,0,0,3,18,0,2,2,9,13,1,7,13,0,11,0,1,0,2,6,7,20,0,5,0,0,4,5,2,0,0,1,13,0,9,4,17,8,4,4,12,4,0,0,0,0,0,2,3,0,0,22,0,0,5,10,1,0,4,7,10,10,35653.txt
5,13,4,1,6,6,0,1,3,18,0,2,13,1,1,1,19,4,0,19,0,19,0,2,0,13,21,3,12,0,0,4,1,2,0,3,0,6,2,0,3,14,4,4,0,11,0,0,0,5,0,0,2,5,0,0,19,0,0,17,1,1,0,7,7,3,9,35654.txt
5,11,3,1,6,6,0,0,3,18,13,2,2,9,1,1,7,4,0,11,0,3,0,2,10,7,20,0,5,5,0,4,1,2,0,6,0,0,0,13,4,17,8,6,7,12,0,0,0,2,0,0,5,3,0,0,25,0,0,5,0,1,0,10,0,4,5,35655.txt
5,11,0,1,6,6,0,0,0,0,0,0,2,9,0,1,7,4,0,11,0,17,0,2,1,6,3,0,0,0,0,4,1,2,0,7,0,0,0,27,0,17,4,10,12,12,0,0,0,0,0,0,2,3,0,0,14,0,0,5,0,1,0,0,0,0,6,35656.txt
5,11,3,1,6,6,0,0,3,0,0,2,2,9,0,1,7,4,0,11,0,28,0,2,2,6,3,23,5,0,0,4,1,2,0,4,1,4,0,3,4,17,5,14,4,12,0,0,0,0,0,0,2,3,0,0,0,0,0,5,0,1,0,6,0,10,9,35657.txt
5,11,0,1,6,6,0,1,0,0,0,0,13,9,0,1,12,4,0,27,0,0,0,2,1,13,21,3,18,0,0,4,1,2,0,3,0,6,2,14,2,11,15,8,7,12,0,0,0,0,0,0,5,0,0,0,0,0,0,14,1,1,0,5,0,3,9,35658.txt
5,11,3,1,6,6,0,0,3,2,28,2,2,9,10,1,12,4,0,11,0,4,0,2,6,7,20,13,5,0,0,4,1,2,0,6,0,4,0,14,4,17,6,16,7,12,0,0,0,2,0,0,2,3,0,0,19,0,0,5,3,1,0,4,0,4,5,35659.txt
5,11,0,1,6,6,0,1,0,0,13,0,13,9,0,1,7,4,0,0,0,0,0,2,1,13,7,27,18,0,0,4,1,2,0,3,1,6,5,0,2,6,4,14,7,12,0,0,0,5,0,1,2,1,0,0,0,0,0,4,1,1,0,12,0,10,5,35660.txt
5,11,0,1,6,6,0,0,0,0,0,0,2,9,0,1,7,4,0,11,0,0,0,2,1,6,3,0,0,0,0,4,1,2,0,0,0,3,0,0,0,17,4,14,0,12,0,0,0,6,0,0,5,3,0,0,0,0,0,5,3,1,0,5,0,4,5,35661.txt
5,11,0,1,6,6,0,1,3,0,3,2,2,9,1,1,7,4,0,17,0,0,0,2,2,28,7,0,0,6,0,4,1,2,0,16,1,2,0,1,1,9,4,18,0,12,0,0,0,0,0,1,2,1,5,6,1,0,0,11,4,1,0,8,3,10,3,35662.txt
5,11,4,1,6,6,0,0,0,0,0,0,2,9,0,1,7,4,0,9,0,28,0,2,1,6,13,0,0,0,0,4,1,2,0,0,0,15,0,0,0,21,4,17,0,12,0,0,0,2,0,0,5,3,0,0,8,0,0,5,0,1,0,3,0,4,5,35663.txt
5,13,0,0,6,6,0,1,0,25,13,0,2,1,0,1,19,4,0,19,0,21,0,2,0,7,21,15,12,0,0,4,5,2,0,6,0,6,2,13,4,21,5,4,7,9,0,0,0,0,0,0,2,3,0,0,12,0,0,18,1,1,0,2,7,17,5,35664.txt
9,11,0,1,6,6,0,8,3,0,13,2,15,9,1,4,7,4,0,0,0,0,0,2,10,3,7,6,18,0,0,4,1,2,0,3,1,7,5,1,11,6,8,5,7,12,0,0,0,0,0,1,2,1,5,1,0,0,0,3,2,1,0,7,0,10,5,35665.txt
5,11,4,1,6,6,0,0,3,13,13,2,2,9,7,1,7,4,0,10,0,0,0,2,6,6,4,13,16,0,1,4,5,2,0,6,1,3,0,21,4,17,5,4,4,12,4,0,0,0,0,0,5,3,0,0,18,0,0,10,10,1,0,10,3,10,5,35666.txt
5,13,4,0,6,6,0,1,0,0,0,0,15,1,0,1,10,4,0,18,0,0,0,2,0,0,7,0,18,0,0,5,1,2,0,3,0,6,2,21,3,21,0,10,4,5,0,0,0,0,0,0,3,0,0,0,14,0,0,13,1,1,0,3,0,0,6,35667.txt
5,11,0,1,6,6,0,1,3,18,13,2,13,3,14,1,13,4,0,8,0,0,0,2,1,13,7,12,18,0,0,4,5,2,0,3,0,6,5,13,2,5,5,4,7,12,0,0,0,0,8,1,2,1,0,0,19,1,0,4,1,1,0,0,0,8,5,35668.txt
5,11,3,1,6,6,0,0,0,13,26,0,2,9,0,1,7,4,0,10,0,3,0,2,1,6,4,0,0,6,0,4,5,2,0,7,0,3,0,9,4,17,5,4,4,12,0,0,0,2,0,0,2,3,0,0,1,0,0,5,3,1,0,14,0,4,5,35669.txt
5,11,0,1,6,6,0,1,0,0,13,0,13,9,0,1,12,4,0,24,0,0,0,2,1,13,7,27,18,0,0,4,1,2,0,3,0,6,5,13,3,25,5,4,7,12,0,0,0,0,0,0,2,0,0,0,19,0,0,13,1,1,0,5,0,4,5,35670.txt
11,11,0,1,6,6,0,0,3,2,30,0,9,9,0,4,7,4,0,5,0,1,0,2,1,7,3,24,0,7,0,4,1,2,0,8,1,4,0,14,4,17,8,14,6,12,0,0,4,0,0,4,2,3,0,0,0,0,0,5,0,1,0,12,2,10,5,35671.txt
5,11,3,1,6,6,0,0,0,0,13,0,2,9,0,1,7,4,0,5,0,3,0,2,1,6,3,9,0,5,0,4,1,2,0,4,1,0,0,0,1,17,4,14,7,12,0,0,0,0,0,0,2,3,0,1,10,0,0,18,4,1,0,6,0,10,5,35672.txt
5,11,4,1,6,6,0,0,3,17,26,2,2,9,7,1,7,4,0,9,0,9,0,2,2,7,20,0,0,6,0,4,1,2,0,0,0,3,0,2,4,21,9,11,3,12,0,0,0,0,0,0,2,3,0,0,16,0,0,5,3,1,0,15,0,4,5,35673.txt
5,11,0,1,6,6,0,0,0,16,0,0,2,9,0,1,7,4,0,9,0,15,0,2,1,6,20,0,0,6,0,4,1,2,0,15,1,13,0,14,4,21,15,4,0,12,4,0,0,2,0,0,5,3,0,0,2,0,0,5,10,1,0,15,0,10,5,35674.txt
5,11,0,1,6,6,0,1,0,13,13,2,16,9,0,1,7,2,0,18,0,17,0,2,1,23,7,9,18,0,0,4,5,2,0,3,0,6,5,25,2,21,5,4,30,12,2,0,0,0,0,1,4,0,0,0,22,0,0,13,1,1,0,7,3,4,5,35675.txt
5,11,3,1,6,6,0,0,3,0,13,2,2,9,0,1,7,4,0,5,0,3,0,2,1,6,3,14,5,0,0,4,1,2,0,6,0,0,0,14,4,17,4,14,7,12,0,0,0,2,0,0,2,3,0,0,0,0,0,5,0,1,0,0,2,17,5,35676.txt
5,11,3,1,6,6,0,0,0,0,0,0,2,9,0,1,7,4,0,9,0,3,0,2,1,6,20,0,0,5,0,4,1,2,0,0,0,4,0,13,4,21,6,6,0,12,0,0,0,0,0,0,5,3,0,0,18,0,0,5,0,1,0,3,0,4,5,35677.txt
5,11,6,1,6,6,0,0,3,0,0,2,2,9,1,1,7,4,0,30,0,10,0,2,1,6,13,0,0,6,0,4,1,2,0,0,0,15,0,0,4,21,4,10,0,12,0,0,0,0,0,0,2,3,0,0,16,0,0,5,0,1,0,4,0,4,6,35678.txt
5,11,3,1,6,6,0,1,0,0,26,0,2,9,0,1,7,4,0,0,0,28,0,2,1,28,3,0,0,6,0,4,1,2,0,4,1,7,0,0,1,29,4,14,0,12,0,0,0,0,0,1,10,1,0,1,1,0,0,13,10,1,0,5,0,10,7,35679.txt
5,5,0,0,6,6,0,0,0,0,13,0,2,1,0,1,3,4,0,5,0,17,0,2,0,0,3,10,0,0,0,5,1,0,0,6,0,0,0,0,0,17,0,14,7,2,0,0,0,0,0,0,2,3,0,0,0,0,0,5,0,1,0,6,0,0,0,35680.txt
5,11,0,1,6,6,0,0,3,0,0,2,2,9,0,1,7,4,0,10,0,28,0,2,1,6,9,23,0,0,0,4,1,2,0,0,0,3,0,14,4,21,6,7,0,12,0,0,0,2,0,0,5,3,0,0,8,0,0,5,3,1,0,4,7,18,9,35682.txt
5,11,0,1,6,6,0,1,0,13,0,0,13,9,0,1,12,4,0,18,0,0,0,2,1,6,4,0,12,4,0,4,1,2,0,3,0,6,2,14,3,21,6,4,0,12,0,0,0,0,0,0,2,5,0,0,18,0,0,18,1,1,0,14,0,0,5,35684.txt
5,11,0,1,6,6,0,1,3,2,15,2,13,3,1,1,1,4,0,17,0,1,0,0,11,3,7,0,18,15,0,4,1,2,0,3,0,6,5,14,3,4,8,7,0,12,0,0,0,5,9,1,2,1,0,0,10,1,0,3,1,1,0,7,7,14,5,35686.txt
5,11,0,1,6,6,0,0,0,17,0,0,2,9,0,1,7,4,0,9,0,12,0,2,1,6,20,0,5,0,0,4,5,2,0,7,1,0,0,13,0,21,6,4,7,12,4,0,0,0,0,0,2,3,0,0,18,0,0,5,0,1,0,3,0,4,5,35687.txt
5,11,4,1,6,6,0,1,3,0,13,2,13,9,0,1,7,4,0,15,0,0,0,2,1,23,7,9,18,6,0,4,1,2,0,3,1,6,5,13,3,7,6,9,7,12,0,0,0,0,0,1,3,1,0,0,6,0,0,11,1,1,0,7,0,10,5,35688.txt
5,11,0,1,6,6,0,0,0,0,26,0,2,9,0,1,7,4,0,11,0,14,0,2,1,11,20,0,0,6,0,4,1,2,0,0,0,4,0,14,0,17,4,7,0,12,0,0,0,2,0,0,5,3,0,0,17,0,0,5,0,1,0,6,0,4,7,35689.txt
5,11,3,1,6,6,0,1,0,13,15,0,13,3,0,1,8,4,6,7,0,4,0,0,1,3,7,0,18,0,1,4,5,2,0,3,1,2,5,10,12,21,5,4,4,12,0,0,0,2,0,1,2,2,0,9,22,0,0,19,2,1,0,3,0,10,5,35691.txt
5,13,0,0,6,6,0,1,3,0,13,2,15,3,0,1,18,4,0,29,0,0,0,2,0,4,7,9,4,0,0,5,1,2,0,3,0,6,5,21,2,6,5,16,20,7,0,0,0,0,0,1,2,0,0,0,19,0,0,11,1,1,0,0,4,17,5,35693.txt
5,11,0,1,6,6,0,0,3,0,0,0,2,9,0,1,7,4,0,10,0,0,0,2,1,7,20,23,0,0,0,4,1,2,0,0,1,0,0,14,4,21,4,4,0,12,0,0,0,0,0,0,2,3,0,0,30,0,0,5,0,1,0,0,7,18,9,35695.txt
5,11,0,1,6,6,0,1,3,0,0,2,13,9,1,1,22,4,0,23,0,28,0,2,10,13,21,0,18,0,0,4,1,2,0,3,0,6,2,6,2,11,5,4,4,12,0,0,0,2,0,0,2,0,0,0,19,0,0,15,1,1,0,7,3,4,5,35697.txt
5,11,6,1,6,6,0,1,3,0,0,2,2,9,1,1,7,4,0,23,0,1,0,2,18,28,20,0,5,0,0,4,1,2,0,0,1,6,0,14,4,21,4,6,0,12,0,0,0,0,0,1,2,0,0,0,19,0,0,25,4,1,0,8,7,10,5,35699.txt
5,11,4,1,6,6,0,1,3,0,26,2,13,3,1,1,8,4,0,7,0,0,0,2,12,13,7,0,6,3,0,4,5,2,0,3,0,6,5,7,3,21,5,4,4,12,0,0,0,0,0,1,2,1,0,0,16,0,0,7,1,1,0,9,6,17,7,35701.txt
5,11,3,1,6,6,0,0,3,20,13,2,2,9,0,10,7,4,0,5,0,28,0,2,1,7,3,5,0,0,0,4,1,2,0,6,1,0,0,14,4,17,4,14,7,12,0,0,0,3,0,0,2,3,0,0,0,0,0,18,4,1,0,4,0,10,5,35703.txt
5,11,0,1,6,6,0,0,0,0,26,0,2,9,0,1,7,4,0,5,0,28,0,2,1,6,3,0,0,6,0,4,1,2,0,4,0,3,0,13,0,17,6,18,0,12,0,0,0,2,0,0,5,3,0,0,1,0,0,5,3,1,0,5,7,17,5,35705.txt
5,11,4,1,6,6,0,1,3,23,15,2,16,3,1,1,13,4,0,16,0,0,0,2,19,23,7,9,11,6,0,4,8,2,0,3,1,2,5,13,3,5,6,3,7,12,0,0,0,5,9,1,2,2,0,0,18,1,0,3,2,1,0,7,3,2,5,35707.txt
