0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,filename
0,0,0,0,9,0,4,5,5,7,17,8,8,13,7,10,7,19,6,3,15,2,10,6,20,4,0,0,0,22,6,13,13,14,0,8,4,7,6,0,3,2,3,19,3,7,0,6,7,5,28,18,26,25,21,0,0,0,0,0,40680.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,4,28,6,0,0,2,19,19,20,7,0,6,7,5,16,10,18,25,7,0,0,0,0,0,40681.txt
0,0,0,0,19,0,4,5,5,7,17,8,27,0,0,10,7,19,6,3,0,0,0,0,5,4,0,0,0,0,16,9,8,9,0,7,4,28,3,4,0,2,12,19,12,7,0,6,7,5,26,2,28,25,2,0,0,0,0,0,40682.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,4,28,3,0,0,2,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,40683.txt
16,3,16,20,19,2,21,2,17,19,30,30,0,0,0,20,22,22,24,18,25,28,25,28,5,7,3,10,10,17,6,9,8,9,3,7,4,28,3,7,0,3,12,9,12,24,5,15,30,29,16,2,28,8,7,24,5,2,28,9,40684.txt
29,9,1,4,3,27,26,17,11,11,26,21,10,6,18,3,9,28,5,10,23,4,7,4,12,13,27,27,18,10,21,22,22,28,29,17,17,21,14,27,30,28,21,15,17,28,17,21,24,6,19,20,11,16,19,15,19,14,21,17,40685.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,4,28,3,0,0,2,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,40686.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,4,28,3,0,0,2,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,40687.txt
29,23,11,4,1,11,7,29,1,13,13,13,13,4,15,27,24,24,11,29,19,23,21,16,4,10,18,25,22,7,4,6,6,5,17,18,20,27,17,17,5,5,7,5,9,9,30,1,9,10,7,7,13,17,16,18,24,24,13,16,40688.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,7,4,0,0,0,0,17,6,6,21,2,9,20,9,17,8,0,2,19,19,20,21,15,19,23,4,0,0,0,25,0,10,15,20,9,25,40689.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,4,28,3,0,0,2,19,19,20,7,0,6,7,5,16,2,28,25,2,0,0,0,0,0,40690.txt
0,0,0,0,9,0,4,5,5,7,7,14,0,0,0,4,10,17,19,23,0,0,0,0,20,5,0,0,0,15,6,9,8,9,2,7,4,28,3,0,0,2,19,19,20,4,15,19,4,22,0,0,0,25,0,6,6,20,4,10,40691.txt
29,23,1,4,3,0,7,26,11,6,3,3,13,4,3,9,9,7,12,5,19,16,4,5,8,1,21,26,23,7,10,3,3,8,28,28,3,24,7,14,5,5,10,5,9,21,25,5,23,21,7,7,1,23,1,1,1,1,1,1,40692.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,7,9,8,9,0,19,4,17,6,0,25,2,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,40693.txt
29,0,13,10,4,29,26,26,30,16,13,10,23,28,29,9,21,12,15,10,10,23,19,14,13,13,8,13,19,7,24,18,7,24,17,21,21,23,17,17,19,29,21,14,17,9,27,1,9,10,19,5,13,17,16,18,19,23,20,16,40694.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,4,28,3,0,0,2,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,40695.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,6,28,3,0,0,10,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,40696.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,2,7,4,28,3,0,0,2,19,19,20,21,15,19,23,1,0,0,0,25,0,10,12,20,6,25,40697.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,2,7,4,28,3,0,0,2,19,19,20,21,15,19,23,4,0,0,0,25,0,10,8,20,9,12,40698.txt
0,0,0,0,9,0,4,5,5,25,0,0,8,16,28,10,29,0,0,3,28,2,10,8,21,0,3,3,3,22,6,2,29,2,25,7,2,28,2,7,26,0,26,0,24,24,3,15,30,28,0,0,0,8,0,5,5,4,24,6,40699.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,4,28,3,0,0,2,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,40700.txt
0,0,1,29,3,0,7,1,25,7,9,7,6,4,24,11,3,20,26,8,29,13,16,23,10,4,24,5,8,6,22,29,9,16,12,21,21,23,17,21,15,17,15,19,14,21,15,7,23,4,22,19,16,25,17,7,7,10,9,11,40701.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,4,28,3,0,0,2,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,40702.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,4,28,3,0,0,2,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,40703.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,15,9,8,9,0,7,4,28,3,0,0,2,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,40704.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,4,28,6,0,0,2,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,40705.txt
29,23,1,29,3,27,7,13,11,4,19,17,21,4,9,27,9,28,14,8,4,13,17,4,7,1,21,26,23,7,23,6,6,8,29,27,12,11,21,12,5,5,7,22,9,5,17,21,5,6,22,20,13,16,16,23,26,12,6,17,40706.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,7,4,0,0,0,0,6,9,8,9,2,9,1,9,9,8,0,2,19,19,20,21,15,19,23,6,0,0,0,25,0,1,1,1,1,1,40707.txt
0,0,0,0,9,0,4,5,5,7,9,7,0,4,0,10,3,20,26,3,29,13,17,23,20,4,0,0,0,7,6,9,8,9,0,7,4,28,3,0,12,2,13,19,22,7,0,6,7,5,22,20,15,25,16,0,0,0,0,0,40708.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,4,28,3,0,0,2,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,40709.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,2,7,4,28,3,0,0,2,19,19,20,21,15,19,23,4,0,0,0,25,0,10,12,20,9,25,40710.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,4,28,3,0,0,2,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,40711.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,4,28,3,0,0,2,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,40713.txt
29,0,11,29,1,11,7,14,1,13,19,17,6,4,9,11,14,24,26,8,29,13,1,16,7,8,30,26,28,6,4,30,9,8,18,27,20,11,17,17,9,6,10,16,11,13,30,1,13,26,6,6,9,22,11,6,6,30,4,10,40714.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,4,28,3,0,0,2,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,40715.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,7,4,0,0,0,0,17,6,6,21,2,21,21,23,9,8,0,2,19,19,20,21,15,19,23,22,0,0,0,25,0,10,15,20,18,25,40716.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,4,28,3,0,0,2,19,19,20,7,0,6,7,5,2,10,18,8,7,0,0,0,0,0,40717.txt
29,23,1,29,3,27,1,13,11,4,11,6,21,1,24,11,9,28,14,8,4,4,7,11,11,1,18,25,22,7,14,1,1,18,27,21,21,23,17,21,5,5,10,5,9,5,4,21,5,6,22,23,1,15,1,1,1,1,6,1,40718.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,2,7,4,28,3,0,0,2,19,19,20,4,15,20,4,15,0,0,0,8,0,7,7,10,18,11,40719.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,3,3,3,0,6,9,8,9,25,7,4,28,3,7,14,2,27,19,25,23,3,14,29,2,0,0,0,8,0,5,5,7,24,2,40720.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,4,28,3,0,0,2,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,40721.txt
0,0,0,0,9,0,4,5,5,7,17,8,10,4,12,10,7,19,6,29,0,0,0,0,20,4,8,5,8,9,6,9,8,9,2,7,4,28,3,0,0,2,19,19,20,21,15,19,23,22,21,22,4,8,4,10,11,20,6,24,40722.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,4,28,3,0,0,2,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,40723.txt
0,0,0,0,9,0,4,5,5,7,17,8,7,0,4,10,7,19,6,29,0,0,0,0,7,4,21,26,23,0,17,6,6,21,2,9,12,9,18,8,0,2,19,19,20,21,15,19,23,6,0,0,0,25,0,1,1,1,1,1,40724.txt
29,9,29,10,28,29,26,17,30,16,26,10,23,6,29,3,21,13,15,30,23,21,12,14,17,13,27,27,19,10,21,18,7,28,17,27,12,11,17,21,21,19,21,14,17,16,27,30,13,11,8,9,11,17,12,15,26,24,14,15,40725.txt
29,23,11,29,1,11,7,14,1,14,19,17,21,24,24,9,25,24,10,8,19,21,20,16,26,10,30,26,28,12,4,6,6,8,18,27,20,11,17,11,9,6,7,16,11,9,27,29,13,10,6,6,9,22,11,15,19,17,20,15,40726.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,29,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,3,2,3,3,0,0,10,19,19,20,7,0,6,7,0,0,0,0,25,0,0,0,0,0,0,40727.txt
18,3,13,10,3,2,15,4,25,2,14,10,23,17,29,27,3,20,13,29,3,23,17,23,7,9,8,5,8,6,17,30,9,21,2,21,21,23,9,8,27,15,28,20,26,21,15,19,23,26,8,9,8,8,18,10,15,20,9,26,40728.txt
0,0,0,0,9,9,4,5,5,4,1,1,0,4,0,10,3,20,26,3,29,13,17,23,20,4,0,0,0,9,6,9,8,9,0,7,4,28,3,0,0,2,19,19,20,24,0,15,30,29,7,7,13,25,25,0,0,0,0,0,40729.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,4,28,3,0,0,2,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,40730.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,7,4,0,0,0,0,17,6,6,21,2,9,1,9,1,8,0,2,19,19,20,21,15,19,23,4,0,0,0,8,0,7,7,10,9,11,40731.txt
0,0,0,0,9,0,4,5,5,7,17,8,6,0,4,10,7,19,6,29,0,0,0,0,7,1,20,28,25,0,17,6,6,21,2,9,12,9,1,8,0,2,19,1,20,21,15,19,23,4,0,0,0,25,0,10,12,20,9,25,40732.txt
0,0,0,0,9,9,4,5,5,4,9,7,6,4,4,10,3,20,26,29,29,13,17,23,20,4,21,26,23,7,6,9,8,9,0,7,4,28,3,0,0,2,19,19,20,7,0,6,7,5,22,19,13,25,16,0,0,0,0,0,40733.txt
29,3,13,29,4,21,15,14,8,30,1,1,6,17,4,11,1,16,16,29,3,25,1,1,7,12,7,6,9,14,17,30,9,21,22,9,12,9,17,8,18,21,26,24,26,13,28,30,28,26,11,12,24,8,10,13,12,27,13,25,40734.txt
0,0,0,0,9,0,4,5,5,7,17,8,6,0,4,10,7,19,6,29,0,0,0,0,7,4,8,5,8,0,17,6,6,21,2,9,20,9,1,8,0,2,19,19,20,21,15,19,23,4,0,0,0,25,0,10,12,20,9,25,40735.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,4,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,13,6,9,8,9,2,7,4,28,3,4,0,2,19,19,20,5,15,19,5,4,6,6,5,25,23,6,6,30,4,10,40736.txt
29,23,13,29,3,9,1,13,11,14,19,17,6,24,9,11,3,28,10,8,10,21,17,23,7,30,18,25,22,7,10,1,1,5,27,27,19,11,17,12,5,5,7,5,9,5,4,13,5,6,6,6,9,17,11,18,24,30,14,15,40737.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,7,4,0,0,0,0,6,9,8,9,2,9,12,9,17,8,0,2,19,19,20,21,15,19,23,4,0,0,0,25,0,7,7,10,9,11,40738.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,2,28,3,0,0,10,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,40739.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,4,28,3,0,0,2,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,40740.txt
25,0,1,29,3,9,7,1,25,4,1,1,28,4,4,11,3,20,26,29,29,14,3,23,7,1,8,7,11,1,17,30,9,21,2,1,1,1,23,8,0,18,19,4,20,2,13,19,2,1,1,29,10,0,8,3,3,13,11,3,40741.txt
29,23,1,29,3,9,26,14,25,4,11,18,6,24,4,11,3,4,26,29,4,13,17,4,7,30,18,25,22,7,23,8,7,5,7,14,23,16,17,30,5,5,7,5,9,29,4,21,24,1,22,22,13,23,16,18,26,13,6,22,40742.txt
29,23,11,29,1,11,7,13,1,13,1,1,21,28,4,11,14,24,8,29,4,23,1,16,7,10,18,25,22,7,10,6,6,5,13,21,21,23,17,14,5,5,7,5,9,16,28,1,22,15,1,1,15,17,16,21,22,3,18,18,40743.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,4,28,3,0,0,2,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,40744.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,4,28,3,0,0,2,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,40745.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,14,22,15,0,6,20,20,19,25,7,4,28,3,7,26,12,25,19,26,7,3,6,7,5,0,0,0,9,0,26,5,6,30,9,40746.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,3,22,15,0,6,20,20,19,25,7,4,28,3,7,3,2,3,19,3,7,3,6,7,5,0,0,0,3,0,5,5,6,24,9,40747.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,4,28,3,0,0,2,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,40748.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,2,7,4,28,3,0,0,2,19,19,20,21,15,19,23,6,0,0,0,25,0,1,1,1,1,1,40749.txt
29,23,1,29,3,24,1,13,12,10,1,1,21,1,20,1,20,7,14,5,19,4,8,5,12,1,18,25,22,9,27,1,1,30,28,21,21,23,21,13,9,6,10,17,11,6,25,5,6,7,21,19,20,23,15,23,19,14,5,30,40750.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,3,3,3,0,6,9,8,9,2,7,4,28,3,7,0,2,19,19,20,21,15,19,23,1,0,0,0,8,0,10,13,20,8,25,40751.txt
0,0,0,0,9,0,4,5,5,7,4,4,0,0,0,10,10,17,19,23,0,0,0,0,7,5,0,0,0,15,17,18,7,21,2,9,20,9,17,8,0,2,19,19,20,21,15,19,23,22,0,0,0,25,0,10,15,20,16,25,40752.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,4,28,3,0,0,2,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,40754.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,4,28,3,0,0,2,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,40755.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,2,7,4,28,3,0,0,2,19,19,20,21,15,19,23,4,0,0,0,25,0,7,7,10,1,11,40756.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,4,28,3,0,0,2,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,40757.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,15,9,8,9,0,7,4,28,3,0,0,2,19,19,20,7,0,6,7,5,0,0,0,8,0,0,0,0,0,0,40758.txt
0,0,1,29,3,0,7,1,25,7,4,4,6,0,4,1,10,17,19,13,0,0,0,0,11,23,8,5,8,15,14,6,6,18,2,21,21,23,17,24,0,2,19,20,20,21,15,19,23,4,0,0,0,25,0,10,16,20,18,27,40759.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,8,4,7,3,0,0,2,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,40760.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,4,28,3,4,0,2,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,40761.txt
16,3,0,0,9,0,4,5,5,7,30,30,0,0,0,10,12,22,2,2,25,28,0,0,20,7,14,22,15,17,6,19,19,19,25,7,4,28,3,7,6,27,4,19,4,24,18,15,30,29,16,16,27,9,7,2,2,6,2,9,40762.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,4,28,3,0,12,2,13,19,22,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,40763.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,4,28,3,0,0,2,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,40764.txt
0,0,0,0,9,0,4,5,5,7,7,14,0,0,0,4,10,17,19,23,0,0,0,0,20,5,0,0,0,15,6,9,8,9,0,7,4,28,3,0,0,2,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,40765.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,4,28,3,0,0,2,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,40766.txt
29,9,1,29,3,27,20,14,11,4,1,1,21,28,4,11,9,28,12,10,22,16,8,4,14,10,26,27,11,6,4,18,7,7,27,23,20,27,17,11,19,28,20,14,17,29,17,13,24,21,22,21,11,16,12,15,19,14,5,30,40767.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,4,28,3,0,0,2,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,40768.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,2,28,3,0,15,0,27,19,25,7,0,6,7,5,0,0,0,8,0,0,0,0,0,0,40769.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,12,4,0,0,0,0,6,9,8,9,2,9,1,9,8,16,0,21,19,19,20,21,15,19,23,4,0,0,0,30,0,7,7,10,9,11,40770.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,3,3,3,0,6,9,8,9,17,7,4,28,3,7,27,2,26,19,26,16,10,10,9,15,0,0,0,8,0,7,7,10,9,11,40771.txt
0,0,0,0,9,0,14,9,0,25,0,0,8,13,7,12,30,19,0,3,6,5,5,6,21,0,0,0,0,22,6,2,30,2,0,7,2,28,4,0,15,10,15,28,14,7,0,6,7,5,30,18,3,0,21,0,0,0,0,0,40772.txt
29,23,1,29,3,24,7,14,25,4,19,16,21,4,17,11,19,7,12,29,19,16,7,5,4,1,18,25,22,7,10,6,6,5,7,21,21,23,17,12,5,5,7,17,9,5,25,5,5,6,7,7,19,23,15,18,28,30,15,20,40773.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,3,3,3,0,6,20,20,19,25,7,4,28,3,7,11,2,13,19,7,24,18,15,30,28,0,0,0,13,0,2,2,7,2,9,40774.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,4,28,3,0,0,2,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,40775.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,4,28,3,0,0,2,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,40776.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,4,28,3,0,0,2,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,40777.txt
29,0,1,29,3,9,1,1,11,11,1,1,6,23,20,11,13,20,26,10,29,13,17,23,7,8,8,27,19,12,17,1,1,21,2,24,23,14,9,8,0,2,12,15,12,29,14,19,24,6,21,23,12,25,16,18,19,14,19,22,40778.txt
0,0,1,29,3,9,1,1,25,11,1,1,7,23,4,11,13,20,27,8,29,14,17,23,7,8,8,13,11,10,17,1,1,21,9,23,20,16,11,8,29,2,22,21,21,5,14,19,5,6,6,6,9,25,11,28,26,14,6,17,40779.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,7,4,0,0,0,0,17,6,6,21,2,21,21,23,17,8,0,2,19,19,20,21,15,19,23,4,0,0,0,25,0,1,1,1,1,1,40780.txt
0,0,0,0,9,0,4,5,5,25,0,0,0,1,0,10,29,19,0,3,0,0,0,0,21,17,0,0,0,6,6,9,8,9,2,7,8,28,4,0,0,17,19,28,20,5,15,19,5,6,6,6,5,0,23,28,24,13,1,17,40781.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,4,28,3,0,0,2,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,40782.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,4,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,1,6,9,8,9,2,7,4,28,3,0,0,2,19,19,20,6,15,19,6,4,7,7,13,25,16,29,28,13,9,20,40783.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,2,7,4,28,3,0,0,2,19,19,20,21,15,19,23,4,0,0,0,8,0,7,7,10,9,11,40784.txt
0,0,1,29,3,0,7,1,25,7,9,7,6,4,4,11,3,20,26,29,29,13,17,23,7,4,8,5,8,8,17,6,6,21,2,9,12,9,1,8,17,2,15,19,14,21,15,19,23,4,5,20,10,25,16,7,7,10,9,11,40785.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,2,7,4,28,3,0,0,2,19,19,20,21,15,19,23,4,0,0,0,25,0,7,7,10,9,11,40786.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,4,28,3,0,0,2,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,40787.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,4,28,3,0,0,2,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,40788.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,20,4,0,0,0,0,6,9,8,9,0,7,4,28,3,0,0,2,19,19,20,7,0,6,7,5,0,0,0,25,0,0,0,0,0,0,40789.txt
0,0,0,0,9,9,4,5,5,4,1,1,0,23,0,10,3,20,26,3,29,14,17,23,20,4,0,0,0,1,6,9,8,9,2,7,4,28,3,0,0,2,19,19,20,6,15,19,6,1,1,1,5,25,23,3,3,13,6,3,40790.txt
0,0,0,0,9,0,4,5,5,7,17,8,0,0,0,10,7,19,6,3,0,0,0,0,7,4,0,0,0,0,6,9,8,9,2,1,1,1,1,8,0,2,19,19,20,21,15,19,23,6,0,0,0,25,0,7,7,10,6,11,40791.txt
